trial,condition,coherence,time,evidence,action,rt
1,1,0.3,1,1,0,5
1,1,0.3,2,2,0,5
1,1,0.3,3,1,0,5
1,1,0.3,4,2,0,5
1,1,0.3,5,3,1,5
2,1,0.7,1,-1,0,5
2,1,0.7,2,0,0,5
2,1,0.7,3,1,0,5
2,1,0.7,4,2,0,5
2,1,0.7,5,3,1,5
3,1,0.3,1,-1,0,7
3,1,0.3,2,-0,0,7
3,1,0.3,3,1,0,7
3,1,0.3,4,2,0,7
3,1,0.3,5,1,0,7
3,1,0.3,6,2,0,7
3,1,0.3,7,3,1,7
4,1,0.3,1,-1,0,4
4,1,0.3,2,-0,0,4
4,1,0.3,3,1,0,4
4,1,0.3,4,2,1,4
5,1,0.7,1,1,0,8
5,1,0.7,2,2,0,8
5,1,0.7,3,1,0,8
5,1,0.7,4,2,0,8
5,1,0.7,5,3,0,8
5,1,0.7,6,2,0,8
5,1,0.7,7,1,0,8
5,1,0.7,8,2,1,8
6,1,0.3,1,1,0,3
6,1,0.3,2,2,0,3
6,1,0.3,3,3,1,3
7,1,0.7,1,1,0,5
7,1,0.7,2,2,0,5
7,1,0.7,3,3,0,5
7,1,0.7,4,4,0,5
7,1,0.7,5,5,1,5
8,1,0.7,1,-1,0,4
8,1,0.7,2,-0,0,4
8,1,0.7,3,1,0,4
8,1,0.7,4,2,1,4
9,1,0.3,1,1,0,4
9,1,0.3,2,2,0,4
9,1,0.3,3,3,0,4
9,1,0.3,4,4,1,4
10,1,0.7,1,1,0,5
10,1,0.7,2,0,0,5
10,1,0.7,3,1,0,5
10,1,0.7,4,2,0,5
10,1,0.7,5,3,1,5
11,1,0.7,1,1,0,3
11,1,0.7,2,2,0,3
11,1,0.7,3,3,1,3
12,1,0.3,1,1,0,5
12,1,0.3,2,-0,0,5
12,1,0.3,3,1,0,5
12,1,0.3,4,2,0,5
12,1,0.3,5,3,1,5
13,1,0.7,1,1,0,5
13,1,0.7,2,0,0,5
13,1,0.7,3,1,0,5
13,1,0.7,4,2,0,5
13,1,0.7,5,3,1,5
14,1,0.3,1,1,0,7
14,1,0.3,2,2,0,7
14,1,0.3,3,1,0,7
14,1,0.3,4,0,0,7
14,1,0.3,5,-1,0,7
14,1,0.3,6,0,0,7
14,1,0.3,7,1,1,7
15,1,0.3,1,1,0,11
15,1,0.3,2,-0,0,11
15,1,0.3,3,1,0,11
15,1,0.3,4,2,0,11
