condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,5,5,5,1.321
1,1,0.28,1,-3,-3,3,0.81481
1,1,0.72,0,4,4,4,1.1262
1,1,0.72,1,-2,-2,4,1.031
1,1,0.72,0,6,6,8,1.807
1,1,0.28,1,-3,-3,3,0.90867
1,1,0.72,0,3,4,7,1.6835
1,1,0.28,1,-3,-3,5,1.2412
1,1,0.28,1,-3,-3,3,0.88724
1,1,0.72,1,-2,-2,4,1.0503
1,1,0.72,0,2,4,12,2.6618
1,1,0.28,1,-2,-2,6,1.503
1,1,0.28,1,-2,-2,6,1.5414
1,1,0.72,0,3,3,5,1.282
1,1,0.72,0,1,3,11,2.5521
1,2,0.28,1,-3,-3,9,2.0603
1,2,0.72,1,-1,-2,5,1.2678
1,2,0.72,1,1,1,9,2.0172
1,2,0.72,0,5,5,7,1.6507
1,2,0.28,0,3,3,5,1.2558
1,2,0.72,0,3,3,5,1.2575
1,2,0.72,0,3,3,3,0.85914
1,2,0.28,1,-3,-3,3,0.86469
1,2,0.72,0,2,2,10,2.2259
1,2,0.72,1,-1,-1,7,1.6194
1,2,0.28,1,-2,-2,4,1.0729
1,2,0.28,1,-3,-3,5,1.2284
1,2,0.72,0,1,2,5,1.2239
1,3,0.28,1,-3,-3,3,0.84899
1,3,0.72,0,5,5,7,1.5702
1,3,0.28,1,-2,-2,4,0.99822
1,3,0.28,1,-3,-3,3,0.79938
1,3,0.28,1,-2,-2,4,0.99678
1,3,0.72,0,4,4,4,1.0343
1,3,0.28,1,-2,-2,2,0.67754
1,3,0.72,0,3,3,3,0.79926
1,3,0.28,1,-1,-1,11,2.4007
1,3,0.28,1,-6,-6,8,1.8021
1,3,0.28,1,-1,-1,3,0.85145
1,3,0.72,0,4,4,8,1.7914
1,3,0.72,0,3,3,5,1.2322
1,3,0.28,0,3,3,3,0.85244
1,4,0.72,0,4,4,8,1.8329
1,4,0.72,0,2,2,10,2.1725
1,4,0.72,0,2,3,4,1.0557
1,4,0.72,0,3,3,3,0.82732
1,4,0.28,1,-4,-4,4,1.0404
1,4,0.28,1,-3,-3,3,0.79215
1,4,0.72,0,4,4,8,1.829
1,4,0.28,1,-2,-2,4,1.0046
1,4,0.72,0,3,3,5,1.2358
1,4,0.28,1,-3,-3,3,0.78597
1,4,0.72,0,4,4,4,0.98099
1,4,0.28,1,-1,-1,3,0.87474
1,4,0.28,1,-3,-3,3,0.83848
2,1,0.5,0,1,2,11,2.2784
2,1,0.5,1,-2,-2,4,0.99391
2,1,0.5,0,3,3,3,0.79099
2,1,0.5,1,-2,-2,4,1.0126
2,1,0.5,1,-2,-2,4,1.0343
2,1,0.5,0,3,3,3,0.8014
