condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-4,-4,4,0.87439
1,1,0.28,1,-2,-3,8,1.6981
1,1,0.72,0,2,2,4,0.88023
1,1,0.72,0,1,2,9,1.8893
1,1,0.72,0,5,5,7,1.5133
1,1,0.28,1,-4,-4,4,0.90003
1,1,0.72,0,3,3,7,1.4613
1,1,0.28,1,-1,-2,7,1.5036
1,1,0.28,1,-5,-5,9,1.9687
1,1,0.28,1,-1,-3,5,1.0684
1,1,0.28,1,-2,-3,4,0.87568
1,1,0.72,0,4,4,4,0.89956
1,1,0.28,1,-4,-4,6,1.2929
1,1,0.72,0,5,5,11,2.3763
1,1,0.28,1,-3,-3,5,1.1381
1,2,0.72,0,4,4,6,1.3067
1,2,0.28,1,-4,-4,4,0.92668
1,2,0.72,0,4,4,4,0.84565
1,2,0.72,0,3,3,3,0.66711
1,2,0.28,1,-3,-3,3,0.65081
1,2,0.28,1,-3,-3,3,0.64665
1,2,0.28,1,-4,-4,4,0.85832
1,2,0.72,0,0,1,2,0.47525
1,2,0.28,1,-1,-2,5,1.1306
1,2,0.28,1,-1,-2,5,1.0546
1,2,0.72,0,3,3,5,1.0821
1,2,0.28,1,-2,-2,4,0.84717
1,2,0.72,0,2,2,4,0.87544
1,2,0.28,1,-3,-3,3,0.71967
1,2,0.72,0,4,4,4,0.87989
1,2,0.72,0,1,2,3,0.6135
1,3,0.28,0,2,2,2,0.48665
1,3,0.28,1,-4,-4,4,0.93839
1,3,0.72,0,3,3,3,0.6677
1,3,0.28,1,0,1,2,0.46778
1,3,0.28,1,-1,-2,3,0.70322
1,3,0.72,1,1,1,5,1.1403
1,3,0.28,1,-4,-4,4,0.92541
1,3,0.28,1,-3,-3,3,0.64128
1,3,0.72,1,-1,-2,3,0.68716
1,3,0.28,1,-2,-3,6,1.3383
1,3,0.72,0,3,3,5,1.0836
1,3,0.72,0,2,2,6,1.3584
1,3,0.28,1,-4,-4,4,0.85521
1,3,0.28,1,-4,-4,6,1.2807
1,3,0.28,1,-3,-3,3,0.69439
1,3,0.28,1,-3,-3,5,1.1131
1,4,0.72,0,2,2,4,0.90432
1,4,0.72,0,4,4,4,0.84256
1,4,0.72,0,3,3,3,0.68456
1,4,0.72,0,1,2,9,1.9141
1,4,0.28,1,0,1,6,1.3247
1,4,0.72,0,4,4,4,0.86634
1,4,0.28,1,-3,-3,5,1.0816
1,4,0.72,0,3,3,5,1.1348
1,4,0.72,0,4,4,4,0.93871
1,4,0.28,1,-3,-3,3,0.67583
1,4,0.72,0,2,2,2,0.51377
1,4,0.28,0,2,3,4,0.91815
1,4,0.72,0,3,3,3,0.67922
1,4,0.28,1,-3,-3,7,1.4761
1,4,0.72,0,3,3,5,1.1214
1,4,0.72,0,2,2,2,0.47146
2,1,0.5,0,4,4,10,2.1028
2,1,0.5,1,-1,-1,5,1.093
2,1,0.5,0,1,2,9,1.9398
2,1,0.5,0,2,2,6,1.2853
2,1,0.5,1,-4,-5,10,2.1472
2,1,0.5,0,3,3,5,1.0746
2,1,0.5,1,2,2,2,0.49717
2,1,0.5,0,0,2,10,2.019
2,1,0.5,1,-1,-1,1,0.27666
2,1,0.5,1,-1,-1,5,1.0898
2,1,0.5,1,-3,-4,7,1.4298
2,1,0.5,0,5,5,7,1.4455
2,1,0.5,1,1,1,1,0.27921
2,1,0.5,1,-2,-2,2,0.48786
2,1,0.5,0,2,2,4,0.86734
2,2,0.5,0,0,1,4,0.8527
2,2,0.5,1,-2,-2,4,0.9044
2,2,0.5,1,-2,-2,2,0.45787
2,2,0.5,1,2,2,2,0.48359
2,2,0.5,0,0,1,6,1.2735
2,2,0.5,0,4,4,6,1.2645
2,2,0.5,0,-2,-2,6,1.3301
2,2,0.5,0,2,2,2,0.50797
2,2,0.5,1,1,2,7,1.4553
2,2,0.5,1,0,1,2,0.47052
2,2,0.5,1,2,2,2,0.49405
2,2,0.5,1,-1,-1,1,0.28955
2,2,0.5,1,1,1,1,0.27727
2,2,0.5,1,-1,-1,1,0.2828
2,2,0.5,1,1,1,1,0.28048
2,2,0.5,1,-1,-1,1,0.22158
2,3,0.5,1,-2,-2,2,0.48109
2,3,0.5,1,0,1,2,0.45457
2,3,0.5,0,0,1,4,0.8897
2,3,0.5,1,-1,-2,3,0.64551
2,3,0.5,1,-1,-1,5,1.0887
2,3,0.5,0,4,4,4,0.87693
2,3,0.5,1,-3,-3,3,0.64178
2,3,0.5,0,2,2,2,0.49239
2,3,0.5,0,1,2,3,0.7039
2,3,0.5,1,-2,-2,2,0.50815
2,3,0.5,1,-3,-3,3,0.65186
2,3,0.5,0,1,2,3,0.67992
2,3,0.5,0,1,2,7,1.5696
2,3,0.5,1,0,1,4,0.89641
2,3,0.5,1,-2,-2,4,0.89519
2,3,0.5,1,-1,-2,5,1.0905
2,4,0.5,1,1,1,11,2.847
2,4,0.5,1,-2,-2,6,1.3264
2,4,0.5,0,0,2,4,0.86193
2,4,0.5,1,-2,-3,18,3.7835
2,4,0.5,1,0,2,16,3.4168
2,4,0.5,1,-2,-3,12,2.5586
2,4,0.5,1,-4,-4,8,1.7196
2,4,0.5,0,5,5,5,1.1171
2,4,0.5,1,-3,-3,7,1.514
2,4,0.5,1,-4,-4,6,1.2817
2,4,0.5,1,-6,-6,6,1.3477
2,4,0.5,0,2,2,14,3.0068
2,4,0.5,0,4,5,18,3.8184
2,4,0.5,1,-3,-3,11,2.3394
3,1,0.5,0,4,4,4,0.84294
3,1,0.5,0,2,3,6,1.3041
3,1,0.5,1,-3,-3,5,1.0815
3,1,0.28,1,-4,-4,4,0.90322
3,1,0.5,0,0,2,6,1.2887
3,1,0.5,1,-4,-4,6,1.2725
3,1,0.5,1,-3,-3,3,0.62784
3,1,0.5,0,1,2,3,0.64369
3,1,0.28,1,-4,-4,4,0.83315
3,1,0.5,0,-1,-1,7,1.5367
3,1,0.5,1,-4,-4,4,0.92963
3,1,0.5,1,0,2,6,1.2529
3,1,0.72,1,-2,-3,4,0.90458
3,1,0.5,0,1,1,5,1.1387
3,1,0.5,1,-1,-2,5,1.0117
3,2,0.28,1,-4,-4,12,2.5128
3,2,0.72,0,4,4,14,2.9845
3,2,0.5,1,-2,-2,6,1.2978
3,2,0.5,0,0,2,8,1.6759
3,2,0.72,0,3,3,3,0.71297
3,2,0.72,0,1,2,5,1.0805
3,2,0.5,1,-1,-1,5,1.075
3,2,0.28,0,2,2,6,1.3296
3,2,0.5,1,-1,-2,5,1.0653
3,2,0.5,1,-2,-2,8,1.6724
3,2,0.5,0,3,4,7,1.5037
3,2,0.5,1,-3,-3,5,1.1105
3,2,0.5,0,1,2,5,1.0408
3,2,0.72,0,4,4,8,1.7668
