trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,2
1,1,0.72,2,2,1,2
2,1,0.28,1,1,0,3
2,1,0.28,2,-0,0,3
2,1,0.28,3,1,1,3
3,1,0.28,1,1,0,3
3,1,0.28,2,-0,0,3
3,1,0.28,3,1,1,3
4,1,0.72,1,1,0,2
4,1,0.72,2,2,1,2
5,1,0.28,1,1,0,2
5,1,0.28,2,2,1,2
6,1,0.72,1,1,0,2
6,1,0.72,2,2,1,2
7,1,0.72,1,1,0,2
7,1,0.72,2,2,1,2
8,1,0.28,1,-1,0,4
8,1,0.28,2,-0,0,4
8,1,0.28,3,1,0,4
8,1,0.28,4,2,1,4
9,1,0.72,1,1,0,3
9,1,0.72,2,0,0,3
9,1,0.72,3,1,1,3
10,1,0.72,1,1,0,2
10,1,0.72,2,-0,1,2
11,1,0.72,1,-1,0,3
11,1,0.72,2,0,0,3
11,1,0.72,3,1,1,3
12,1,0.72,1,1,0,2
12,1,0.72,2,2,1,2
13,1,0.28,1,1,0,2
13,1,0.28,2,2,1,2
14,1,0.72,1,-1,0,3
14,1,0.72,2,0,0,3
14,1,0.72,3,1,1,3
15,1,0.72,1,1,0,2
15,1,0.72,2,0,1,2
16,1,0.72,1,1,0,2
16,1,0.72,2,2,1,2
17,1,0.28,1,-1,0,5
17,1,0.28,2,-0,0,5
17,1,0.28,3,1,0,5
17,1,0.28,4,2,0,5
17,1,0.28,5,3,1,5
18,1,0.72,1,-1,0,6
18,1,0.72,2,0,0,6
18,1,0.72,3,-1,0,6
18,1,0.72,4,0,0,6
18,1,0.72,5,-1,0,6
18,1,0.72,6,0,1,6
19,1,0.72,1,1,0,3
19,1,0.72,2,0,0,3
19,1,0.72,3,1,1,3
20,1,0.72,1,1,0,3
20,1,0.72,2,0,0,3
20,1,0.72,3,1,1,3
21,1,0.28,1,1,0,3
21,1,0.28,2,0,0,3
21,1,0.28,3,1,1,3
22,1,0.28,1,1,0,2
22,1,0.28,2,2,1,2
23,1,0.72,1,1,1,1
24,1,0.72,1,1,0,3
24,1,0.72,2,0,0,3
24,1,0.72,3,1,1,3
25,1,0.72,1,1,0,3
25,1,0.72,2,2,0,3
25,1,0.72,3,1,1,3
26,1,0.28,1,-1,0,7
26,1,0.28,2,-0,0,7
26,1,0.28,3,-1,0,7
26,1,0.28,4,-0,0,7
26,1,0.28,5,1,0,7
26,1,0.28,6,2,0,7
26,1,0.28,7,3,1,7
27,1,0.72,1,1,0,2
27,1,0.72,2,2,1,2
28,1,0.28,1,1,1,1
29,1,0.28,1,1,0,2
29,1,0.28,2,2,1,2
30,1,0.28,1,1,0,2
30,1,0.28,2,2,1,2
31,1,0.28,1,1,0,2
31,1,0.28,2,0,1,2
32,1,0.72,1,1,0,9
32,1,0.72,2,0,0,9
32,1,0.72,3,1,0,9
32,1,0.72,4,0,0,9
32,1,0.72,5,1,0,9
32,1,0.72,6,0,0,9
32,1,0.72,7,1,0,9
32,1,0.72,8,2,0,9
32,1,0.72,9,3,1,9
33,1,0.28,1,1,0,5
33,1,0.28,2,2,0,5
33,1,0.28,3,3,0,5
33,1,0.28,4,4,0,5
33,1,0.28,5,5,1,5
34,1,0.28,1,1,0,3
34,1,0.28,2,2,0,3
34,1,0.28,3,3,1,3
35,1,0.72,1,1,0,11
35,1,0.72,2,2,0,11
35,1,0.72,3,1,0,11
35,1,0.72,4,2,0,11
35,1,0.72,5,1,0,11
35,1,0.72,6,2,0,11
35,1,0.72,7,3,0,11
35,1,0.72,8,2,0,11
35,1,0.72,9,3,0,11
35,1,0.72,10,4,0,11
35,1,0.72,11,5,1,11
36,1,0.72,1,-1,0,11
36,1,0.72,2,-2,0,11
36,1,0.72,3,-3,0,11
36,1,0.72,4,-2,0,11
36,1,0.72,5,-1,0,11
36,1,0.72,6,0,0,11
36,1,0.72,7,1,0,11
36,1,0.72,8,2,0,11
36,1,0.72,9,3,0,11
36,1,0.72,10,4,0,11
36,1,0.72,11,5,1,11
37,1,0.72,1,1,0,17
37,1,0.72,2,0,0,17
37,1,0.72,3,1,0,17
37,1,0.72,4,2,0,17
37,1,0.72,5,3,0,17
37,1,0.72,6,4,0,17
37,1,0.72,7,3,0,17
37,1,0.72,8,2,0,17
37,1,0.72,9,1,0,17
37,1,0.72,10,2,0,17
37,1,0.72,11,1,0,17
37,1,0.72,12,0,0,17
37,1,0.72,13,1,0,17
37,1,0.72,14,0,0,17
37,1,0.72,15,1,0,17
37,1,0.72,16,2,0,17
37,1,0.72,17,3,1,17
38,1,0.28,1,1,0,6
38,1,0.28,2,2,0,6
38,1,0.28,3,1,0,6
38,1,0.28,4,2,0,6
38,1,0.28,5,3,0,6
38,1,0.28,6,4,1,6
39,1,0.72,1,-1,0,16
39,1,0.72,2,0,0,16
39,1,0.72,3,-1,0,16
39,1,0.72,4,0,0,16
39,1,0.72,5,-1,0,16
39,1,0.72,6,0,0,16
39,1,0.72,7,1,0,16
39,1,0.72,8,0,0,16
39,1,0.72,9,1,0,16
39,1,0.72,10,2,0,16
39,1,0.72,11,1,0,16
39,1,0.72,12,0,0,16
39,1,0.72,13,1,0,16
39,1,0.72,14,2,0,16
39,1,0.72,15,3,0,16
39,1,0.72,16,4,1,16
40,1,0.28,1,1,0,7
40,1,0.28,2,2,0,7
40,1,0.28,3,1,0,7
40,1,0.28,4,2,0,7
40,1,0.28,5,3,0,7
40,1,0.28,6,4,0,7
40,1,0.28,7,5,1,7
41,1,0.72,1,1,0,3
41,1,0.72,2,2,0,3
41,1,0.72,3,3,1,3
42,1,0.72,1,1,0,3
42,1,0.72,2,2,0,3
42,1,0.72,3,3,1,3
43,1,0.28,1,1,0,10
43,1,0.28,2,-0,0,10
43,1,0.28,3,-1,0,10
43,1,0.28,4,-0,0,10
43,1,0.28,5,1,0,10
43,1,0.28,6,2,0,10
43,1,0.28,7,1,0,10
43,1,0.28,8,-0,0,10
43,1,0.28,9,1,0,10
43,1,0.28,10,2,1,10
44,1,0.72,1,1,0,9
44,1,0.72,2,0,0,9
44,1,0.72,3,1,0,9
44,1,0.72,4,2,0,9
44,1,0.72,5,1,0,9
44,1,0.72,6,2,0,9
44,1,0.72,7,3,0,9
44,1,0.72,8,4,0,9
44,1,0.72,9,5,1,9
45,1,0.72,1,1,0,10
45,1,0.72,2,2,0,10
45,1,0.72,3,1,0,10
45,1,0.72,4,2,0,10
45,1,0.72,5,1,0,10
45,1,0.72,6,0,0,10
45,1,0.72,7,1,0,10
45,1,0.72,8,2,0,10
45,1,0.72,9,3,0,10
45,1,0.72,10,4,1,10
46,1,0.28,1,1,0,10
46,1,0.28,2,-0,0,10
46,1,0.28,3,1,0,10
46,1,0.28,4,-0,0,10
46,1,0.28,5,-1,0,10
46,1,0.28,6,-0,0,10
46,1,0.28,7,-1,0,10
46,1,0.28,8,-0,0,10
46,1,0.28,9,1,0,10
46,1,0.28,10,-0,1,10
47,1,0.72,1,1,0,11
47,1,0.72,2,2,0,11
47,1,0.72,3,3,0,11
47,1,0.72,4,4,0,11
47,1,0.72,5,3,0,11
47,1,0.72,6,4,0,11
47,1,0.72,7,3,0,11
47,1,0.72,8,4,0,11
47,1,0.72,9,3,0,11
47,1,0.72,10,4,0,11
47,1,0.72,11,5,1,11
48,1,0.28,1,1,0,5
48,1,0.28,2,-0,0,5
48,1,0.28,3,1,0,5
48,1,0.28,4,2,0,5
48,1,0.28,5,3,1,5
49,1,0.28,1,1,0,5
49,1,0.28,2,2,0,5
49,1,0.28,3,3,0,5
49,1,0.28,4,4,0,5
49,1,0.28,5,5,1,5
50,1,0.28,1,-1,0,8
50,1,0.28,2,-0,0,8
50,1,0.28,3,1,0,8
50,1,0.28,4,-0,0,8
50,1,0.28,5,1,0,8
50,1,0.28,6,2,0,8
50,1,0.28,7,3,0,8
50,1,0.28,8,4,1,8
51,1,0.72,1,1,0,9
51,1,0.72,2,0,0,9
51,1,0.72,3,1,0,9
51,1,0.72,4,2,0,9
51,1,0.72,5,1,0,9
51,1,0.72,6,2,0,9
