condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,2,2,2,0.64732
1,1,0.28,1,-1,-1,3,0.83558
1,1,0.28,1,-1,-1,3,0.83502
1,1,0.72,0,2,2,2,0.67429
1,1,0.28,0,2,2,2,0.69799
1,1,0.72,0,2,2,2,0.68293
1,1,0.72,0,2,2,2,0.65661
1,1,0.28,1,-2,-2,4,1.0907
1,1,0.72,0,1,1,3,0.89359
1,1,0.72,1,0,1,2,0.63287
1,1,0.72,0,1,1,3,0.91238
1,1,0.72,0,2,2,2,0.67264
1,1,0.28,0,2,2,2,0.64751
1,1,0.72,0,1,1,3,0.91584
1,1,0.72,0,0,1,2,0.72786
1,1,0.72,0,2,2,2,0.66224
1,2,0.28,1,-3,-3,5,1.2943
1,2,0.72,0,0,1,6,1.5378
1,2,0.72,0,1,1,3,0.85948
1,2,0.72,0,1,1,3,0.86896
1,2,0.28,0,1,1,3,0.85772
1,2,0.28,1,-2,-2,2,0.64648
1,2,0.72,0,1,1,1,0.51831
1,2,0.72,0,1,1,3,0.90005
1,2,0.72,1,-1,-2,3,0.85681
1,2,0.28,1,-3,-3,7,1.7706
1,2,0.72,1,-2,-2,2,0.70598
1,2,0.28,1,-1,-1,1,0.51683
1,2,0.28,1,-2,-2,2,0.68273
1,2,0.28,0,2,2,2,0.68472
1,2,0.28,0,0,1,2,0.69842
1,2,0.72,0,3,3,9,2.1882
1,3,0.28,1,-5,-5,5,1.2985
1,3,0.28,1,-3,-3,3,0.90792
1,3,0.72,0,5,5,11,2.5549
1,3,0.72,0,5,5,11,2.4183
1,3,0.72,0,3,4,17,3.8355
1,3,0.28,1,-4,-4,6,1.491
1,3,0.72,0,4,4,16,3.4232
1,3,0.28,1,-5,-5,7,1.7047
1,3,0.72,0,3,3,3,0.93466
1,3,0.72,0,3,3,3,0.91708
1,3,0.28,1,-2,-2,10,2.3627
1,3,0.72,0,5,5,9,2.168
1,3,0.72,0,4,4,10,2.3792
1,3,0.28,1,0,1,10,2.3891
1,4,0.72,0,5,5,11,2.6123
1,4,0.28,1,-3,-3,5,1.3229
1,4,0.28,1,-5,-5,5,1.3206
1,4,0.28,1,-4,-4,8,1.8613
1,4,0.72,0,5,5,9,2.151
1,4,0.28,1,-6,-6,6,1.5472
1,4,0.72,0,5,5,15,3.4184
1,4,0.72,0,2,4,10,2.3717
1,4,0.28,1,-2,-2,12,2.8271
1,4,0.72,1,-1,-1,13,3.0228
1,4,0.28,1,-5,-5,11,2.5314
1,4,0.72,0,2,4,20,4.447
1,4,0.72,0,3,3,9,2.1788
1,4,0.72,0,2,2,10,2.3643
2,1,0.5,0,-1,-1,1,0.46368
2,1,0.5,0,-1,-1,1,0.48061
2,1,0.5,0,-1,-1,1,0.46614
2,1,0.5,0,-1,-1,1,0.49451
2,1,0.5,0,1,1,1,0.50879
2,1,0.5,0,-1,-1,1,0.48451
2,1,0.5,0,1,1,1,0.47459
2,1,0.5,0,1,1,1,0.50588
2,1,0.5,0,1,1,1,0.48163
2,1,0.5,0,1,1,1,0.49123
2,1,0.5,0,-2,-2,2,0.70666
2,1,0.5,0,1,1,1,0.41789
2,1,0.5,0,-1,-1,1,0.50412
2,1,0.5,0,-1,-1,1,0.50935
2,1,0.5,0,1,1,1,0.42841
2,1,0.5,0,-1,-1,1,0.4968
2,2,0.5,1,1,1,1,0.48955
2,2,0.5,0,1,1,1,0.50089
3,1,0.5,1,0,1,2,0.65111
3,1,0.5,0,1,1,3,0.86281
3,1,0.72,0,1,1,1,0.44846
3,1,0.72,1,0,1,2,0.70775
