trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,-1,0,6
1,1,0.72,2,-2,0,6
1,1,0.72,3,-1,0,6
1,1,0.72,4,-2,0,6
1,1,0.72,5,-1,0,6
1,1,0.72,6,0,1,6
2,1,0.28,1,1,0,7
2,1,0.28,2,2,0,7
2,1,0.28,3,3,0,7
2,1,0.28,4,4,0,7
2,1,0.28,5,3,0,7
2,1,0.28,6,4,0,7
2,1,0.28,7,5,1,7
3,1,0.72,1,1,0,6
3,1,0.72,2,2,0,6
3,1,0.72,3,1,0,6
3,1,0.72,4,2,0,6
3,1,0.72,5,3,0,6
3,1,0.72,6,2,1,6
4,1,0.28,1,1,0,5
4,1,0.28,2,2,0,5
4,1,0.28,3,1,0,5
4,1,0.28,4,0,0,5
4,1,0.28,5,1,1,5
5,1,0.72,1,1,0,7
5,1,0.72,2,-0,0,7
5,1,0.72,3,1,0,7
5,1,0.72,4,-0,0,7
5,1,0.72,5,1,0,7
5,1,0.72,6,-0,0,7
5,1,0.72,7,1,1,7
6,1,0.28,1,1,0,5
6,1,0.28,2,2,0,5
6,1,0.28,3,1,0,5
6,1,0.28,4,2,0,5
6,1,0.28,5,1,1,5
7,1,0.28,1,-1,0,7
7,1,0.28,2,0,0,7
7,1,0.28,3,1,0,7
7,1,0.28,4,2,0,7
7,1,0.28,5,1,0,7
7,1,0.28,6,0,0,7
7,1,0.28,7,1,1,7
8,1,0.28,1,1,0,5
8,1,0.28,2,2,0,5
8,1,0.28,3,3,0,5
8,1,0.28,4,4,0,5
8,1,0.28,5,5,1,5
9,1,0.72,1,1,0,6
9,1,0.72,2,2,0,6
9,1,0.72,3,3,0,6
9,1,0.72,4,2,0,6
9,1,0.72,5,3,0,6
9,1,0.72,6,4,1,6
10,1,0.72,1,1,0,5
10,1,0.72,2,2,0,5
10,1,0.72,3,3,0,5
10,1,0.72,4,4,0,5
10,1,0.72,5,5,1,5
11,1,0.28,1,1,0,5
11,1,0.28,2,2,0,5
11,1,0.28,3,3,0,5
11,1,0.28,4,4,0,5
11,1,0.28,5,5,1,5
12,1,0.72,1,-1,0,5
12,1,0.72,2,0,0,5
12,1,0.72,3,1,0,5
12,1,0.72,4,2,0,5
12,1,0.72,5,1,1,5
13,1,0.28,1,1,0,6
13,1,0.28,2,2,0,6
13,1,0.28,3,1,0,6
13,1,0.28,4,-0,0,6
13,1,0.28,5,1,0,6
13,1,0.28,6,2,1,6
14,1,0.28,1,1,0,4
14,1,0.28,2,2,0,4
14,1,0.28,3,3,0,4
14,1,0.28,4,4,1,4
15,1,0.72,1,-1,0,4
15,1,0.72,2,0,0,4
15,1,0.72,3,1,0,4
15,1,0.72,4,2,1,4
16,1,0.28,1,-1,0,7
16,1,0.28,2,0,0,7
16,1,0.28,3,1,0,7
16,1,0.28,4,2,0,7
16,1,0.28,5,1,0,7
16,1,0.28,6,0,0,7
16,1,0.28,7,-1,1,7
17,1,0.28,1,-1,0,4
17,1,0.28,2,-0,0,4
17,1,0.28,3,1,0,4
17,1,0.28,4,2,1,4
18,1,0.28,1,-1,0,6
18,1,0.28,2,-0,0,6
18,1,0.28,3,-1,0,6
18,1,0.28,4,-0,0,6
18,1,0.28,5,1,0,6
18,1,0.28,6,2,1,6
19,1,0.72,1,1,0,5
19,1,0.72,2,2,0,5
19,1,0.72,3,1,0,5
19,1,0.72,4,2,0,5
19,1,0.72,5,1,1,5
20,1,0.72,1,-1,0,7
20,1,0.72,2,0,0,7
20,1,0.72,3,-1,0,7
20,1,0.72,4,0,0,7
20,1,0.72,5,1,0,7
20,1,0.72,6,2,0,7
20,1,0.72,7,1,1,7
21,1,0.28,1,-1,0,5
21,1,0.28,2,-2,0,5
21,1,0.28,3,-1,0,5
21,1,0.28,4,-0,0,5
21,1,0.28,5,1,1,5
22,1,0.72,1,1,0,4
22,1,0.72,2,2,0,4
22,1,0.72,3,3,0,4
22,1,0.72,4,4,1,4
23,1,0.72,1,1,0,4
23,1,0.72,2,2,0,4
23,1,0.72,3,3,0,4
23,1,0.72,4,4,1,4
24,1,0.72,1,1,0,6
24,1,0.72,2,2,0,6
24,1,0.72,3,1,0,6
24,1,0.72,4,2,0,6
24,1,0.72,5,3,0,6
24,1,0.72,6,2,1,6
25,1,0.72,1,1,0,3
25,1,0.72,2,2,0,3
25,1,0.72,3,3,1,3
26,1,0.28,1,-1,0,4
26,1,0.28,2,-0,0,4
26,1,0.28,3,1,0,4
26,1,0.28,4,2,1,4
27,1,0.72,1,-1,0,5
27,1,0.72,2,-2,0,5
27,1,0.72,3,-1,0,5
27,1,0.72,4,-0,0,5
27,1,0.72,5,1,1,5
28,1,0.72,1,1,0,5
28,1,0.72,2,2,0,5
28,1,0.72,3,1,0,5
28,1,0.72,4,-0,0,5
28,1,0.72,5,1,1,5
29,1,0.28,1,-1,0,5
29,1,0.28,2,0,0,5
29,1,0.28,3,1,0,5
29,1,0.28,4,0,0,5
29,1,0.28,5,1,1,5
30,1,0.28,1,1,0,3
30,1,0.28,2,2,0,3
30,1,0.28,3,1,1,3
31,1,0.72,1,-1,0,5
31,1,0.72,2,0,0,5
31,1,0.72,3,1,0,5
31,1,0.72,4,0,0,5
31,1,0.72,5,1,1,5
32,1,0.72,1,-1,0,4
32,1,0.72,2,0,0,4
32,1,0.72,3,-1,0,4
32,1,0.72,4,0,1,4
33,1,0.28,1,1,0,4
33,1,0.28,2,2,0,4
33,1,0.28,3,1,0,4
33,1,0.28,4,2,1,4
34,1,0.72,1,1,0,4
34,1,0.72,2,0,0,4
34,1,0.72,3,1,0,4
34,1,0.72,4,2,1,4
35,1,0.72,1,1,0,4
35,1,0.72,2,0,0,4
35,1,0.72,3,1,0,4
35,1,0.72,4,0,1,4
