condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-1,-1,1,0.45622
1,1,0.28,1,-2,-2,2,0.71827
1,1,0.72,0,2,2,2,0.71638
1,1,0.72,0,1,1,1,0.49283
1,1,0.28,0,1,1,3,0.88012
1,1,0.72,0,2,2,4,1.0864
1,1,0.28,1,-1,-1,3,0.8815
1,1,0.28,1,-2,-2,2,0.70007
1,1,0.72,0,1,1,1,0.4887
1,1,0.72,0,1,1,1,0.44437
1,1,0.28,1,-2,-2,2,0.65705
1,1,0.72,0,1,1,3,0.93884
1,1,0.28,1,-1,-1,1,0.50889
1,1,0.72,0,1,1,1,0.47581
1,1,0.28,1,-1,-1,1,0.4837
1,1,0.28,0,0,1,2,0.64078
1,2,0.72,0,1,1,1,0.46845
1,2,0.72,1,0,1,2,0.66774
1,2,0.72,0,1,1,3,0.88285
1,2,0.72,0,2,2,2,0.70922
1,2,0.28,1,-2,-2,2,0.69589
1,2,0.28,1,-2,-2,2,0.67395
1,2,0.72,1,-1,-1,1,0.50526
1,2,0.28,1,-2,-2,2,0.65112
1,2,0.28,1,-2,-2,2,0.64601
1,2,0.28,1,-1,-1,1,0.50612
1,2,0.28,1,-1,-1,1,0.46522
1,2,0.28,1,-2,-2,2,0.67451
1,2,0.28,1,-1,-1,1,0.45798
1,2,0.72,0,1,1,1,0.4837
1,2,0.28,1,-1,-1,1,0.47377
1,2,0.72,0,1,1,1,0.48848
1,3,0.28,0,2,2,2,0.67179
1,3,0.28,1,-2,-2,4,1.1389
1,3,0.72,0,1,1,3,0.88396
1,3,0.72,0,2,2,2,0.6576
1,3,0.72,0,1,1,1,0.49892
1,3,0.28,1,-2,-2,2,0.69261
1,3,0.28,1,-1,-1,3,0.8321
1,3,0.72,0,1,1,3,0.85201
1,3,0.28,1,-1,-1,1,0.49942
1,3,0.72,0,2,2,2,0.70096
1,3,0.72,0,2,2,2,0.71028
1,3,0.72,0,1,1,1,0.51823
1,3,0.72,0,1,1,1,0.43507
1,3,0.28,0,1,1,1,0.42729
1,3,0.72,1,-2,-2,2,0.66659
1,3,0.28,1,-1,-1,1,0.48231
1,4,0.28,1,-1,-1,1,0.44064
1,4,0.72,1,-1,-1,1,0.43068
1,4,0.72,1,-1,-1,1,0.42195
1,4,0.28,1,-2,-2,2,0.6556
1,4,0.28,1,-1,-1,3,1.409
1,4,0.28,1,-1,-1,1,0.42906
1,4,0.72,0,1,1,1,0.46817
1,4,0.72,0,0,1,2,1.2114
1,4,0.72,0,2,2,2,0.72342
1,4,0.28,0,1,1,1,0.5135
1,4,0.72,0,2,2,2,1.1455
1,4,0.28,1,-1,-1,1,0.50751
1,4,0.72,0,1,1,1,0.44317
1,4,0.72,0,0,1,2,0.68516
1,4,0.28,1,-1,-1,1,0.51309
1,4,0.28,1,0,1,2,0.62746
2,2,0.5,0,-1,-1,1,0.47334
2,2,0.5,0,1,1,1,0.4699
2,4,0.5,0,-1,-1,1,0.50275
3,1,0.5,0,1,1,1,0.48638
3,1,0.5,0,2,2,2,0.63051
3,1,0.28,1,-1,-1,1,0.47353
3,1,0.72,1,-1,-1,1,0.48533
3,1,0.5,1,-1,-1,1,0.41387
3,1,0.28,1,-1,-1,1,0.46614
3,1,0.5,1,-2,-2,2,0.69767
3,1,0.5,1,-1,-1,1,0.48728
3,1,0.28,0,1,1,1,0.44685
3,1,0.5,1,-1,-1,1,0.42591
3,1,0.5,0,1,1,1,0.47382
3,1,0.5,1,-1,-1,1,0.4729
3,1,0.72,0,1,1,1,0.44076
3,1,0.5,0,2,2,2,0.63488
3,1,0.5,1,1,1,3,0.84997
3,1,0.28,1,-1,-1,1,0.48078
3,2,0.28,1,-1,-1,1,0.49597
3,2,0.28,1,-1,-1,1,0.44945
3,2,0.5,1,-1,-1,1,0.49297
3,2,0.5,0,1,1,1,0.51211
3,2,0.5,1,-1,-1,1,0.43214
3,2,0.5,1,-1,-1,1,0.48003
3,2,0.28,1,-2,-2,2,0.64491
3,2,0.5,0,0,1,2,0.70351
3,2,0.28,1,-2,-2,2,0.71771
3,2,0.5,0,1,1,1,0.48144
3,2,0.28,1,-1,-1,1,0.50158
3,2,0.5,0,1,1,1,0.44625
3,2,0.72,0,1,1,1,0.47415
3,2,0.5,1,-1,-1,1,0.46543
3,2,0.5,0,1,1,1,0.45893
3,2,0.5,1,-1,-1,1,0.45237
3,3,0.5,0,1,1,1,0.51402
3,3,0.72,1,-1,-1,1,0.42136
3,3,0.5,0,1,1,1,0.46266
3,3,0.28,1,-1,-1,1,0.44832
3,3,0.5,1,-1,-1,1,0.44399
3,3,0.5,1,-1,-1,1,0.5102
3,3,0.72,0,1,1,1,0.45661
3,3,0.28,0,1,1,1,0.45791
3,3,0.28,1,-1,-1,1,0.48361
3,3,0.72,0,1,1,1,0.42581
3,3,0.5,0,1,1,1,0.42491
3,3,0.72,0,1,1,1,0.48669
3,3,0.5,0,1,1,1,0.42185
3,3,0.72,1,-1,-1,1,0.4475
3,3,0.72,0,1,1,1,0.49103
3,3,0.5,1,0,1,2,0.67814
3,3,0.72,1,-1,-1,1,0.45161
3,4,0.5,0,1,1,1,0.47947
3,4,0.72,1,0,1,2,1.1219
3,4,0.72,1,-1,-1,1,0.49051
3,4,0.5,1,-1,-1,1,0.50184
3,4,0.5,1,-1,-1,1,0.48754
3,4,0.72,0,2,2,2,0.71957
3,4,0.72,0,1,1,1,0.45597
3,4,0.28,1,-1,-1,1,0.51389
3,4,0.28,1,-2,-2,2,1.1117
3,4,0.5,1,-1,-1,1,0.47271
3,4,0.5,1,-1,-1,1,0.4806
3,4,0.5,1,-2,-2,2,0.70213
3,4,0.5,1,-1,-1,1,0.49564
3,4,0.5,0,1,1,1,0.51749
3,4,0.72,0,1,1,1,0.44607
3,4,0.72,0,1,1,1,0.42612
