trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,2
1,1,0.72,2,2,1,2
2,1,0.72,1,1,0,3
2,1,0.72,2,0,0,3
2,1,0.72,3,1,1,3
3,1,0.72,1,1,0,2
3,1,0.72,2,2,1,2
4,1,0.28,1,1,0,2
4,1,0.28,2,2,1,2
5,1,0.72,1,1,1,1
6,1,0.28,1,1,1,1
7,1,0.72,1,1,0,2
7,1,0.72,2,2,1,2
8,1,0.72,1,1,0,2
8,1,0.72,2,2,1,2
9,1,0.28,1,1,0,2
9,1,0.28,2,2,1,2
10,1,0.72,1,1,0,2
10,1,0.72,2,2,1,2
11,1,0.28,1,-1,0,4
11,1,0.28,2,-0,0,4
11,1,0.28,3,1,0,4
11,1,0.28,4,-0,1,4
12,1,0.28,1,1,0,4
12,1,0.28,2,0,0,4
12,1,0.28,3,1,0,4
12,1,0.28,4,0,1,4
13,1,0.28,1,1,0,4
13,1,0.28,2,2,0,4
13,1,0.28,3,1,0,4
13,1,0.28,4,2,1,4
14,1,0.28,1,1,0,2
14,1,0.28,2,2,1,2
15,1,0.28,1,1,0,2
15,1,0.28,2,2,1,2
16,1,0.72,1,1,0,3
16,1,0.72,2,2,0,3
16,1,0.72,3,3,1,3
17,1,0.72,1,1,1,1
18,1,0.72,1,-1,0,4
18,1,0.72,2,0,0,4
18,1,0.72,3,1,0,4
18,1,0.72,4,2,1,4
19,1,0.28,1,1,0,2
19,1,0.28,2,2,1,2
20,1,0.28,1,1,1,1
21,1,0.72,1,-1,0,4
21,1,0.72,2,0,0,4
21,1,0.72,3,1,0,4
21,1,0.72,4,2,1,4
22,1,0.28,1,1,0,4
22,1,0.28,2,-0,0,4
22,1,0.28,3,1,0,4
22,1,0.28,4,2,1,4
23,1,0.28,1,1,0,3
23,1,0.28,2,2,0,3
23,1,0.28,3,3,1,3
24,1,0.72,1,1,0,4
24,1,0.72,2,0,0,4
24,1,0.72,3,1,0,4
24,1,0.72,4,2,1,4
25,1,0.72,1,1,0,4
25,1,0.72,2,-0,0,4
25,1,0.72,3,1,0,4
25,1,0.72,4,2,1,4
26,1,0.28,1,1,0,3
26,1,0.28,2,2,0,3
26,1,0.28,3,3,1,3
27,1,0.72,1,1,0,2
27,1,0.72,2,2,1,2
28,1,0.72,1,1,0,6
28,1,0.72,2,0,0,6
28,1,0.72,3,-1,0,6
28,1,0.72,4,0,0,6
28,1,0.72,5,1,0,6
28,1,0.72,6,2,1,6
29,1,0.28,1,1,0,3
29,1,0.28,2,2,0,3
29,1,0.28,3,3,1,3
30,1,0.72,1,1,0,2
30,1,0.72,2,2,1,2
31,1,0.28,1,-1,0,6
31,1,0.28,2,-0,0,6
31,1,0.28,3,1,0,6
31,1,0.28,4,-0,0,6
31,1,0.28,5,1,0,6
31,1,0.28,6,2,1,6
32,1,0.72,1,1,0,3
32,1,0.72,2,2,0,3
32,1,0.72,3,3,1,3
33,1,0.28,1,1,0,3
33,1,0.28,2,2,0,3
33,1,0.28,3,3,1,3
34,1,0.28,1,-1,0,11
34,1,0.28,2,-0,0,11
34,1,0.28,3,1,0,11
34,1,0.28,4,-0,0,11
34,1,0.28,5,-1,0,11
34,1,0.28,6,-0,0,11
34,1,0.28,7,-1,0,11
34,1,0.28,8,-0,0,11
34,1,0.28,9,-1,0,11
34,1,0.28,10,-0,0,11
34,1,0.28,11,1,1,11
35,1,0.72,1,1,0,2
35,1,0.72,2,2,1,2
36,1,0.28,1,1,0,2
36,1,0.28,2,-0,1,2
37,1,0.28,1,1,1,1
38,1,0.72,1,1,0,2
38,1,0.72,2,2,1,2
39,1,0.72,1,-1,0,3
39,1,0.72,2,0,0,3
39,1,0.72,3,1,1,3
40,1,0.28,1,-1,0,4
40,1,0.28,2,-0,0,4
40,1,0.28,3,1,0,4
40,1,0.28,4,2,1,4
41,1,0.28,1,1,0,3
41,1,0.28,2,2,0,3
41,1,0.28,3,3,1,3
42,1,0.28,1,1,0,4
42,1,0.28,2,-0,0,4
42,1,0.28,3,1,0,4
42,1,0.28,4,2,1,4
43,1,0.72,1,1,0,9
43,1,0.72,2,0,0,9
43,1,0.72,3,-1,0,9
43,1,0.72,4,0,0,9
43,1,0.72,5,-1,0,9
43,1,0.72,6,0,0,9
43,1,0.72,7,-1,0,9
43,1,0.72,8,0,0,9
43,1,0.72,9,1,1,9
44,1,0.28,1,1,0,4
44,1,0.28,2,-0,0,4
44,1,0.28,3,1,0,4
44,1,0.28,4,2,1,4
45,1,0.72,1,1,0,4
45,1,0.72,2,0,0,4
45,1,0.72,3,1,0,4
45,1,0.72,4,2,1,4
46,1,0.28,1,-1,0,4
46,1,0.28,2,-0,0,4
46,1,0.28,3,1,0,4
46,1,0.28,4,2,1,4
47,1,0.72,1,1,0,3
47,1,0.72,2,2,0,3
47,1,0.72,3,1,1,3
48,1,0.28,1,1,0,7
48,1,0.28,2,-0,0,7
48,1,0.28,3,1,0,7
48,1,0.28,4,2,0,7
48,1,0.28,5,1,0,7
48,1,0.28,6,2,0,7
48,1,0.28,7,3,1,7
49,1,0.72,1,1,0,2
49,1,0.72,2,2,1,2
50,1,0.72,1,1,0,2
50,1,0.72,2,2,1,2
51,1,0.28,1,1,0,3
51,1,0.28,2,2,0,3
51,1,0.28,3,3,1,3
52,1,0.72,1,1,0,10
52,1,0.72,2,0,0,10
52,1,0.72,3,-1,0,10
52,1,0.72,4,0,0,10
52,1,0.72,5,-1,0,10
52,1,0.72,6,0,0,10
52,1,0.72,7,1,0,10
52,1,0.72,8,0,0,10
52,1,0.72,9,-1,0,10
52,1,0.72,10,0,1,10
53,1,0.28,1,1,0,4
53,1,0.28,2,2,0,4
53,1,0.28,3,1,0,4
53,1,0.28,4,2,1,4
54,1,0.72,1,-1,0,4
54,1,0.72,2,-0,0,4
54,1,0.72,3,1,0,4
54,1,0.72,4,-0,1,4
55,1,0.28,1,1,0,3
55,1,0.28,2,2,0,3
55,1,0.28,3,3,1,3
56,1,0.72,1,1,0,4
56,1,0.72,2,-0,0,4
56,1,0.72,3,1,0,4
56,1,0.72,4,-0,1,4
57,1,0.72,1,1,0,2
57,1,0.72,2,2,1,2
58,1,0.28,1,1,0,3
58,1,0.28,2,2,0,3
58,1,0.28,3,3,1,3
59,1,0.28,1,1,0,4
59,1,0.28,2,-0,0,4
59,1,0.28,3,1,0,4
59,1,0.28,4,2,1,4
60,1,0.28,1,1,0,2
60,1,0.28,2,2,1,2
61,1,0.28,1,1,0,4
61,1,0.28,2,2,0,4
61,1,0.28,3,1,0,4
61,1,0.28,4,2,1,4
62,1,0.72,1,1,0,4
62,1,0.72,2,2,0,4
62,1,0.72,3,1,0,4
62,1,0.72,4,2,1,4
1,3,0.72,1,1,1,1
2,3,0.28,1,1,1,1
3,3,0.72,1,1,1,1
4,3,0.72,1,1,1,1
5,3,0.5,1,1,1,1
6,3,0.28,1,1,1,1
7,3,0.28,1,1,1,1
8,3,0.5,1,1,1,1
9,3,0.72,1,1,1,1
10,3,0.5,1,1,1,1
11,3,0.72,1,1,1,1
12,3,0.28,1,1,1,1
13,3,0.72,1,1,1,1
14,3,0.72,1,1,1,1
15,3,0.28,1,1,1,1
16,3,0.28,1,1,1,1
17,3,0.28,1,1,1,1
18,3,0.28,1,1,1,1
19,3,0.5,1,1,1,1
20,3,0.72,1,1,1,1
21,3,0.5,1,1,1,1
22,3,0.5,1,1,1,1
23,3,0.5,1,1,1,1
24,3,0.28,1,1,1,1
25,3,0.5,1,1,1,1
26,3,0.5,1,1,1,1
27,3,0.28,1,-1,1,1
28,3,0.5,1,1,1,1
29,3,0.28,1,1,1,1
30,3,0.72,1,1,1,1
31,3,0.5,1,1,1,1
32,3,0.5,1,1,1,1
33,3,0.28,1,1,1,1
34,3,0.72,1,1,1,1
35,3,0.5,1,1,1,1
36,3,0.5,1,1,1,1
37,3,0.5,1,1,1,1
38,3,0.72,1,1,1,1
39,3,0.72,1,1,1,1
40,3,0.5,1,1,1,1
41,3,0.72,1,1,1,1
42,3,0.72,1,1,1,1
