trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,5
1,1,0.72,2,0,0,5
1,1,0.72,3,1,0,5
1,1,0.72,4,2,0,5
1,1,0.72,5,3,1,5
2,1,0.72,1,-1,0,8
2,1,0.72,2,0,0,8
2,1,0.72,3,-1,0,8
2,1,0.72,4,-2,0,8
2,1,0.72,5,-1,0,8
2,1,0.72,6,-2,0,8
2,1,0.72,7,-1,0,8
2,1,0.72,8,0,1,8
3,1,0.28,1,-1,0,7
3,1,0.28,2,-0,0,7
3,1,0.28,3,1,0,7
3,1,0.28,4,2,0,7
3,1,0.28,5,1,0,7
3,1,0.28,6,2,0,7
3,1,0.28,7,3,1,7
4,1,0.72,1,-1,0,6
4,1,0.72,2,0,0,6
4,1,0.72,3,1,0,6
4,1,0.72,4,2,0,6
4,1,0.72,5,3,0,6
4,1,0.72,6,4,1,6
5,1,0.72,1,1,0,8
5,1,0.72,2,2,0,8
5,1,0.72,3,3,0,8
5,1,0.72,4,2,0,8
5,1,0.72,5,3,0,8
5,1,0.72,6,2,0,8
5,1,0.72,7,3,0,8
5,1,0.72,8,4,1,8
6,1,0.72,1,-1,0,6
6,1,0.72,2,0,0,6
6,1,0.72,3,-1,0,6
6,1,0.72,4,0,0,6
6,1,0.72,5,1,0,6
6,1,0.72,6,2,1,6
7,1,0.28,1,1,0,8
7,1,0.28,2,-0,0,8
7,1,0.28,3,1,0,8
7,1,0.28,4,-0,0,8
7,1,0.28,5,-1,0,8
7,1,0.28,6,-0,0,8
7,1,0.28,7,1,0,8
7,1,0.28,8,2,1,8
8,1,0.28,1,-1,0,6
8,1,0.28,2,-0,0,6
8,1,0.28,3,1,0,6
8,1,0.28,4,2,0,6
8,1,0.28,5,3,0,6
8,1,0.28,6,4,1,6
9,1,0.72,1,-1,0,8
9,1,0.72,2,-2,0,8
9,1,0.72,3,-1,0,8
9,1,0.72,4,0,0,8
9,1,0.72,5,-1,0,8
9,1,0.72,6,0,0,8
9,1,0.72,7,1,0,8
9,1,0.72,8,2,1,8
10,1,0.72,1,1,0,13
10,1,0.72,2,0,0,13
10,1,0.72,3,-1,0,13
10,1,0.72,4,-2,0,13
10,1,0.72,5,-1,0,13
10,1,0.72,6,0,0,13
10,1,0.72,7,1,0,13
10,1,0.72,8,0,0,13
10,1,0.72,9,1,0,13
10,1,0.72,10,2,0,13
10,1,0.72,11,1,0,13
10,1,0.72,12,0,0,13
10,1,0.72,13,1,1,13
11,1,0.72,1,-1,0,9
11,1,0.72,2,0,0,9
11,1,0.72,3,1,0,9
11,1,0.72,4,2,0,9
11,1,0.72,5,3,0,9
11,1,0.72,6,4,0,9
11,1,0.72,7,5,0,9
11,1,0.72,8,6,0,9
11,1,0.72,9,7,1,9
12,1,0.28,1,1,0,6
12,1,0.28,2,-0,0,6
12,1,0.28,3,1,0,6
12,1,0.28,4,2,0,6
12,1,0.28,5,3,0,6
12,1,0.28,6,4,1,6
13,1,0.72,1,1,0,10
13,1,0.72,2,0,0,10
13,1,0.72,3,1,0,10
13,1,0.72,4,0,0,10
13,1,0.72,5,1,0,10
13,1,0.72,6,2,0,10
13,1,0.72,7,1,0,10
13,1,0.72,8,2,0,10
13,1,0.72,9,3,0,10
13,1,0.72,10,4,1,10
14,1,0.28,1,1,0,11
14,1,0.28,2,2,0,11
14,1,0.28,3,1,0,11
14,1,0.28,4,-0,0,11
14,1,0.28,5,1,0,11
14,1,0.28,6,2,0,11
14,1,0.28,7,1,0,11
14,1,0.28,8,2,0,11
14,1,0.28,9,3,0,11
14,1,0.28,10,4,0,11
14,1,0.28,11,5,1,11
15,1,0.28,1,1,0,8
15,1,0.28,2,-0,0,8
15,1,0.28,3,1,0,8
15,1,0.28,4,2,0,8
15,1,0.28,5,1,0,8
15,1,0.28,6,-0,0,8
15,1,0.28,7,1,0,8
15,1,0.28,8,2,1,8
16,1,0.72,1,1,0,4
16,1,0.72,2,2,0,4
16,1,0.72,3,3,0,4
16,1,0.72,4,4,1,4
17,1,0.72,1,-1,0,7
17,1,0.72,2,0,0,7
17,1,0.72,3,1,0,7
17,1,0.72,4,0,0,7
17,1,0.72,5,1,0,7
17,1,0.72,6,2,0,7
17,1,0.72,7,3,1,7
18,1,0.28,1,1,0,5
18,1,0.28,2,2,0,5
18,1,0.28,3,1,0,5
18,1,0.28,4,2,0,5
18,1,0.28,5,3,1,5
19,1,0.28,1,1,0,4
19,1,0.28,2,2,0,4
19,1,0.28,3,3,0,4
19,1,0.28,4,4,1,4
20,1,0.72,1,1,0,11
20,1,0.72,2,2,0,11
20,1,0.72,3,1,0,11
20,1,0.72,4,2,0,11
20,1,0.72,5,1,0,11
20,1,0.72,6,0,0,11
20,1,0.72,7,1,0,11
20,1,0.72,8,0,0,11
20,1,0.72,9,1,0,11
20,1,0.72,10,2,0,11
20,1,0.72,11,3,1,11
21,1,0.28,1,-1,0,6
21,1,0.28,2,-0,0,6
21,1,0.28,3,1,0,6
21,1,0.28,4,-0,0,6
21,1,0.28,5,1,0,6
21,1,0.28,6,2,1,6
22,1,0.28,1,1,0,3
22,1,0.28,2,2,0,3
22,1,0.28,3,3,1,3
23,1,0.28,1,1,0,3
23,1,0.28,2,2,0,3
23,1,0.28,3,3,1,3
24,1,0.28,1,-1,0,9
24,1,0.28,2,-2,0,9
24,1,0.28,3,-1,0,9
24,1,0.28,4,-0,0,9
24,1,0.28,5,-1,0,9
24,1,0.28,6,-0,0,9
24,1,0.28,7,1,0,9
24,1,0.28,8,-0,0,9
24,1,0.28,9,1,1,9
25,1,0.28,1,-1,0,5
25,1,0.28,2,-0,0,5
25,1,0.28,3,1,0,5
25,1,0.28,4,2,0,5
25,1,0.28,5,3,1,5
26,1,0.28,1,1,0,7
26,1,0.28,2,2,0,7
26,1,0.28,3,1,0,7
26,1,0.28,4,-0,0,7
26,1,0.28,5,1,0,7
26,1,0.28,6,2,0,7
26,1,0.28,7,3,1,7
27,1,0.72,1,1,0,7
27,1,0.72,2,0,0,7
27,1,0.72,3,1,0,7
27,1,0.72,4,0,0,7
27,1,0.72,5,1,0,7
27,1,0.72,6,2,0,7
27,1,0.72,7,3,1,7
28,1,0.28,1,-1,0,6
28,1,0.28,2,-2,0,6
28,1,0.28,3,-1,0,6
28,1,0.28,4,-0,0,6
28,1,0.28,5,1,0,6
28,1,0.28,6,2,1,6
29,1,0.28,1,1,0,7
29,1,0.28,2,-0,0,7
29,1,0.28,3,-1,0,7
29,1,0.28,4,-0,0,7
29,1,0.28,5,1,0,7
29,1,0.28,6,2,0,7
29,1,0.28,7,3,1,7
30,1,0.72,1,-1,0,4
30,1,0.72,2,0,0,4
30,1,0.72,3,1,0,4
30,1,0.72,4,2,1,4
31,1,0.72,1,1,0,4
31,1,0.72,2,2,0,4
31,1,0.72,3,1,0,4
31,1,0.72,4,2,1,4
32,1,0.28,1,1,0,3
32,1,0.28,2,2,0,3
32,1,0.28,3,3,1,3
33,1,0.28,1,1,0,4
33,1,0.28,2,2,0,4
33,1,0.28,3,1,0,4
33,1,0.28,4,2,1,4
34,1,0.28,1,1,0,5
34,1,0.28,2,2,0,5
34,1,0.28,3,1,0,5
34,1,0.28,4,0,0,5
34,1,0.28,5,1,1,5
35,1,0.28,1,1,0,3
35,1,0.28,2,2,0,3
35,1,0.28,3,3,1,3
36,1,0.72,1,1,0,3
36,1,0.72,2,2,0,3
36,1,0.72,3,3,1,3
37,1,0.72,1,1,0,3
37,1,0.72,2,2,0,3
37,1,0.72,3,3,1,3
38,1,0.28,1,1,0,5
38,1,0.28,2,0,0,5
38,1,0.28,3,1,0,5
38,1,0.28,4,2,0,5
38,1,0.28,5,3,1,5
39,1,0.28,1,1,0,4
39,1,0.28,2,2,0,4
39,1,0.28,3,1,0,4
39,1,0.28,4,2,1,4
40,1,0.28,1,1,0,4
40,1,0.28,2,2,0,4
40,1,0.28,3,3,0,4
40,1,0.28,4,4,1,4
41,1,0.28,1,1,0,3
41,1,0.28,2,2,0,3
41,1,0.28,3,3,1,3
42,1,0.72,1,1,0,7
42,1,0.72,2,2,0,7
42,1,0.72,3,1,0,7
42,1,0.72,4,2,0,7
42,1,0.72,5,1,0,7
42,1,0.72,6,2,0,7
42,1,0.72,7,3,1,7
43,1,0.72,1,1,0,7
43,1,0.72,2,2,0,7
43,1,0.72,3,1,0,7
43,1,0.72,4,2,0,7
43,1,0.72,5,3,0,7
43,1,0.72,6,2,0,7
43,1,0.72,7,1,1,7
44,1,0.72,1,1,0,6
44,1,0.72,2,2,0,6
44,1,0.72,3,3,0,6
44,1,0.72,4,2,0,6
44,1,0.72,5,1,0,6
44,1,0.72,6,2,1,6
45,1,0.28,1,1,0,7
45,1,0.28,2,-0,0,7
45,1,0.28,3,-1,0,7
45,1,0.28,4,-0,0,7
45,1,0.28,5,1,0,7
45,1,0.28,6,2,0,7
45,1,0.28,7,3,1,7
46,1,0.72,1,1,0,4
46,1,0.72,2,2,0,4
46,1,0.72,3,3,0,4
46,1,0.72,4,4,1,4
47,1,0.28,1,1,0,3
47,1,0.28,2,2,0,3
47,1,0.28,3,3,1,3
48,1,0.28,1,-1,0,5
48,1,0.28,2,0,0,5
48,1,0.28,3,1,0,5
48,1,0.28,4,2,0,5
48,1,0.28,5,3,1,5
49,1,0.28,1,1,0,3
49,1,0.28,2,2,0,3
49,1,0.28,3,3,1,3
50,1,0.28,1,1,0,7
50,1,0.28,2,2,0,7
50,1,0.28,3,3,0,7
50,1,0.28,4,2,0,7
50,1,0.28,5,3,0,7
50,1,0.28,6,2,0,7
50,1,0.28,7,3,1,7
51,1,0.72,1,-1,0,7
51,1,0.72,2,-2,0,7
51,1,0.72,3,-1,0,7
51,1,0.72,4,0,0,7
51,1,0.72,5,1,0,7
51,1,0.72,6,2,0,7
51,1,0.72,7,3,1,7
52,1,0.72,1,1,0,9
52,1,0.72,2,0,0,9
52,1,0.72,3,-1,0,9
52,1,0.72,4,-2,0,9
52,1,0.72,5,-1,0,9
52,1,0.72,6,0,0,9
52,1,0.72,7,1,0,9
52,1,0.72,8,2,0,9
52,1,0.72,9,3,1,9
53,1,0.72,1,1,0,10
53,1,0.72,2,0,0,10
53,1,0.72,3,1,0,10
53,1,0.72,4,0,0,10
53,1,0.72,5,1,0,10
53,1,0.72,6,2,0,10
53,1,0.72,7,1,0,10
53,1,0.72,8,2,0,10
53,1,0.72,9,3,0,10
53,1,0.72,10,4,1,10
54,1,0.28,1,-1,0,11
54,1,0.28,2,-2,0,11
54,1,0.28,3,-1,0,11
54,1,0.28,4,0,0,11
54,1,0.28,5,-1,0,11
54,1,0.28,6,-2,0,11
54,1,0.28,7,-1,0,11
54,1,0.28,8,0,0,11
54,1,0.28,9,-1,0,11
54,1,0.28,10,0,0,11
54,1,0.28,11,1,1,11
55,1,0.28,1,-1,0,6
55,1,0.28,2,-0,0,6
55,1,0.28,3,1,0,6
55,1,0.28,4,2,0,6
55,1,0.28,5,3,0,6
55,1,0.28,6,4,1,6
56,1,0.28,1,1,0,7
56,1,0.28,2,2,0,7
56,1,0.28,3,3,0,7
56,1,0.28,4,4,0,7
56,1,0.28,5,3,0,7
56,1,0.28,6,4,0,7
56,1,0.28,7,5,1,7
57,1,0.28,1,1,0,7
57,1,0.28,2,2,0,7
57,1,0.28,3,3,0,7
57,1,0.28,4,4,0,7
57,1,0.28,5,3,0,7
57,1,0.28,6,4,0,7
57,1,0.28,7,5,1,7
58,1,0.72,1,-1,0,5
58,1,0.72,2,0,0,5
58,1,0.72,3,1,0,5
58,1,0.72,4,2,0,5
58,1,0.72,5,3,1,5
1,2,0.5,1,1,0,13
1,2,0.5,2,-0,0,13
1,2,0.5,3,1,0,13
1,2,0.5,4,2,0,13
1,2,0.5,5,1,0,13
1,2,0.5,6,2,0,13
1,2,0.5,7,1,0,13
1,2,0.5,8,-0,0,13
1,2,0.5,9,1,0,13
1,2,0.5,10,2,0,13
1,2,0.5,11,1,0,13
1,2,0.5,12,2,0,13
1,2,0.5,13,3,1,13
2,2,0.5,1,-1,0,11
2,2,0.5,2,-0,0,11
2,2,0.5,3,1,0,11
2,2,0.5,4,-0,0,11
2,2,0.5,5,-1,0,11
2,2,0.5,6,-0,0,11
2,2,0.5,7,-1,0,11
2,2,0.5,8,-0,0,11
2,2,0.5,9,1,0,11
2,2,0.5,10,2,0,11
2,2,0.5,11,3,1,11
3,2,0.5,1,1,0,9
3,2,0.5,2,0,0,9
