condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,7,7,9,1.9059
1,1,0.28,1,-6,-6,8,1.6996
1,1,0.28,1,-7,-7,7,1.5175
1,1,0.28,1,-6,-6,6,1.2586
1,1,0.28,1,-4,-4,4,0.86024
1,1,0.28,1,-3,-3,3,0.70176
1,1,0.28,1,-8,-8,12,2.4875
1,1,0.72,0,7,7,7,1.4509
1,1,0.72,0,5,5,5,1.1106
1,1,0.72,0,5,5,7,1.4453
1,1,0.72,0,5,6,11,2.3552
1,1,0.28,1,-10,-10,28,5.9225
1,1,0.28,1,-5,-5,9,1.8239
1,1,0.72,0,5,5,5,1.1292
1,2,0.28,1,-4,-4,6,1.2863
1,2,0.72,0,1,2,3,0.68999
1,2,0.72,0,1,2,3,0.68494
1,2,0.28,1,-5,-6,19,3.8188
1,2,0.28,1,-4,-4,6,1.3291
1,2,0.28,1,-3,-3,7,1.4633
1,2,0.28,1,-1,-2,3,0.65695
1,2,0.28,1,-1,-2,3,0.66623
1,2,0.72,1,-3,-3,3,0.68214
1,2,0.72,1,-4,-4,8,1.6714
1,2,0.28,1,-7,-7,7,1.4871
1,2,0.72,0,7,7,13,2.7787
1,2,0.72,0,2,3,16,3.329
1,2,0.28,1,-6,-6,8,1.6956
1,3,0.72,0,6,6,8,1.7406
1,3,0.72,0,2,3,6,1.2704
1,3,0.72,0,4,4,8,1.7175
1,3,0.72,0,2,2,2,0.45977
1,3,0.28,0,1,2,5,1.0529
1,3,0.28,1,-6,-6,6,1.3255
1,3,0.72,0,10,10,18,3.8583
1,3,0.28,1,-5,-5,7,1.5035
1,3,0.72,0,4,4,6,1.3495
1,3,0.72,1,-3,-3,5,1.1366
1,3,0.28,1,-2,-2,8,1.6502
1,3,0.28,1,-6,-6,8,1.7251
1,3,0.28,1,-9,-9,19,4.0191
1,3,0.72,0,6,6,8,1.6439
1,3,0.72,0,3,3,5,1.098
1,4,0.72,0,4,4,6,1.3588
1,4,0.28,1,-6,-7,28,5.9474
1,4,0.72,0,5,5,5,1.1196
1,4,0.72,0,6,6,16,3.2568
1,4,0.72,1,-4,-5,12,2.6152
1,4,0.72,0,6,6,16,3.4059
1,4,0.72,0,4,4,4,0.90533
1,4,0.28,1,-4,-4,18,3.8748
1,4,0.72,0,6,7,22,4.6739
1,4,0.72,1,0,2,8,1.7132
1,4,0.72,0,4,5,14,2.9849
1,4,0.28,1,-11,-11,15,3.2464
1,4,0.72,0,5,5,5,1.1227
2,1,0.5,1,-1,-3,89,17.998
2,1,0.5,1,-9,-10,59,12.098
2,1,0.5,1,-7,-9,49,9.9794
2,1,0.5,0,17,17,39,8.0327
2,2,0.5,0,10,12,48,9.8735
2,2,0.5,0,4,8,94,19.273
2,3,0.5,1,-7,-9,61,12.51
2,3,0.5,0,2,3,18,3.7101
2,3,0.5,1,-1,-3,31,6.4368
2,3,0.5,1,-1,-3,29,6.0585
2,3,0.5,1,-7,-7,13,2.6677
2,3,0.5,0,4,4,10,2.0907
2,3,0.5,0,1,1,23,4.8789
2,3,0.5,1,-1,-3,7,1.4357
2,3,0.5,1,-5,-5,5,1.1181
2,3,0.5,0,0,2,4,0.93981
2,3,0.5,1,-3,-4,19,3.9279
2,4,0.5,0,3,3,41,8.5322
2,4,0.5,1,-4,-4,80,16.568
2,4,0.5,1,-5,-5,39,8.2504
2,4,0.5,0,11,11,35,7.398
2,4,0.5,0,3,8,69,14.409
3,1,0.5,1,-10,-10,30,6.0741
3,1,0.28,1,-27,-27,45,9.0726
3,1,0.5,1,-7,-8,99,19.984
3,2,0.5,0,14,14,58,11.856
3,2,0.28,1,-6,-7,12,2.535
3,2,0.72,0,12,12,22,4.4945
3,2,0.28,1,-14,-16,42,8.5614
3,2,0.5,0,7,7,13,2.7671
3,2,0.5,0,5,6,9,1.8988
3,2,0.72,0,11,11,29,6.0274
3,3,0.5,0,6,8,18,3.7311
3,3,0.72,0,12,12,32,6.6097
3,3,0.28,1,-7,-7,9,1.9413
3,3,0.5,0,2,2,26,5.4469
3,3,0.72,0,13,13,21,4.2344
3,3,0.5,0,4,5,20,4.1853
3,3,0.72,0,8,8,10,2.1071
3,3,0.72,0,3,6,39,7.8665
3,3,0.28,1,-16,-16,36,7.5181
3,4,0.5,1,-3,-4,9,1.9447
3,4,0.72,0,17,18,43,8.8663
3,4,0.5,0,4,5,10,2.137
3,4,0.5,1,-8,-8,26,5.4309
3,4,0.5,0,7,9,49,10.166
3,4,0.5,1,-10,-12,50,10.434
3,4,0.5,0,8,8,12,2.532
3,4,0.28,1,-10,-10,32,6.4798
3,4,0.5,0,8,9,54,11.301
3,4,0.72,0,9,10,13,2.8298
