trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,2
1,1,0.72,2,2,1,2
2,1,0.28,1,1,0,2
2,1,0.28,2,2,1,2
3,1,0.72,1,1,0,3
3,1,0.72,2,2,0,3
3,1,0.72,3,1,1,3
4,1,0.72,1,1,0,4
4,1,0.72,2,2,0,4
4,1,0.72,3,1,0,4
4,1,0.72,4,2,1,4
5,1,0.72,1,1,0,3
5,1,0.72,2,2,0,3
5,1,0.72,3,3,1,3
6,1,0.28,1,1,0,4
6,1,0.28,2,-0,0,4
6,1,0.28,3,1,0,4
6,1,0.28,4,2,1,4
7,1,0.28,1,1,0,2
7,1,0.28,2,2,1,2
8,1,0.28,1,1,0,2
8,1,0.28,2,2,1,2
9,1,0.28,1,1,0,11
9,1,0.28,2,0,0,11
9,1,0.28,3,1,0,11
9,1,0.28,4,0,0,11
9,1,0.28,5,1,0,11
9,1,0.28,6,0,0,11
9,1,0.28,7,-1,0,11
9,1,0.28,8,0,0,11
9,1,0.28,9,1,0,11
9,1,0.28,10,2,0,11
9,1,0.28,11,1,1,11
10,1,0.28,1,1,0,2
10,1,0.28,2,2,1,2
11,1,0.72,1,1,0,2
11,1,0.72,2,2,1,2
12,1,0.28,1,-1,0,4
12,1,0.28,2,0,0,4
12,1,0.28,3,1,0,4
12,1,0.28,4,2,1,4
13,1,0.28,1,1,0,3
13,1,0.28,2,-0,0,3
13,1,0.28,3,1,1,3
14,1,0.28,1,1,0,3
14,1,0.28,2,2,0,3
14,1,0.28,3,1,1,3
15,1,0.28,1,1,0,2
15,1,0.28,2,2,1,2
16,1,0.72,1,1,0,3
16,1,0.72,2,-0,0,3
16,1,0.72,3,1,1,3
17,1,0.72,1,1,0,2
17,1,0.72,2,2,1,2
18,1,0.72,1,1,1,1
19,1,0.72,1,1,0,4
19,1,0.72,2,0,0,4
19,1,0.72,3,1,0,4
19,1,0.72,4,2,1,4
20,1,0.72,1,1,1,1
21,1,0.72,1,1,0,5
21,1,0.72,2,0,0,5
21,1,0.72,3,1,0,5
21,1,0.72,4,2,0,5
21,1,0.72,5,1,1,5
22,1,0.28,1,1,0,3
22,1,0.28,2,-0,0,3
22,1,0.28,3,1,1,3
23,1,0.72,1,-1,0,4
23,1,0.72,2,0,0,4
23,1,0.72,3,1,0,4
23,1,0.72,4,2,1,4
24,1,0.28,1,1,0,4
24,1,0.28,2,-0,0,4
24,1,0.28,3,1,0,4
24,1,0.28,4,2,1,4
25,1,0.28,1,1,0,2
25,1,0.28,2,2,1,2
26,1,0.72,1,-1,0,4
26,1,0.72,2,-0,0,4
26,1,0.72,3,1,0,4
26,1,0.72,4,2,1,4
27,1,0.72,1,-1,0,6
27,1,0.72,2,0,0,6
27,1,0.72,3,-1,0,6
27,1,0.72,4,0,0,6
27,1,0.72,5,1,0,6
27,1,0.72,6,2,1,6
28,1,0.28,1,1,0,2
28,1,0.28,2,2,1,2
29,1,0.72,1,1,0,2
29,1,0.72,2,2,1,2
30,1,0.72,1,1,0,3
30,1,0.72,2,-0,0,3
30,1,0.72,3,1,1,3
31,1,0.72,1,1,0,4
31,1,0.72,2,2,0,4
31,1,0.72,3,1,0,4
31,1,0.72,4,2,1,4
32,1,0.72,1,-1,0,4
32,1,0.72,2,0,0,4
32,1,0.72,3,1,0,4
32,1,0.72,4,2,1,4
33,1,0.28,1,1,1,1
34,1,0.28,1,1,1,1
35,1,0.72,1,1,0,7
35,1,0.72,2,0,0,7
35,1,0.72,3,-1,0,7
35,1,0.72,4,0,0,7
35,1,0.72,5,-1,0,7
35,1,0.72,6,0,0,7
35,1,0.72,7,1,1,7
36,1,0.28,1,1,1,1
37,1,0.28,1,1,1,1
38,1,0.72,1,-1,0,4
38,1,0.72,2,0,0,4
38,1,0.72,3,1,0,4
38,1,0.72,4,2,1,4
39,1,0.28,1,1,0,3
39,1,0.28,2,2,0,3
39,1,0.28,3,3,1,3
40,1,0.72,1,1,1,1
41,1,0.72,1,-1,0,4
41,1,0.72,2,0,0,4
41,1,0.72,3,1,0,4
41,1,0.72,4,2,1,4
42,1,0.28,1,1,0,3
42,1,0.28,2,2,0,3
42,1,0.28,3,3,1,3
43,1,0.72,1,1,1,1
44,1,0.72,1,1,0,10
44,1,0.72,2,2,0,10
44,1,0.72,3,1,0,10
44,1,0.72,4,2,0,10
44,1,0.72,5,1,0,10
44,1,0.72,6,2,0,10
44,1,0.72,7,1,0,10
44,1,0.72,8,2,0,10
44,1,0.72,9,3,0,10
44,1,0.72,10,4,1,10
45,1,0.28,1,1,0,10
45,1,0.28,2,-0,0,10
45,1,0.28,3,1,0,10
45,1,0.28,4,-0,0,10
45,1,0.28,5,-1,0,10
45,1,0.28,6,-0,0,10
45,1,0.28,7,1,0,10
45,1,0.28,8,2,0,10
45,1,0.28,9,3,0,10
45,1,0.28,10,4,1,10
46,1,0.28,1,1,0,2
46,1,0.28,2,2,1,2
47,1,0.72,1,1,0,5
47,1,0.72,2,2,0,5
47,1,0.72,3,1,0,5
47,1,0.72,4,0,0,5
47,1,0.72,5,1,1,5
48,1,0.72,1,1,0,2
48,1,0.72,2,2,1,2
49,1,0.72,1,1,0,2
49,1,0.72,2,2,1,2
50,1,0.28,1,1,0,2
50,1,0.28,2,2,1,2
51,1,0.72,1,1,1,1
52,1,0.72,1,1,0,2
52,1,0.72,2,2,1,2
53,1,0.72,1,1,0,9
53,1,0.72,2,0,0,9
53,1,0.72,3,1,0,9
53,1,0.72,4,0,0,9
53,1,0.72,5,1,0,9
53,1,0.72,6,2,0,9
53,1,0.72,7,1,0,9
53,1,0.72,8,2,0,9
53,1,0.72,9,3,1,9
54,1,0.28,1,1,1,1
55,1,0.72,1,1,0,2
55,1,0.72,2,2,1,2
56,1,0.28,1,-1,0,5
56,1,0.28,2,-0,0,5
56,1,0.28,3,-1,0,5
56,1,0.28,4,-0,0,5
56,1,0.28,5,1,1,5
57,1,0.28,1,1,0,5
57,1,0.28,2,-0,0,5
57,1,0.28,3,1,0,5
57,1,0.28,4,2,0,5
57,1,0.28,5,3,1,5
58,1,0.28,1,1,0,2
58,1,0.28,2,2,1,2
59,1,0.28,1,1,0,2
59,1,0.28,2,2,1,2
60,1,0.28,1,1,0,2
60,1,0.28,2,2,1,2
61,1,0.72,1,1,0,7
61,1,0.72,2,2,0,7
61,1,0.72,3,3,0,7
61,1,0.72,4,2,0,7
61,1,0.72,5,3,0,7
61,1,0.72,6,4,0,7
61,1,0.72,7,5,1,7
62,1,0.72,1,1,0,9
62,1,0.72,2,2,0,9
62,1,0.72,3,1,0,9
62,1,0.72,4,0,0,9
62,1,0.72,5,1,0,9
62,1,0.72,6,2,0,9
62,1,0.72,7,1,0,9
62,1,0.72,8,2,0,9
62,1,0.72,9,3,1,9
1,2,0.5,1,1,0,3
1,2,0.5,2,2,0,3
1,2,0.5,3,3,1,3
2,2,0.5,1,1,0,3
2,2,0.5,2,2,0,3
2,2,0.5,3,3,1,3
3,2,0.5,1,-1,0,4
3,2,0.5,2,0,0,4
3,2,0.5,3,1,0,4
3,2,0.5,4,2,1,4
4,2,0.5,1,1,0,2
4,2,0.5,2,2,1,2
5,2,0.5,1,1,0,2
5,2,0.5,2,2,1,2
6,2,0.5,1,1,0,4
6,2,0.5,2,2,0,4
6,2,0.5,3,1,0,4
6,2,0.5,4,2,1,4
7,2,0.5,1,1,0,3
7,2,0.5,2,2,0,3
7,2,0.5,3,3,1,3
8,2,0.5,1,1,0,3
8,2,0.5,2,0,0,3
8,2,0.5,3,1,1,3
9,2,0.5,1,1,0,3
9,2,0.5,2,2,0,3
9,2,0.5,3,3,1,3
10,2,0.5,1,1,0,2
10,2,0.5,2,2,1,2
11,2,0.5,1,1,1,1
12,2,0.5,1,1,0,6
12,2,0.5,2,-0,0,6
12,2,0.5,3,-1,0,6
12,2,0.5,4,-0,0,6
12,2,0.5,5,1,0,6
12,2,0.5,6,2,1,6
13,2,0.5,1,1,0,2
13,2,0.5,2,2,1,2
14,2,0.5,1,1,0,4
14,2,0.5,2,0,0,4
