condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,2,2,4,1.0516
1,1,0.28,1,-3,-3,3,0.90619
1,1,0.28,1,-2,-2,4,1.0815
1,1,0.72,0,2,2,4,1.0995
1,1,0.72,0,2,2,4,1.0965
1,1,0.72,1,0,1,4,1.114
1,1,0.72,0,2,2,4,1.1381
1,1,0.28,1,-1,-1,3,0.83537
1,1,0.72,0,0,1,4,1.1385
1,1,0.72,0,3,3,3,0.94027
1,1,0.72,0,2,2,2,0.62954
1,1,0.28,0,2,2,4,1.1141
1,1,0.28,1,-2,-2,4,1.1217
1,1,0.28,1,-3,-3,3,0.89848
1,1,0.28,1,-1,-1,5,1.3445
1,1,0.72,0,2,2,2,0.66891
1,2,0.72,0,1,1,3,0.85177
1,2,0.72,0,2,2,2,0.66981
1,2,0.28,1,-2,-2,2,0.71307
1,2,0.72,0,1,1,3,0.89987
1,2,0.72,0,2,2,2,0.7102
1,2,0.72,0,1,1,3,0.90582
1,2,0.72,1,-1,-1,3,0.8692
1,2,0.28,1,-1,-1,3,0.87648
1,2,0.28,0,2,2,4,1.1296
1,2,0.28,1,-1,-2,3,0.88572
1,2,0.72,0,1,1,3,0.89352
1,2,0.72,0,0,1,4,1.0927
1,2,0.72,1,-2,-2,4,1.0958
1,2,0.28,1,-2,-3,4,1.1134
1,2,0.28,0,2,2,4,1.0935
1,2,0.72,0,2,2,6,1.5644
1,3,0.72,0,1,1,1,0.43119
1,3,0.72,1,1,1,3,0.89511
1,3,0.28,0,1,1,3,0.90072
1,3,0.72,0,2,2,6,1.4864
1,3,0.72,0,3,3,3,0.91374
1,3,0.72,0,1,1,3,0.88494
1,3,0.72,0,1,1,5,1.2875
1,3,0.28,1,-3,-3,3,0.91482
1,3,0.28,1,-2,-2,6,1.4935
1,3,0.72,0,3,3,5,1.3416
1,3,0.28,0,1,1,5,1.2422
1,3,0.28,1,-2,-2,4,1.1402
1,3,0.28,1,-3,-3,5,1.3131
1,3,0.28,1,0,2,6,1.4966
1,3,0.72,0,1,1,3,0.90607
1,4,0.28,1,-2,-2,2,1.1997
1,4,0.28,1,-1,-1,3,0.86037
1,4,0.72,0,2,2,4,1.5603
1,4,0.28,1,-2,-2,2,0.68419
1,4,0.28,0,2,2,2,0.61682
1,4,0.72,0,3,3,3,0.91907
1,4,0.28,1,-1,-1,3,0.91247
1,4,0.28,1,-3,-3,3,0.92471
1,4,0.72,0,1,1,5,1.3383
1,4,0.28,1,-2,-2,2,0.71395
1,4,0.28,1,-3,-3,3,1.4027
1,4,0.72,0,1,1,3,0.9347
1,4,0.72,0,2,2,4,1.1017
1,4,0.72,0,3,3,3,0.9073
1,4,0.72,0,1,1,3,0.82188
1,4,0.72,0,2,2,4,1.1116
2,1,0.5,1,-1,-1,7,1.6351
2,1,0.5,0,0,1,2,0.70665
2,1,0.5,0,2,2,2,0.65031
2,1,0.5,0,0,2,4,1.0378
2,1,0.5,0,2,2,4,1.0264
2,1,0.5,0,1,1,3,0.88739
2,1,0.5,0,1,2,3,0.862
2,1,0.5,1,1,1,3,0.86366
2,1,0.5,0,1,1,1,0.50498
2,1,0.5,1,-2,-2,2,0.64206
2,1,0.5,0,1,1,1,0.43989
2,1,0.5,1,-2,-2,4,1.054
2,1,0.5,0,1,1,1,0.43301
2,1,0.5,0,-2,-2,2,0.68502
2,1,0.5,1,-1,-1,1,0.47796
2,1,0.5,1,-3,-3,3,0.82748
2,2,0.5,0,2,2,2,0.70324
2,2,0.5,0,2,2,2,0.63251
2,2,0.5,1,-1,-1,3,0.89153
2,2,0.5,0,0,1,2,0.65129
2,2,0.5,0,2,2,2,0.69499
2,2,0.5,0,1,1,1,0.49364
2,2,0.5,1,1,1,1,0.45713
2,2,0.5,1,-1,-1,1,0.46719
2,2,0.5,0,-1,-1,1,0.49561
2,2,0.5,1,1,1,1,0.41981
2,2,0.5,0,1,1,1,0.4904
2,2,0.5,0,1,1,1,0.50578
2,2,0.5,1,1,2,5,1.3046
2,2,0.5,1,-3,-3,3,0.93069
2,2,0.5,1,0,1,2,0.72271
2,2,0.5,0,0,1,2,0.67982
2,3,0.5,0,0,1,2,0.64331
2,3,0.5,1,-2,-2,2,0.69312
2,3,0.5,0,2,2,2,0.69194
2,3,0.5,0,1,1,3,0.85581
2,3,0.5,1,2,2,4,1.0967
2,3,0.5,0,1,1,1,0.50683
2,3,0.5,1,0,1,2,0.73057
2,3,0.5,1,-1,-1,3,0.88567
2,3,0.5,1,-2,-2,2,0.65716
2,3,0.5,1,0,1,2,0.67526
2,3,0.5,1,0,1,2,0.67236
2,3,0.5,0,2,2,2,0.69607
2,3,0.5,1,0,1,2,0.63315
2,3,0.5,1,-3,-3,5,1.303
2,3,0.5,0,2,2,2,0.69282
2,3,0.5,1,0,1,2,0.69164
2,4,0.5,1,-2,-2,2,0.63319
2,4,0.5,1,-1,-1,3,0.91274
2,4,0.5,1,-1,-1,3,0.87221
2,4,0.5,0,1,1,3,0.91955
2,4,0.5,0,0,1,2,0.65811
2,4,0.5,1,2,2,2,0.64689
2,4,0.5,1,0,1,2,0.68282
2,4,0.5,0,2,2,2,0.71993
2,4,0.5,1,-1,-1,1,0.51688
2,4,0.5,1,-1,-2,3,0.89079
2,4,0.5,0,2,2,2,0.7072
2,4,0.5,1,-2,-2,2,0.6665
2,4,0.5,1,-2,-2,2,0.62966
2,4,0.5,0,-1,-1,3,0.917
2,4,0.5,1,0,1,2,0.73075
2,4,0.5,1,-1,-1,3,0.88587
3,1,0.5,1,0,1,4,1.0503
3,1,0.72,0,1,1,3,0.88244
3,1,0.72,0,3,3,3,0.86409
3,1,0.28,0,2,2,4,1.0972
3,1,0.28,1,-1,-1,3,0.8784
3,1,0.72,0,3,3,7,1.6892
3,1,0.5,1,-2,-2,4,1.0923
3,1,0.72,0,4,4,4,1.0553
3,1,0.28,0,0,1,6,1.535
3,1,0.28,1,-3,-3,5,1.3109
3,1,0.72,0,3,3,5,1.2386
3,1,0.28,1,-4,-4,4,1.0917
3,1,0.5,0,1,1,5,1.3467
3,1,0.5,1,-1,-1,7,1.6904
