condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,0,1,2,0.39006
1,1,0.72,0,2,2,2,0.40988
1,1,0.72,0,1,1,1,0.34623
1,1,0.72,0,1,1,1,0.34256
1,1,0.72,1,-3,-3,5,0.51341
1,1,0.28,0,2,2,2,0.38978
1,1,0.28,1,0,1,2,0.39396
1,1,0.28,1,-1,-1,1,0.33372
1,1,0.72,0,-1,-1,1,0.32311
1,1,0.72,0,1,1,1,0.34944
1,1,0.72,1,-2,-2,2,0.39269
1,1,0.28,0,1,1,1,0.34901
1,1,0.72,0,2,2,2,0.37659
1,1,0.72,0,6,6,8,0.66143
1,1,0.28,1,1,1,1,0.39318
1,1,0.72,1,-1,-1,1,0.34951
1,1,0.72,1,0,1,2,0.38647
1,1,0.28,0,-1,-1,3,0.48636
1,1,0.28,1,-1,-1,1,0.35052
1,1,0.72,1,1,1,1,0.36247
1,1,0.28,1,1,1,1,0.38006
1,1,0.28,1,-2,-2,2,0.38643
1,1,0.72,1,-1,-1,3,0.49414
1,1,0.28,1,-1,-2,3,0.49403
1,1,0.72,1,0,2,8,0.77418
1,2,0.72,0,2,2,2,0.40087
1,2,0.72,0,2,2,2,0.42728
1,2,0.28,1,-1,-1,3,0.43054
1,2,0.72,0,0,1,2,0.38693
1,2,0.72,0,1,1,1,0.35889
1,2,0.28,1,-1,-1,1,0.33644
1,2,0.72,0,1,1,1,0.38186
1,2,0.72,1,1,1,1,0.32378
1,2,0.28,1,-1,-1,1,0.35793
1,2,0.72,0,2,2,2,0.41529
1,2,0.72,1,-1,-1,3,0.42392
1,2,0.28,0,1,1,1,0.34929
1,2,0.28,0,-2,-2,2,0.45693
1,2,0.28,1,-1,-1,1,0.40035
1,2,0.28,1,-1,-1,1,0.3467
1,2,0.72,0,1,1,1,0.36646
1,2,0.72,0,1,1,1,0.34181
1,2,0.72,0,1,1,1,0.34036
1,2,0.28,1,-1,-1,1,0.38576
1,2,0.28,1,-1,-2,3,0.45345
1,2,0.28,1,-1,-1,1,0.382
1,2,0.28,1,-2,-2,2,0.43525
1,2,0.28,0,-1,-1,1,0.34378
1,2,0.28,1,-1,-1,1,0.39698
1,2,0.72,1,-1,-1,1,0.35116
1,2,0.72,0,3,3,5,0.57113
1,2,0.28,1,0,1,2,0.40312
1,2,0.28,1,0,1,2,0.42074
1,2,0.28,1,-2,-2,2,0.37835
1,2,0.28,1,-1,-1,1,0.39253
1,2,0.72,0,3,3,3,0.45237
1,2,0.28,1,-3,-3,3,0.42782
1,3,0.28,1,-3,-3,5,0.54075
1,3,0.28,1,0,1,4,0.49942
1,3,0.72,1,-1,-1,1,0.3692
1,3,0.28,1,-1,-1,1,0.36115
1,3,0.28,1,-1,-1,1,0.33872
1,3,0.72,1,0,1,4,0.51205
1,3,0.72,1,0,1,6,0.61207
1,3,0.72,0,3,4,7,0.6199
1,3,0.28,1,-2,-2,2,0.39406
1,3,0.72,1,0,2,6,0.62189
1,3,0.28,1,-4,-4,4,0.47616
1,3,0.72,1,-1,-1,1,0.36593
1,3,0.28,0,-1,-1,3,0.4614
1,3,0.72,0,5,5,5,0.55577
1,3,0.28,1,-1,-1,1,0.34111
1,3,0.28,1,-2,-2,2,0.41871
1,3,0.28,1,-4,-5,6,0.56091
1,3,0.72,1,0,1,2,0.45855
1,3,0.72,0,2,2,2,0.44841
1,3,0.28,1,-3,-3,5,0.54495
1,3,0.72,0,0,1,2,0.44698
1,3,0.28,1,-1,-2,3,0.46246
1,3,0.28,1,-1,-2,3,0.4279
1,3,0.72,0,3,3,3,0.47997
1,3,0.72,0,3,3,3,0.46647
1,3,0.72,0,3,3,5,0.55766
1,3,0.72,0,2,2,4,0.55195
1,3,0.72,0,3,3,3,0.45179
1,3,0.72,0,3,3,5,0.62744
1,3,0.72,0,2,2,4,0.53517
1,3,0.72,0,2,2,2,0.4316
1,3,0.28,1,-3,-3,3,0.49147
1,3,0.28,1,-3,-3,3,0.43473
1,3,0.28,1,-3,-3,3,0.43895
1,3,0.72,0,2,2,6,0.64899
1,3,0.28,0,1,2,5,0.53673
1,3,0.28,0,1,1,5,0.58233
1,4,0.72,0,3,3,3,0.46549
1,4,0.28,1,-1,-1,1,0.34085
1,4,0.72,0,2,2,2,0.40285
1,4,0.28,1,-2,-2,4,0.49277
1,4,0.72,0,2,2,2,0.40475
1,4,0.28,1,-1,-1,1,0.35011
1,4,0.28,1,-4,-4,4,0.46658
1,4,0.28,1,-1,-1,1,0.35073
1,4,0.28,0,1,1,1,0.38612
1,4,0.28,1,-2,-2,2,0.40597
1,4,0.72,1,2,2,4,0.54151
1,4,0.28,0,2,2,2,0.45392
1,4,0.28,1,-3,-3,3,0.50323
1,4,0.28,1,-1,-1,1,0.34079
1,4,0.72,1,0,1,2,0.40279
1,4,0.72,0,2,2,2,0.42918
1,4,0.72,1,-4,-5,12,1.0408
1,4,0.28,1,-3,-3,3,0.45851
1,4,0.28,1,1,1,1,0.36827
1,4,0.28,1,-1,-1,1,0.36023
1,4,0.72,0,2,2,2,0.43446
1,4,0.72,0,0,1,4,0.55002
1,4,0.72,0,3,3,3,0.47427
1,4,0.72,0,1,1,1,0.37407
1,4,0.72,0,1,1,1,0.35724
1,4,0.28,0,0,1,2,0.42366
1,4,0.72,0,3,3,3,0.46914
1,4,0.72,0,1,1,1,0.3408
1,4,0.28,1,-2,-2,4,0.55515
1,4,0.28,1,-1,-1,1,0.3505
1,4,0.28,1,1,1,3,0.42692
1,4,0.28,0,1,1,1,0.39013
2,1,0.5,0,-1,-3,5,0.52974
2,2,0.5,1,1,1,1,0.32183
2,2,0.5,0,0,1,2,0.37368
2,2,0.5,0,-1,-1,1,0.32171
2,2,0.5,0,-1,-1,1,0.34676
2,2,0.5,1,1,2,3,0.48413
2,2,0.5,0,1,1,1,0.32606
2,2,0.5,0,-1,-1,3,0.47094
2,3,0.5,1,1,1,1,0.31272
2,4,0.5,1,0,1,2,0.36827
2,4,0.5,1,3,3,5,0.53177
2,4,0.5,1,-1,-1,3,0.46896
2,4,0.5,1,-1,-1,1,0.33649
3,1,0.72,0,1,1,1,0.36763
3,1,0.28,1,-2,-2,2,0.43931
3,1,0.28,1,0,1,4,0.49479
3,2,0.5,0,0,1,2,0.36745
3,2,0.72,0,1,1,1,0.34052
3,2,0.5,1,-1,-1,1,0.39026
3,2,0.28,0,-1,-1,1,0.35443
3,3,0.5,0,2,2,2,0.40344
3,3,0.5,1,-1,-1,3,0.41738
3,3,0.28,1,0,2,8,0.67087
3,3,0.5,1,0,1,4,0.47514
3,3,0.5,0,1,2,3,0.40617
3,3,0.28,1,-2,-3,4,0.48604
3,3,0.28,0,1,1,1,0.35803
3,3,0.72,0,5,5,5,0.50452
3,3,0.72,0,3,3,3,0.43774
3,3,0.5,1,0,1,4,0.51987
3,3,0.5,1,1,1,5,0.52199
3,3,0.28,1,-3,-3,3,0.4997
3,3,0.28,1,-2,-2,2,0.42513
3,3,0.72,0,5,5,7,0.64736
3,3,0.5,1,-2,-2,2,0.44721
3,3,0.72,0,3,3,3,0.48711
3,3,0.5,0,3,3,3,0.43916
3,3,0.5,1,-2,-2,2,0.45681
3,3,0.28,0,1,1,1,0.3744
3,3,0.5,0,0,1,2,0.3986
3,3,0.5,1,-1,-2,5,0.61644
3,3,0.28,1,-2,-2,2,0.44625
3,3,0.72,0,2,2,2,0.39046
3,3,0.5,0,0,1,2,0.45031
3,3,0.5,0,0,1,2,0.40975
3,3,0.28,1,-2,-2,2,0.45741
3,3,0.72,0,2,2,4,0.51954
3,3,0.28,1,-1,-2,5,0.61737
3,3,0.5,0,0,1,6,0.60736
3,3,0.28,1,-2,-2,4,0.55169
3,3,0.5,1,-2,-2,4,0.55507
3,3,0.72,0,1,2,3,0.42268
3,3,0.28,1,-3,-3,3,0.46035
3,3,0.28,1,-2,-2,2,0.41896
3,3,0.5,0,0,1,2,0.39216
3,4,0.5,0,3,3,3,0.44554
3,4,0.28,0,0,1,2,0.41316
3,4,0.5,1,-2,-2,2,0.42862
3,4,0.28,1,-2,-2,2,0.39279
3,4,0.5,1,-1,-1,1,0.34913
3,4,0.28,0,2,2,2,0.44117
3,4,0.5,0,2,2,2,0.43446
3,4,0.5,0,3,4,9,0.72675
3,4,0.5,1,-2,-2,4,0.57449
3,4,0.72,0,4,4,4,0.51006
3,4,0.28,1,0,1,4,0.48212
3,4,0.72,0,2,2,2,0.44415
3,4,0.28,1,-2,-2,2,0.454
3,4,0.28,1,-1,-1,3,0.43726
3,4,0.28,1,-2,-2,2,0.45589
3,4,0.28,1,-1,-1,1,0.37348
3,4,0.5,0,2,2,2,0.39768
3,4,0.28,1,-2,-2,2,0.43874
3,4,0.28,1,-2,-2,2,0.40074
3,4,0.28,1,-1,-1,1,0.37931
3,4,0.72,0,2,2,2,0.44917
3,4,0.28,1,-1,-1,5,0.60039
3,4,0.28,1,-2,-2,2,0.41022
3,4,0.28,1,-1,-1,1,0.36216
3,4,0.5,1,1,1,3,0.45983
3,4,0.5,1,-1,-1,1,0.36181
3,4,0.72,0,3,3,5,0.58839
3,4,0.5,0,0,1,2,0.44821
3,4,0.72,0,0,1,2,0.38165
3,4,0.5,0,2,2,2,0.36552
3,4,0.5,1,-2,-3,4,0.5408
3,4,0.5,1,-3,-3,3,0.4184
3,4,0.28,1,0,1,2,0.36916
