condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,1,1,1,0.34672
1,1,0.28,1,-1,-1,1,0.31865
1,1,0.72,0,1,1,1,0.33624
1,1,0.28,1,-1,-1,1,0.32593
1,1,0.72,1,0,1,2,0.37203
1,1,0.28,1,-2,-2,2,0.38742
1,1,0.28,1,-1,-1,1,0.32715
1,1,0.72,1,0,1,2,0.35133
1,1,0.72,0,1,1,1,0.35549
1,1,0.28,0,-1,-1,1,0.37526
1,1,0.72,0,1,1,1,0.335
1,1,0.28,1,-1,-1,1,0.35802
1,1,0.28,1,-1,-1,1,0.35219
1,1,0.72,1,-1,-1,1,0.32794
1,1,0.72,0,1,1,1,0.34331
1,1,0.28,1,-1,-1,1,0.32716
1,1,0.28,1,-1,-1,1,0.36692
1,1,0.72,0,1,1,1,0.35891
1,1,0.72,0,1,1,1,0.36087
1,1,0.28,1,-2,-2,2,0.40287
1,1,0.72,0,2,2,2,0.38048
1,1,0.72,0,1,1,1,0.34431
1,1,0.28,1,-2,-2,2,0.38288
1,1,0.28,1,-1,-1,1,0.35991
1,1,0.72,0,1,1,1,0.3619
1,1,0.72,0,2,2,2,0.37949
1,1,0.72,1,-1,-1,1,0.33801
1,2,0.72,0,1,1,1,0.34341
1,2,0.72,1,0,1,2,0.39761
1,2,0.28,1,-3,-3,3,0.43868
1,2,0.72,0,1,1,1,0.37725
1,2,0.28,1,-2,-2,2,0.3826
1,2,0.72,0,0,1,2,0.40465
1,2,0.28,1,-2,-2,2,0.42228
1,2,0.72,1,-1,-2,3,0.41992
1,2,0.28,1,-2,-2,2,0.42628
1,2,0.28,0,2,2,2,0.40614
1,2,0.28,1,-4,-4,4,0.47039
1,2,0.72,0,1,1,1,0.34577
1,2,0.28,1,-1,-1,1,0.37333
1,2,0.28,1,-1,-1,1,0.35754
1,2,0.28,1,-1,-1,1,0.35086
1,2,0.28,1,-1,-1,1,0.35885
1,2,0.72,0,0,1,2,0.44872
1,2,0.28,1,-1,-1,1,0.33627
1,2,0.72,1,-1,-1,1,0.3645
1,2,0.72,0,1,1,1,0.34153
1,2,0.28,0,-1,-1,1,0.31171
1,2,0.28,1,-2,-2,2,0.39683
1,2,0.72,0,2,2,4,0.48675
1,2,0.72,0,1,1,1,0.38312
1,2,0.72,1,0,1,2,0.38851
1,2,0.72,0,2,2,2,0.38489
1,2,0.28,1,-1,-1,1,0.39031
1,3,0.28,1,-2,-2,2,0.38122
1,3,0.28,1,-1,-1,1,0.371
1,3,0.28,1,-1,-1,1,0.33075
1,3,0.72,0,1,1,1,0.33462
1,3,0.28,1,1,1,1,0.30311
1,3,0.72,0,1,1,1,0.3326
1,3,0.28,1,-1,-1,1,0.31672
1,3,0.28,1,-1,-1,1,0.34991
1,3,0.28,1,-1,-1,1,0.31156
1,3,0.72,0,1,1,1,0.3479
1,3,0.28,1,-1,-1,1,0.34423
1,3,0.28,1,0,1,2,0.37404
1,3,0.72,0,1,1,1,0.34158
1,3,0.72,0,2,2,2,0.37759
