condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,0,0,1,4,0.47414
1,1,0.72,0,2,2,2,0.37391
1,1,0.28,0,2,2,2,0.39711
1,1,0.28,1,-3,-3,3,0.42353
1,1,0.28,1,-2,-2,2,0.37333
1,1,0.72,0,3,3,3,0.42877
1,1,0.28,1,-1,-2,3,0.44082
1,1,0.72,0,1,1,1,0.36278
1,1,0.72,0,1,1,1,0.3413
1,1,0.72,0,1,1,1,0.37106
1,1,0.72,0,1,1,1,0.36302
1,1,0.72,0,1,1,1,0.34841
1,1,0.28,0,1,1,1,0.35009
1,1,0.28,1,-1,-1,1,0.35427
1,1,0.28,1,-1,-1,1,0.35744
1,1,0.28,0,1,1,1,0.36816
1,1,0.28,1,-1,-1,1,0.36016
1,1,0.72,0,1,1,1,0.37774
1,1,0.72,0,2,2,2,0.39289
1,1,0.72,0,1,1,1,0.3492
1,1,0.28,1,-1,-1,1,0.37681
1,1,0.72,0,1,1,1,0.35876
1,1,0.28,0,2,2,2,0.40076
1,1,0.72,1,0,1,2,0.41836
1,1,0.72,0,2,2,2,0.3926
1,1,0.28,1,-1,-1,3,0.5081
1,1,0.28,1,-2,-2,2,0.42452
1,1,0.28,1,0,1,2,0.39772
1,1,0.72,0,1,1,1,0.34408
1,1,0.28,0,1,1,1,0.38166
1,1,0.72,0,1,1,1,0.38023
1,1,0.28,1,-1,-1,3,0.48793
1,1,0.28,1,0,1,2,0.39898
1,1,0.28,0,1,1,1,0.34529
1,1,0.72,0,3,3,3,0.42072
1,1,0.72,1,0,1,2,0.37928
1,2,0.72,0,1,2,3,0.43756
1,2,0.28,1,-3,-3,3,0.42397
1,2,0.72,0,1,1,1,0.33373
1,2,0.72,0,0,1,2,0.37349
1,2,0.28,0,1,1,1,0.35766
1,2,0.28,1,-1,-1,1,0.35962
1,2,0.28,0,-1,-1,3,0.42507
1,2,0.72,1,-1,-1,1,0.37482
1,2,0.72,0,0,1,2,0.40684
1,2,0.72,0,2,2,2,0.40667
1,2,0.72,0,1,1,1,0.37422
1,2,0.72,0,1,1,1,0.33494
1,2,0.72,0,1,1,1,0.35031
1,2,0.72,0,1,1,1,0.34666
1,2,0.28,1,-1,-1,1,0.36643
1,2,0.72,0,1,1,1,0.34179
1,2,0.72,0,2,2,2,0.45166
1,2,0.72,0,1,1,1,0.34774
1,2,0.28,0,1,1,1,0.37506
1,2,0.72,1,0,1,2,0.37484
1,2,0.72,0,0,1,2,0.40094
1,2,0.72,0,2,2,2,0.41078
1,2,0.28,0,1,1,1,0.38715
1,2,0.28,1,0,1,2,0.41108
1,2,0.28,1,-1,-1,1,0.36206
1,2,0.72,0,-2,-2,6,0.67652
1,2,0.72,0,2,2,2,0.40635
1,2,0.28,0,-1,-1,1,0.34952
1,2,0.28,0,0,1,4,0.53822
1,2,0.28,1,-1,-1,1,0.35139
1,2,0.28,1,-2,-2,2,0.37117
1,2,0.72,0,4,4,6,0.58775
1,2,0.28,1,-1,-1,1,0.3431
1,2,0.72,0,2,2,2,0.37286
1,3,0.72,0,1,1,1,0.3623
1,3,0.28,0,1,1,1,0.33987
1,3,0.72,0,1,1,1,0.32178
1,3,0.28,0,2,2,2,0.38816
1,3,0.72,0,2,2,2,0.37575
1,3,0.72,1,0,1,2,0.39996
1,3,0.28,0,1,1,1,0.35313
1,3,0.28,1,1,1,3,0.43736
1,3,0.28,0,1,1,1,0.35343
1,3,0.72,1,1,1,3,0.42107
1,3,0.72,0,1,1,1,0.35517
1,3,0.28,0,0,1,2,0.41498
1,3,0.72,0,2,2,2,0.40702
1,3,0.28,1,-2,-2,2,0.42247
1,3,0.28,1,-1,-1,1,0.35661
1,3,0.72,0,2,2,2,0.37421
1,3,0.72,0,1,1,1,0.39059
1,3,0.72,1,-1,-1,5,0.63403
1,3,0.72,0,1,1,1,0.33376
1,3,0.72,0,1,1,1,0.38135
1,3,0.28,1,-2,-2,2,0.37965
1,3,0.28,1,-1,-1,1,0.37722
1,3,0.28,0,1,1,1,0.38361
1,3,0.72,1,-1,-1,1,0.34529
1,3,0.28,1,-2,-2,2,0.39069
1,3,0.28,0,0,1,2,0.41463
1,3,0.28,1,-1,-1,1,0.37626
1,3,0.28,1,-1,-1,1,0.34161
1,3,0.28,1,1,1,1,0.38798
1,4,0.72,1,0,1,2,0.42255
1,4,0.28,0,1,1,1,0.35671
1,4,0.28,1,-1,-1,3,0.46973
1,4,0.28,1,-2,-2,2,0.40174
1,4,0.28,1,-1,-1,1,0.37931
1,4,0.72,0,2,2,2,0.39327
1,4,0.72,0,1,1,1,0.34959
1,4,0.28,1,-1,-1,1,0.35912
1,4,0.28,1,-1,-1,1,0.35053
1,4,0.72,0,1,1,1,0.36628
1,4,0.28,0,-1,-1,3,0.45371
1,4,0.72,0,2,2,2,0.43013
1,4,0.72,1,0,1,2,0.45778
1,4,0.72,0,1,1,1,0.35975
1,4,0.72,0,1,1,1,0.38516
1,4,0.28,0,1,1,1,0.37591
1,4,0.28,0,1,1,1,0.34097
1,4,0.28,1,-1,-1,1,0.35513
1,4,0.28,1,-1,-1,1,0.36707
1,4,0.72,0,1,1,1,0.35439
1,4,0.72,0,1,1,1,0.35073
1,4,0.72,0,1,1,1,0.34609
1,4,0.28,1,-2,-2,2,0.3766
1,4,0.28,1,-1,-1,1,0.38979
1,4,0.28,1,-2,-2,2,0.40959
1,4,0.72,0,1,1,1,0.33808
2,2,0.5,1,1,1,1,0.36492
2,3,0.5,1,-1,-1,1,0.31184
2,3,0.5,0,0,1,2,0.40746
2,3,0.5,0,1,1,1,0.34489
3,1,0.28,1,-2,-2,2,0.37958
3,1,0.72,1,-2,-2,2,0.36934
3,1,0.5,0,2,3,4,0.46581
3,1,0.28,1,-2,-2,2,0.40001
3,1,0.28,1,-2,-2,2,0.39322
3,1,0.5,1,-1,-1,3,0.46965
3,1,0.5,0,3,3,3,0.45734
3,1,0.72,0,2,2,6,0.57513
3,1,0.5,0,0,1,4,0.51941
3,1,0.5,0,0,1,2,0.38481
3,1,0.5,1,-1,-1,1,0.33456
3,1,0.5,0,1,1,3,0.47883
3,1,0.72,1,1,1,3,0.43204
3,1,0.5,0,2,2,4,0.50857
3,1,0.72,0,1,1,3,0.47965
3,1,0.5,0,1,1,1,0.34603
3,1,0.5,1,-1,-2,3,0.41364
3,1,0.5,0,1,1,5,0.60581
3,1,0.5,1,1,1,1,0.37559
3,1,0.72,1,-2,-4,8,0.6957
3,1,0.28,1,-3,-3,5,0.6313
3,1,0.72,0,3,3,5,0.57127
3,1,0.28,1,-3,-3,3,0.4433
3,1,0.5,0,2,2,4,0.57327
3,1,0.72,0,3,3,3,0.47655
3,1,0.28,1,-3,-3,3,0.43859
3,1,0.5,0,2,2,4,0.53632
3,1,0.72,0,3,3,7,0.70203
3,1,0.5,0,-1,-1,5,0.53979
3,1,0.5,1,-2,-2,4,0.53849
3,1,0.5,0,2,2,4,0.56848
3,1,0.5,0,4,4,4,0.46394
3,1,0.5,1,0,1,4,0.55731
3,1,0.28,1,-3,-3,5,0.57604
3,1,0.5,0,3,3,5,0.58944
3,1,0.5,1,0,2,6,0.66512
3,2,0.5,0,0,1,2,0.38637
3,2,0.5,1,0,1,2,0.38175
3,2,0.28,0,1,1,1,0.33931
3,2,0.28,1,-2,-2,2,0.37006
3,2,0.28,1,-1,-1,3,0.46555
3,2,0.72,0,2,2,2,0.38313
3,2,0.72,0,2,2,2,0.3895
3,2,0.72,1,-2,-2,2,0.39272
3,2,0.28,0,1,1,5,0.5805
3,2,0.5,1,-1,-2,3,0.41911
3,2,0.72,0,-1,-1,5,0.59249
3,2,0.5,0,1,2,3,0.44453
3,2,0.28,1,-2,-2,2,0.39873
3,2,0.5,1,-1,-1,1,0.37632
3,2,0.28,1,-1,-1,3,0.45397
3,2,0.28,1,-2,-2,2,0.406
3,2,0.5,1,-1,-1,1,0.34987
3,2,0.5,1,-3,-3,3,0.43411
3,2,0.5,1,-1,-1,1,0.39732
3,2,0.28,1,0,1,2,0.42373
3,2,0.72,1,0,1,2,0.38913
3,2,0.28,1,-1,-1,1,0.35324
3,2,0.5,0,1,1,1,0.38869
3,2,0.72,1,2,2,2,0.40851
3,2,0.28,1,-2,-2,2,0.44053
3,2,0.72,0,2,2,4,0.53828
3,2,0.5,0,1,1,3,0.45693
3,2,0.5,1,-1,-1,3,0.50245
3,2,0.28,0,1,1,1,0.38001
3,2,0.28,1,-2,-2,2,0.39422
3,2,0.5,1,-1,-1,1,0.38963
3,2,0.72,0,0,1,2,0.40942
3,2,0.5,1,1,1,3,0.48149
3,2,0.28,1,-1,-1,1,0.33903
3,2,0.5,1,-1,-1,1,0.3776
3,2,0.28,0,2,2,2,0.39275
3,3,0.5,1,-2,-2,2,0.39014
3,3,0.5,0,1,1,1,0.34546
3,3,0.5,1,-1,-1,1,0.33525
3,3,0.28,0,2,2,2,0.37599
3,3,0.5,1,-1,-1,1,0.32574
3,3,0.28,0,1,1,3,0.44678
3,3,0.5,1,-1,-1,1,0.35876
3,3,0.72,0,3,3,3,0.42519
3,3,0.72,0,2,2,2,0.39056
3,3,0.28,0,1,1,1,0.34691
3,3,0.5,1,-2,-2,2,0.40675
3,3,0.28,0,1,1,1,0.3587
3,3,0.28,1,-1,-1,3,0.45637
3,3,0.5,1,-1,-2,3,0.414
3,3,0.72,0,2,3,4,0.53393
3,3,0.5,1,-1,-1,1,0.37373
3,3,0.5,1,-1,-2,5,0.53364
3,3,0.5,0,1,1,1,0.3734
3,3,0.5,1,-2,-2,4,0.52551
3,3,0.72,0,3,3,3,0.43973
3,3,0.5,0,2,2,2,0.41737
3,3,0.72,0,1,1,1,0.39937
3,3,0.72,1,0,1,2,0.41701
3,3,0.5,0,2,2,2,0.43123
3,3,0.72,0,3,3,3,0.49892
3,3,0.5,0,1,2,5,0.54448
3,3,0.28,1,-2,-2,2,0.43873
3,3,0.5,0,1,1,3,0.46417
3,3,0.28,1,-3,-3,3,0.44624
3,3,0.72,0,3,3,3,0.45386
3,3,0.28,0,2,2,2,0.39808
3,3,0.5,0,1,1,1,0.39227
3,3,0.5,0,1,1,3,0.50776
3,3,0.72,0,2,2,2,0.41539
3,3,0.5,0,2,2,2,0.43495
3,3,0.72,0,1,1,1,0.36692
