trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,5
1,1,0.72,2,2,0,5
1,1,0.72,3,1,0,5
1,1,0.72,4,2,0,5
1,1,0.72,5,3,1,5
2,1,0.28,1,1,1,1
3,1,0.28,1,1,0,3
3,1,0.28,2,2,0,3
3,1,0.28,3,1,1,3
4,1,0.72,1,1,0,4
4,1,0.72,2,2,0,4
4,1,0.72,3,3,0,4
4,1,0.72,4,4,1,4
5,1,0.72,1,1,0,6
5,1,0.72,2,0,0,6
5,1,0.72,3,1,0,6
5,1,0.72,4,2,0,6
5,1,0.72,5,3,0,6
5,1,0.72,6,2,1,6
6,1,0.72,1,-1,0,3
6,1,0.72,2,-0,0,3
6,1,0.72,3,1,1,3
7,1,0.72,1,1,0,6
7,1,0.72,2,0,0,6
7,1,0.72,3,-1,0,6
7,1,0.72,4,0,0,6
7,1,0.72,5,1,0,6
7,1,0.72,6,2,1,6
8,1,0.72,1,-1,0,6
8,1,0.72,2,0,0,6
8,1,0.72,3,-1,0,6
8,1,0.72,4,0,0,6
8,1,0.72,5,1,0,6
8,1,0.72,6,2,1,6
9,1,0.28,1,1,0,3
9,1,0.28,2,2,0,3
9,1,0.28,3,3,1,3
10,1,0.28,1,1,0,3
10,1,0.28,2,2,0,3
10,1,0.28,3,3,1,3
11,1,0.72,1,1,0,2
11,1,0.72,2,2,1,2
12,1,0.28,1,1,0,2
12,1,0.28,2,2,1,2
13,1,0.28,1,1,1,1
14,1,0.72,1,-1,0,8
14,1,0.72,2,0,0,8
14,1,0.72,3,-1,0,8
14,1,0.72,4,0,0,8
14,1,0.72,5,1,0,8
14,1,0.72,6,2,0,8
14,1,0.72,7,3,0,8
14,1,0.72,8,4,1,8
15,1,0.72,1,1,0,7
15,1,0.72,2,2,0,7
15,1,0.72,3,1,0,7
15,1,0.72,4,0,0,7
15,1,0.72,5,1,0,7
15,1,0.72,6,2,0,7
15,1,0.72,7,3,1,7
16,1,0.72,1,1,0,5
16,1,0.72,2,0,0,5
16,1,0.72,3,1,0,5
