condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-3,-3,3,0.45
1,1,0.72,0,1,1,1,0.37418
1,1,0.72,1,1,1,3,0.4218
1,1,0.72,0,4,4,4,0.49172
1,1,0.72,0,1,2,3,0.46816
1,1,0.28,1,1,1,3,0.44802
1,1,0.72,0,4,4,4,0.4879
1,1,0.72,0,2,2,2,0.42335
1,1,0.72,0,1,1,5,0.58993
1,1,0.72,0,3,3,5,0.51324
1,1,0.72,0,1,1,3,0.4853
1,1,0.28,1,-3,-3,3,0.47078
1,1,0.28,0,0,2,4,0.48289
1,1,0.28,1,-3,-3,3,0.49276
1,1,0.28,1,-2,-2,4,0.56492
1,1,0.28,1,-2,-2,2,0.40695
1,1,0.72,0,1,1,1,0.39793
1,1,0.72,0,2,2,2,0.40875
1,1,0.72,1,0,2,4,0.46421
1,1,0.28,0,-1,-2,3,0.50973
1,1,0.28,1,-4,-4,4,0.52966
1,1,0.28,1,-2,-2,6,0.56183
1,1,0.72,0,2,2,2,0.44384
1,1,0.28,1,-3,-3,3,0.46151
1,1,0.28,1,0,1,2,0.41915
1,1,0.72,0,1,2,3,0.4568
1,1,0.28,1,-2,-2,4,0.51893
1,1,0.28,1,-3,-3,3,0.4732
1,1,0.72,0,1,2,3,0.45303
1,1,0.72,0,4,4,4,0.48513
1,1,0.72,0,2,2,2,0.44619
1,1,0.72,0,4,4,4,0.47046
1,1,0.72,0,3,3,3,0.45811
1,1,0.72,0,2,2,2,0.42453
1,1,0.72,0,2,2,2,0.40556
1,1,0.28,1,-3,-3,3,0.43978
1,2,0.28,1,-1,-1,3,0.42687
1,2,0.72,1,-1,-2,3,0.44673
1,2,0.72,1,1,1,5,0.55012
1,2,0.72,1,-3,-3,5,0.57004
1,2,0.72,1,1,2,13,0.99386
1,2,0.72,1,-3,-3,7,0.66168
1,2,0.72,0,1,1,11,0.85973
1,2,0.72,1,-1,-3,7,0.60974
1,2,0.72,0,3,3,5,0.53748
1,2,0.72,0,2,2,4,0.51179
1,2,0.28,0,-2,-3,4,0.52291
1,2,0.72,0,5,5,5,0.50942
1,2,0.28,1,-3,-3,3,0.47269
1,2,0.72,0,3,3,5,0.58049
1,2,0.28,1,-4,-4,4,0.47475
1,2,0.72,0,2,2,2,0.4546
1,2,0.72,0,3,3,5,0.55895
1,2,0.72,1,0,2,6,0.58452
1,2,0.28,1,-2,-2,2,0.44656
1,2,0.28,1,-2,-2,2,0.42201
1,2,0.28,1,-4,-4,4,0.50852
1,2,0.72,0,4,4,4,0.57629
1,2,0.28,1,-4,-4,4,0.52622
1,2,0.72,0,2,3,4,0.46951
1,2,0.28,1,-2,-2,2,0.44154
1,2,0.72,0,2,2,2,0.41915
1,2,0.28,1,-1,-2,5,0.5535
1,2,0.72,0,2,2,2,0.39672
1,2,0.28,0,-1,-1,5,0.58328
1,2,0.72,0,1,2,3,0.45315
1,2,0.72,0,2,2,4,0.53305
1,2,0.72,1,4,5,14,1.1248
1,2,0.72,0,4,4,4,0.56597
1,2,0.28,1,-2,-3,4,0.55248
1,2,0.72,1,-2,-2,4,0.56365
1,2,0.72,1,-4,-4,6,0.66153
1,3,0.72,0,0,1,2,0.41779
1,3,0.28,1,-2,-2,4,0.50332
1,3,0.28,0,0,1,2,0.38092
1,3,0.72,0,2,3,4,0.49959
1,3,0.28,1,-4,-4,4,0.51292
1,3,0.72,0,4,4,4,0.50843
1,3,0.72,1,-1,-2,3,0.42488
1,3,0.28,1,-1,-1,1,0.39025
1,3,0.28,1,0,1,4,0.52239
1,3,0.28,1,0,1,4,0.47665
1,3,0.28,1,-2,-2,2,0.41426
1,3,0.28,0,0,2,4,0.51759
1,3,0.28,1,-2,-3,4,0.50408
1,3,0.28,1,-3,-3,3,0.46176
1,3,0.72,0,2,3,4,0.52387
1,3,0.72,0,2,3,6,0.61387
1,3,0.28,1,-2,-2,2,0.44589
1,3,0.28,0,1,2,5,0.61374
1,3,0.28,0,0,2,6,0.62156
1,3,0.72,0,5,5,5,0.59496
1,3,0.72,0,3,3,3,0.51924
1,3,0.72,0,3,3,3,0.48037
1,3,0.72,0,2,2,2,0.45021
1,3,0.72,0,2,2,2,0.43444
1,3,0.72,0,2,2,4,0.54998
1,3,0.72,0,2,2,2,0.40198
1,3,0.28,1,-1,-2,3,0.48407
1,3,0.28,1,-3,-3,5,0.63752
1,3,0.72,0,5,5,5,0.54406
1,3,0.72,0,2,2,2,0.42949
1,3,0.28,0,0,1,2,0.44935
1,3,0.28,1,-4,-4,4,0.46579
1,3,0.72,0,3,3,3,0.43686
1,3,0.72,0,2,2,2,0.42328
1,3,0.72,1,0,1,6,0.62892
1,3,0.72,0,3,3,3,0.47318
1,4,0.72,0,3,3,5,0.57017
1,4,0.72,0,3,3,3,0.45785
1,4,0.28,1,-2,-2,2,0.42329
1,4,0.72,0,1,2,3,0.41309
1,4,0.28,1,-3,-3,3,0.46174
1,4,0.72,0,1,1,3,0.47506
1,4,0.28,1,-1,-1,5,0.52716
1,4,0.72,0,2,2,4,0.5427
1,4,0.28,1,-3,-3,3,0.48486
1,4,0.28,1,-3,-3,3,0.45465
1,4,0.72,0,1,1,3,0.51893
1,4,0.72,1,0,1,4,0.54449
1,4,0.28,1,-4,-4,4,0.46215
1,4,0.28,0,0,1,2,0.41978
1,4,0.28,1,-3,-3,3,0.48967
1,4,0.28,1,-2,-2,4,0.49834
1,4,0.28,1,-3,-3,3,0.51947
1,4,0.28,1,-3,-3,3,0.46593
1,4,0.28,1,-2,-2,4,0.53377
