trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,1,1
2,1,0.28,1,1,0,2
2,1,0.28,2,2,1,2
3,1,0.28,1,1,0,2
3,1,0.28,2,2,1,2
4,1,0.28,1,1,0,2
4,1,0.28,2,0,1,2
5,1,0.28,1,-1,0,11
5,1,0.28,2,-2,0,11
5,1,0.28,3,-1,0,11
5,1,0.28,4,-2,0,11
5,1,0.28,5,-1,0,11
5,1,0.28,6,-0,0,11
5,1,0.28,7,-1,0,11
5,1,0.28,8,-0,0,11
5,1,0.28,9,1,0,11
5,1,0.28,10,2,0,11
5,1,0.28,11,3,1,11
6,1,0.72,1,1,1,1
7,1,0.28,1,-1,0,4
7,1,0.28,2,-0,0,4
7,1,0.28,3,1,0,4
7,1,0.28,4,2,1,4
8,1,0.28,1,1,1,1
9,1,0.72,1,1,1,1
10,1,0.72,1,1,0,7
10,1,0.72,2,2,0,7
10,1,0.72,3,1,0,7
10,1,0.72,4,2,0,7
10,1,0.72,5,3,0,7
10,1,0.72,6,2,0,7
10,1,0.72,7,3,1,7
11,1,0.72,1,1,1,1
12,1,0.72,1,1,0,2
12,1,0.72,2,2,1,2
13,1,0.72,1,1,1,1
14,1,0.72,1,1,1,1
15,1,0.72,1,1,1,1
16,1,0.72,1,1,1,1
17,1,0.72,1,1,1,1
18,1,0.72,1,1,0,2
18,1,0.72,2,-0,1,2
19,1,0.28,1,-1,0,3
19,1,0.28,2,0,0,3
19,1,0.28,3,1,1,3
20,1,0.72,1,1,1,1
21,1,0.28,1,1,1,1
22,1,0.28,1,1,0,2
22,1,0.28,2,-0,1,2
23,1,0.72,1,1,1,1
24,1,0.72,1,1,1,1
25,1,0.72,1,1,0,2
25,1,0.72,2,2,1,2
26,1,0.72,1,1,1,1
27,1,0.72,1,1,1,1
28,1,0.72,1,1,1,1
29,1,0.28,1,-1,0,5
29,1,0.28,2,-0,0,5
29,1,0.28,3,1,0,5
29,1,0.28,4,2,0,5
29,1,0.28,5,3,1,5
30,1,0.28,1,1,1,1
31,1,0.72,1,1,1,1
32,1,0.72,1,1,1,1
33,1,0.28,1,1,1,1
34,1,0.28,1,1,0,3
34,1,0.28,2,2,0,3
34,1,0.28,3,3,1,3
35,1,0.72,1,-1,0,3
35,1,0.72,2,-2,0,3
35,1,0.72,3,-1,1,3
36,1,0.72,1,1,0,3
36,1,0.72,2,2,0,3
36,1,0.72,3,3,1,3
37,1,0.72,1,1,1,1
38,1,0.72,1,1,1,1
39,1,0.28,1,1,0,2
39,1,0.28,2,2,1,2
40,1,0.72,1,1,0,3
40,1,0.72,2,-0,0,3
40,1,0.72,3,1,1,3
41,1,0.72,1,1,0,2
41,1,0.72,2,2,1,2
42,1,0.72,1,1,1,1
43,1,0.72,1,1,0,2
43,1,0.72,2,-0,1,2
44,1,0.72,1,1,1,1
45,1,0.28,1,1,1,1
46,1,0.28,1,1,1,1
47,1,0.72,1,1,1,1
48,1,0.28,1,1,1,1
49,1,0.72,1,1,1,1
50,1,0.72,1,1,0,2
50,1,0.72,2,0,1,2
51,1,0.28,1,1,1,1
52,1,0.28,1,1,1,1
53,1,0.28,1,1,1,1
54,1,0.28,1,1,1,1
55,1,0.28,1,1,1,1
56,1,0.28,1,1,0,2
56,1,0.28,2,-0,1,2
57,1,0.28,1,1,1,1
58,1,0.28,1,1,1,1
59,1,0.72,1,1,0,2
59,1,0.72,2,2,1,2
60,1,0.28,1,1,1,1
61,1,0.72,1,1,1,1
62,1,0.28,1,1,1,1
63,1,0.72,1,1,1,1
64,1,0.28,1,1,1,1
65,1,0.72,1,1,1,1
66,1,0.28,1,1,1,1
67,1,0.28,1,1,1,1
68,1,0.72,1,1,1,1
69,1,0.28,1,1,1,1
70,1,0.28,1,-1,1,1
71,1,0.28,1,1,1,1
72,1,0.28,1,1,0,2
72,1,0.28,2,-0,1,2
73,1,0.28,1,1,1,1
74,1,0.72,1,1,0,2
74,1,0.72,2,2,1,2
75,1,0.72,1,1,1,1
76,1,0.28,1,1,1,1
77,1,0.72,1,1,1,1
78,1,0.72,1,1,1,1
79,1,0.28,1,1,1,1
80,1,0.72,1,1,1,1
81,1,0.28,1,1,1,1
82,1,0.28,1,1,1,1
83,1,0.72,1,1,0,2
83,1,0.72,2,2,1,2
84,1,0.28,1,1,1,1
85,1,0.72,1,1,1,1
86,1,0.72,1,1,1,1
87,1,0.28,1,1,0,2
87,1,0.28,2,2,1,2
88,1,0.72,1,-1,0,4
88,1,0.72,2,0,0,4
88,1,0.72,3,1,0,4
88,1,0.72,4,2,1,4
89,1,0.72,1,1,0,2
89,1,0.72,2,2,1,2
90,1,0.72,1,1,0,2
90,1,0.72,2,-0,1,2
91,1,0.72,1,1,0,2
91,1,0.72,2,2,1,2
92,1,0.28,1,-1,1,1
93,1,0.28,1,1,0,2
93,1,0.28,2,2,1,2
94,1,0.72,1,1,0,2
94,1,0.72,2,-0,1,2
95,1,0.72,1,-1,0,5
95,1,0.72,2,0,0,5
95,1,0.72,3,1,0,5
95,1,0.72,4,2,0,5
95,1,0.72,5,3,1,5
96,1,0.28,1,-1,0,3
96,1,0.28,2,-0,0,3
96,1,0.28,3,1,1,3
1,3,0.5,1,1,0,2
1,3,0.5,2,2,1,2
2,3,0.72,1,1,1,1
3,3,0.72,1,1,1,1
4,3,0.28,1,1,1,1
5,3,0.5,1,-1,1,1
6,3,0.5,1,-1,1,1
7,3,0.5,1,-1,1,1
8,3,0.28,1,1,1,1
9,3,0.72,1,-1,0,3
9,3,0.72,2,-0,0,3
9,3,0.72,3,1,1,3
10,3,0.72,1,1,1,1
11,3,0.72,1,1,1,1
12,3,0.5,1,1,1,1
13,3,0.5,1,1,1,1
14,3,0.5,1,1,0,2
14,3,0.5,2,2,1,2
15,3,0.5,1,1,1,1
16,3,0.5,1,1,0,2
16,3,0.5,2,0,1,2
17,3,0.5,1,1,1,1
18,3,0.28,1,1,1,1
19,3,0.72,1,-1,0,3
19,3,0.72,2,-0,0,3
19,3,0.72,3,-1,1,3
20,3,0.28,1,1,1,1
21,3,0.5,1,1,0,2
21,3,0.5,2,0,1,2
22,3,0.28,1,1,0,2
22,3,0.28,2,-0,1,2
23,3,0.5,1,1,1,1
24,3,0.5,1,1,0,2
24,3,0.5,2,0,1,2
25,3,0.5,1,-1,1,1
26,3,0.72,1,1,1,1
27,3,0.5,1,1,1,1
28,3,0.28,1,1,1,1
29,3,0.5,1,-1,0,2
29,3,0.5,2,-0,1,2
30,3,0.5,1,1,0,2
30,3,0.5,2,2,1,2
31,3,0.5,1,1,0,2
31,3,0.5,2,2,1,2
32,3,0.72,1,1,0,6
32,3,0.72,2,2,0,6
32,3,0.72,3,1,0,6
32,3,0.72,4,2,0,6
32,3,0.72,5,3,0,6
32,3,0.72,6,4,1,6
33,3,0.5,1,1,1,1
34,3,0.5,1,1,1,1
35,3,0.5,1,-1,0,19
35,3,0.5,2,-0,0,19
35,3,0.5,3,-1,0,19
35,3,0.5,4,-2,0,19
35,3,0.5,5,-1,0,19
35,3,0.5,6,-0,0,19
35,3,0.5,7,-1,0,19
35,3,0.5,8,-0,0,19
35,3,0.5,9,-1,0,19
35,3,0.5,10,-2,0,19
35,3,0.5,11,-3,0,19
35,3,0.5,12,-2,0,19
