trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,1,0,2
1,1,0.28,2,-0,1,2
2,1,0.72,1,1,0,2
2,1,0.72,2,2,1,2
3,1,0.72,1,1,1,1
4,1,0.72,1,1,1,1
5,1,0.72,1,1,0,5
5,1,0.72,2,-0,0,5
5,1,0.72,3,1,0,5
5,1,0.72,4,2,0,5
5,1,0.72,5,3,1,5
6,1,0.28,1,1,0,2
6,1,0.28,2,2,1,2
7,1,0.28,1,-1,0,2
7,1,0.28,2,-0,1,2
8,1,0.28,1,1,1,1
9,1,0.72,1,-1,1,1
10,1,0.72,1,1,1,1
11,1,0.72,1,1,0,2
11,1,0.72,2,2,1,2
12,1,0.28,1,1,1,1
13,1,0.72,1,1,0,2
13,1,0.72,2,2,1,2
14,1,0.72,1,1,0,8
14,1,0.72,2,2,0,8
14,1,0.72,3,3,0,8
14,1,0.72,4,4,0,8
14,1,0.72,5,5,0,8
14,1,0.72,6,6,0,8
14,1,0.72,7,5,0,8
14,1,0.72,8,6,1,8
15,1,0.28,1,-1,1,1
16,1,0.72,1,1,1,1
17,1,0.72,1,-1,0,2
17,1,0.72,2,-0,1,2
18,1,0.28,1,-1,0,3
18,1,0.28,2,0,0,3
18,1,0.28,3,-1,1,3
19,1,0.28,1,1,1,1
20,1,0.72,1,-1,1,1
21,1,0.28,1,-1,1,1
22,1,0.28,1,1,0,2
22,1,0.28,2,2,1,2
23,1,0.72,1,-1,0,3
23,1,0.72,2,-0,0,3
23,1,0.72,3,1,1,3
24,1,0.28,1,1,0,3
24,1,0.28,2,2,0,3
24,1,0.28,3,1,1,3
25,1,0.72,1,1,0,8
25,1,0.72,2,2,0,8
25,1,0.72,3,1,0,8
25,1,0.72,4,-0,0,8
25,1,0.72,5,1,0,8
25,1,0.72,6,2,0,8
25,1,0.72,7,1,0,8
25,1,0.72,8,-0,1,8
26,1,0.72,1,1,0,2
26,1,0.72,2,2,1,2
27,1,0.72,1,1,0,2
27,1,0.72,2,2,1,2
28,1,0.28,1,-1,0,3
28,1,0.28,2,-0,0,3
28,1,0.28,3,1,1,3
29,1,0.72,1,1,0,2
29,1,0.72,2,0,1,2
30,1,0.72,1,1,1,1
31,1,0.28,1,1,1,1
32,1,0.72,1,1,1,1
33,1,0.72,1,-1,1,1
34,1,0.28,1,1,1,1
35,1,0.72,1,1,0,2
35,1,0.72,2,2,1,2
36,1,0.72,1,1,0,3
36,1,0.72,2,-0,0,3
36,1,0.72,3,1,1,3
37,1,0.28,1,1,1,1
38,1,0.28,1,-1,0,2
38,1,0.28,2,-2,1,2
39,1,0.28,1,1,1,1
40,1,0.28,1,1,1,1
41,1,0.72,1,1,1,1
42,1,0.72,1,1,1,1
43,1,0.72,1,1,1,1
44,1,0.28,1,1,1,1
45,1,0.28,1,1,0,3
45,1,0.28,2,2,0,3
45,1,0.28,3,1,1,3
46,1,0.28,1,1,1,1
47,1,0.28,1,1,0,2
47,1,0.28,2,2,1,2
48,1,0.28,1,-1,1,1
49,1,0.28,1,1,1,1
50,1,0.72,1,1,1,1
51,1,0.72,1,1,0,5
51,1,0.72,2,0,0,5
51,1,0.72,3,1,0,5
51,1,0.72,4,2,0,5
51,1,0.72,5,3,1,5
52,1,0.28,1,1,0,2
52,1,0.28,2,-0,1,2
53,1,0.28,1,1,0,2
53,1,0.28,2,-0,1,2
54,1,0.28,1,1,0,2
54,1,0.28,2,2,1,2
55,1,0.28,1,1,1,1
56,1,0.72,1,1,0,3
56,1,0.72,2,2,0,3
56,1,0.72,3,3,1,3
57,1,0.28,1,1,0,3
57,1,0.28,2,2,0,3
57,1,0.28,3,3,1,3
58,1,0.28,1,-1,0,5
58,1,0.28,2,-0,0,5
58,1,0.28,3,1,0,5
58,1,0.28,4,2,0,5
58,1,0.28,5,3,1,5
59,1,0.28,1,-1,0,4
59,1,0.28,2,-0,0,4
59,1,0.28,3,1,0,4
59,1,0.28,4,-0,1,4
60,1,0.72,1,1,1,1
61,1,0.28,1,1,1,1
62,1,0.28,1,1,1,1
63,1,0.72,1,-1,0,4
63,1,0.72,2,-0,0,4
63,1,0.72,3,-1,0,4
63,1,0.72,4,-0,1,4
64,1,0.72,1,1,0,6
64,1,0.72,2,-0,0,6
64,1,0.72,3,-1,0,6
64,1,0.72,4,-0,0,6
64,1,0.72,5,1,0,6
64,1,0.72,6,-0,1,6
65,1,0.72,1,1,0,7
65,1,0.72,2,2,0,7
65,1,0.72,3,3,0,7
65,1,0.72,4,4,0,7
65,1,0.72,5,3,0,7
65,1,0.72,6,4,0,7
65,1,0.72,7,3,1,7
66,1,0.28,1,1,0,2
66,1,0.28,2,2,1,2
67,1,0.72,1,1,0,6
67,1,0.72,2,-0,0,6
67,1,0.72,3,-1,0,6
67,1,0.72,4,-2,0,6
67,1,0.72,5,-1,0,6
67,1,0.72,6,-0,1,6
68,1,0.28,1,1,0,4
68,1,0.28,2,2,0,4
68,1,0.28,3,3,0,4
68,1,0.28,4,4,1,4
69,1,0.72,1,1,1,1
70,1,0.28,1,1,0,3
70,1,0.28,2,0,0,3
70,1,0.28,3,-1,1,3
71,1,0.72,1,1,0,5
71,1,0.72,2,2,0,5
71,1,0.72,3,3,0,5
71,1,0.72,4,4,0,5
71,1,0.72,5,5,1,5
72,1,0.28,1,1,1,1
73,1,0.28,1,1,0,2
73,1,0.28,2,2,1,2
74,1,0.28,1,1,0,6
74,1,0.28,2,2,0,6
74,1,0.28,3,3,0,6
74,1,0.28,4,4,0,6
74,1,0.28,5,5,0,6
74,1,0.28,6,4,1,6
75,1,0.72,1,1,0,2
75,1,0.72,2,-0,1,2
76,1,0.72,1,1,0,2
76,1,0.72,2,2,1,2
77,1,0.28,1,1,0,5
77,1,0.28,2,2,0,5
77,1,0.28,3,3,0,5
77,1,0.28,4,2,0,5
77,1,0.28,5,3,1,5
78,1,0.72,1,1,0,2
78,1,0.72,2,0,1,2
79,1,0.28,1,1,0,3
79,1,0.28,2,2,0,3
79,1,0.28,3,1,1,3
80,1,0.28,1,1,0,3
80,1,0.28,2,2,0,3
80,1,0.28,3,1,1,3
81,1,0.72,1,1,0,3
81,1,0.72,2,2,0,3
81,1,0.72,3,3,1,3
82,1,0.72,1,1,0,3
82,1,0.72,2,2,0,3
82,1,0.72,3,3,1,3
83,1,0.72,1,-1,0,5
83,1,0.72,2,0,0,5
83,1,0.72,3,1,0,5
83,1,0.72,4,2,0,5
83,1,0.72,5,3,1,5
84,1,0.72,1,-1,0,4
84,1,0.72,2,0,0,4
84,1,0.72,3,1,0,4
84,1,0.72,4,2,1,4
85,1,0.72,1,1,0,3
85,1,0.72,2,2,0,3
85,1,0.72,3,3,1,3
86,1,0.72,1,-1,0,5
86,1,0.72,2,0,0,5
86,1,0.72,3,1,0,5
86,1,0.72,4,2,0,5
86,1,0.72,5,3,1,5
87,1,0.72,1,1,0,4
87,1,0.72,2,0,0,4
87,1,0.72,3,1,0,4
87,1,0.72,4,2,1,4
88,1,0.72,1,1,0,2
88,1,0.72,2,2,1,2
89,1,0.28,1,1,0,3
89,1,0.28,2,2,0,3
89,1,0.28,3,3,1,3
90,1,0.28,1,1,0,3
90,1,0.28,2,2,0,3
90,1,0.28,3,3,1,3
91,1,0.28,1,1,0,3
91,1,0.28,2,2,0,3
91,1,0.28,3,3,1,3
92,1,0.72,1,1,0,6
92,1,0.72,2,0,0,6
92,1,0.72,3,1,0,6
92,1,0.72,4,0,0,6
92,1,0.72,5,1,0,6
