condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,0,1,2,0.37992
1,1,0.72,1,-1,-1,1,0.35408
1,1,0.28,0,1,1,1,0.32601
1,1,0.28,1,0,1,2,0.40582
1,1,0.28,0,0,1,2,0.37561
1,1,0.28,1,-1,-1,1,0.31192
1,1,0.72,1,1,1,3,0.42734
1,1,0.72,0,0,1,2,0.39152
1,1,0.28,1,-2,-2,2,0.39478
1,1,0.28,1,-2,-2,2,0.41456
1,1,0.28,0,2,2,2,0.37531
1,1,0.28,1,1,1,1,0.33505
1,1,0.28,0,-1,-1,1,0.33479
1,1,0.72,1,2,2,2,0.4068
1,1,0.28,0,-1,-1,1,0.32655
1,1,0.28,1,1,1,1,0.35849
1,1,0.72,1,-2,-2,2,0.40051
1,1,0.28,0,1,1,1,0.33807
1,1,0.72,1,1,1,1,0.36004
1,1,0.72,0,-1,-1,1,0.36199
1,1,0.72,1,2,2,4,0.45186
1,1,0.72,0,1,1,1,0.37944
1,1,0.28,1,0,1,2,0.43367
1,1,0.28,1,-2,-2,2,0.37346
1,1,0.28,1,-1,-1,1,0.38103
1,1,0.72,0,1,1,1,0.37081
1,1,0.28,0,0,1,2,0.3706
1,1,0.28,1,-1,-1,1,0.39476
1,1,0.28,1,-1,-1,3,0.47807
1,1,0.72,0,2,2,4,0.46454
1,1,0.72,1,0,1,4,0.57451
1,1,0.72,0,1,1,1,0.39769
1,1,0.72,0,2,2,2,0.40753
1,1,0.28,1,-1,-1,1,0.37608
1,1,0.28,0,1,1,1,0.35805
1,1,0.28,1,-1,-1,1,0.37563
1,1,0.28,0,1,1,1,0.39983
1,1,0.28,0,1,1,1,0.34519
1,2,0.28,0,-1,-1,1,0.33488
1,2,0.72,0,3,4,11,0.8151
1,2,0.72,1,0,1,2,0.39926
1,2,0.28,1,-4,-4,4,0.46291
1,2,0.28,0,1,1,1,0.37267
1,2,0.72,1,-1,-1,3,0.44472
1,2,0.28,0,1,1,1,0.33447
1,2,0.72,0,5,5,5,0.54219
1,2,0.72,0,3,4,7,0.64444
1,2,0.72,1,-1,-1,3,0.43769
1,2,0.28,1,-1,-2,3,0.45385
1,2,0.28,1,-3,-3,3,0.41385
1,2,0.28,0,2,2,2,0.42128
1,2,0.28,1,-2,-2,2,0.38765
1,2,0.28,1,-1,-1,1,0.34303
1,2,0.28,1,-1,-1,1,0.37279
1,2,0.72,1,-1,-1,3,0.48488
1,2,0.28,1,-2,-2,10,0.78288
1,2,0.28,1,-1,-1,1,0.38826
1,2,0.72,1,-1,-1,1,0.36022
1,2,0.28,0,0,2,10,0.76259
1,2,0.72,0,2,2,2,0.46018
1,2,0.28,1,-1,-1,1,0.36999
1,2,0.28,0,-1,-1,3,0.43422
1,2,0.28,1,1,1,1,0.34959
1,2,0.72,0,2,2,2,0.4094
1,2,0.72,0,2,2,2,0.41704
1,2,0.28,1,-2,-2,2,0.40783
1,2,0.28,1,-2,-2,2,0.41546
1,2,0.72,0,2,2,2,0.4231
1,2,0.72,0,1,2,3,0.48517
1,2,0.72,0,0,1,2,0.4472
1,3,0.28,1,-1,-1,1,0.36994
1,3,0.28,1,-1,-1,1,0.30348
1,3,0.28,1,-1,-1,1,0.33321
1,3,0.72,1,-3,-3,5,0.58205
1,3,0.72,1,1,1,1,0.37181
1,3,0.72,1,1,1,1,0.38037
1,3,0.28,1,-1,-1,1,0.32231
1,3,0.72,1,-1,-1,1,0.37208
1,3,0.28,1,-2,-2,2,0.41192
1,3,0.28,0,1,1,1,0.35508
1,3,0.72,0,2,2,2,0.43933
1,3,0.72,0,1,1,1,0.38569
1,3,0.72,0,1,1,1,0.34888
