trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,1,1
2,1,0.28,1,1,1,1
3,1,0.72,1,1,1,1
4,1,0.28,1,1,1,1
5,1,0.72,1,1,0,2
5,1,0.72,2,-0,1,2
6,1,0.28,1,1,0,2
6,1,0.28,2,2,1,2
7,1,0.28,1,1,1,1
8,1,0.72,1,1,0,2
8,1,0.72,2,-0,1,2
9,1,0.72,1,1,1,1
10,1,0.28,1,-1,1,1
11,1,0.72,1,1,1,1
12,1,0.28,1,1,1,1
13,1,0.28,1,1,1,1
14,1,0.72,1,1,1,1
15,1,0.72,1,1,1,1
16,1,0.28,1,1,1,1
17,1,0.28,1,1,1,1
18,1,0.72,1,1,1,1
19,1,0.72,1,1,1,1
20,1,0.28,1,1,0,2
20,1,0.28,2,2,1,2
21,1,0.72,1,1,0,2
21,1,0.72,2,2,1,2
22,1,0.72,1,1,1,1
23,1,0.28,1,1,0,2
23,1,0.28,2,2,1,2
24,1,0.28,1,1,1,1
25,1,0.72,1,1,1,1
26,1,0.72,1,1,0,2
26,1,0.72,2,2,1,2
27,1,0.72,1,1,1,1
28,1,0.72,1,1,1,1
29,1,0.72,1,1,0,2
29,1,0.72,2,-0,1,2
30,1,0.28,1,1,0,3
30,1,0.28,2,2,0,3
30,1,0.28,3,3,1,3
31,1,0.72,1,1,1,1
32,1,0.28,1,1,0,2
32,1,0.28,2,2,1,2
33,1,0.72,1,-1,0,2
33,1,0.72,2,0,1,2
34,1,0.28,1,1,0,2
34,1,0.28,2,2,1,2
35,1,0.72,1,1,0,3
35,1,0.72,2,2,0,3
35,1,0.72,3,1,1,3
36,1,0.28,1,1,0,2
36,1,0.28,2,2,1,2
37,1,0.28,1,1,0,2
37,1,0.28,2,2,1,2
38,1,0.28,1,1,0,4
38,1,0.28,2,2,0,4
38,1,0.28,3,3,0,4
38,1,0.28,4,4,1,4
39,1,0.72,1,1,1,1
40,1,0.28,1,1,1,1
41,1,0.28,1,1,1,1
42,1,0.28,1,1,1,1
43,1,0.28,1,1,1,1
44,1,0.72,1,-1,0,2
44,1,0.72,2,0,1,2
45,1,0.28,1,1,1,1
46,1,0.72,1,1,1,1
47,1,0.72,1,1,1,1
48,1,0.28,1,-1,1,1
49,1,0.28,1,1,0,2
49,1,0.28,2,2,1,2
50,1,0.72,1,-1,0,4
50,1,0.72,2,0,0,4
50,1,0.72,3,1,0,4
50,1,0.72,4,2,1,4
51,1,0.72,1,1,1,1
52,1,0.72,1,1,0,2
52,1,0.72,2,-0,1,2
53,1,0.72,1,1,0,2
53,1,0.72,2,2,1,2
54,1,0.28,1,1,1,1
55,1,0.28,1,1,0,2
55,1,0.28,2,2,1,2
56,1,0.28,1,1,1,1
57,1,0.28,1,1,1,1
58,1,0.72,1,1,1,1
59,1,0.28,1,-1,1,1
60,1,0.72,1,1,1,1
61,1,0.28,1,1,1,1
62,1,0.28,1,1,1,1
63,1,0.28,1,1,1,1
64,1,0.72,1,1,1,1
65,1,0.28,1,1,1,1
66,1,0.28,1,1,0,2
66,1,0.28,2,-0,1,2
67,1,0.72,1,1,1,1
68,1,0.72,1,1,0,2
68,1,0.72,2,2,1,2
69,1,0.28,1,1,1,1
70,1,0.72,1,1,1,1
71,1,0.72,1,1,1,1
72,1,0.28,1,1,1,1
73,1,0.72,1,1,1,1
74,1,0.28,1,1,1,1
75,1,0.28,1,1,1,1
76,1,0.72,1,1,1,1
77,1,0.72,1,-1,1,1
78,1,0.72,1,1,0,3
78,1,0.72,2,0,0,3
78,1,0.72,3,1,1,3
79,1,0.72,1,1,0,2
79,1,0.72,2,2,1,2
80,1,0.28,1,1,0,2
80,1,0.28,2,-0,1,2
81,1,0.28,1,1,0,3
81,1,0.28,2,-0,0,3
81,1,0.28,3,1,1,3
82,1,0.72,1,1,1,1
83,1,0.72,1,1,1,1
84,1,0.72,1,-1,1,1
85,1,0.28,1,1,0,2
85,1,0.28,2,2,1,2
86,1,0.28,1,1,1,1
87,1,0.72,1,1,1,1
88,1,0.72,1,1,1,1
89,1,0.72,1,1,1,1
90,1,0.28,1,1,1,1
91,1,0.28,1,1,1,1
92,1,0.28,1,-1,0,5
92,1,0.28,2,-0,0,5
92,1,0.28,3,1,0,5
92,1,0.28,4,2,0,5
92,1,0.28,5,3,1,5
93,1,0.28,1,1,1,1
94,1,0.28,1,1,1,1
95,1,0.28,1,1,1,1
96,1,0.28,1,1,1,1
97,1,0.28,1,1,0,2
97,1,0.28,2,0,1,2
98,1,0.72,1,1,0,2
98,1,0.72,2,2,1,2
99,1,0.72,1,1,1,1
100,1,0.28,1,1,1,1
101,1,0.28,1,1,1,1
102,1,0.28,1,1,0,3
