trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,1,0,3
1,1,0.28,2,2,0,3
1,1,0.28,3,3,1,3
2,1,0.28,1,1,0,7
2,1,0.28,2,2,0,7
2,1,0.28,3,1,0,7
2,1,0.28,4,2,0,7
2,1,0.28,5,1,0,7
2,1,0.28,6,2,0,7
2,1,0.28,7,3,1,7
3,1,0.28,1,1,0,6
3,1,0.28,2,2,0,6
3,1,0.28,3,3,0,6
3,1,0.28,4,4,0,6
3,1,0.28,5,3,0,6
3,1,0.28,6,2,1,6
4,1,0.72,1,-1,0,7
4,1,0.72,2,0,0,7
4,1,0.72,3,1,0,7
4,1,0.72,4,2,0,7
4,1,0.72,5,3,0,7
4,1,0.72,6,4,0,7
4,1,0.72,7,5,1,7
5,1,0.72,1,1,0,4
5,1,0.72,2,0,0,4
5,1,0.72,3,1,0,4
5,1,0.72,4,2,1,4
6,1,0.72,1,1,0,3
6,1,0.72,2,2,0,3
6,1,0.72,3,3,1,3
7,1,0.28,1,1,0,3
7,1,0.28,2,2,0,3
7,1,0.28,3,3,1,3
8,1,0.28,1,1,0,2
8,1,0.28,2,2,1,2
9,1,0.28,1,1,0,5
9,1,0.28,2,2,0,5
9,1,0.28,3,1,0,5
9,1,0.28,4,-0,0,5
9,1,0.28,5,1,1,5
10,1,0.28,1,-1,0,9
10,1,0.28,2,-2,0,9
10,1,0.28,3,-1,0,9
10,1,0.28,4,-2,0,9
10,1,0.28,5,-1,0,9
10,1,0.28,6,-0,0,9
10,1,0.28,7,-1,0,9
10,1,0.28,8,-0,0,9
10,1,0.28,9,1,1,9
11,1,0.72,1,1,0,7
11,1,0.72,2,2,0,7
11,1,0.72,3,3,0,7
11,1,0.72,4,2,0,7
11,1,0.72,5,1,0,7
11,1,0.72,6,2,0,7
11,1,0.72,7,3,1,7
12,1,0.72,1,1,0,3
12,1,0.72,2,2,0,3
12,1,0.72,3,3,1,3
13,1,0.28,1,1,0,5
13,1,0.28,2,-0,0,5
13,1,0.28,3,1,0,5
13,1,0.28,4,2,0,5
13,1,0.28,5,3,1,5
14,1,0.72,1,1,0,5
14,1,0.72,2,-0,0,5
14,1,0.72,3,1,0,5
14,1,0.72,4,2,0,5
14,1,0.72,5,1,1,5
15,1,0.28,1,1,0,6
15,1,0.28,2,2,0,6
15,1,0.28,3,3,0,6
15,1,0.28,4,4,0,6
15,1,0.28,5,5,0,6
15,1,0.28,6,4,1,6
16,1,0.72,1,1,0,5
16,1,0.72,2,2,0,5
16,1,0.72,3,3,0,5
16,1,0.72,4,4,0,5
16,1,0.72,5,5,1,5
17,1,0.28,1,-1,0,9
17,1,0.28,2,-2,0,9
17,1,0.28,3,-1,0,9
17,1,0.28,4,-2,0,9
17,1,0.28,5,-1,0,9
17,1,0.28,6,-0,0,9
17,1,0.28,7,-1,0,9
17,1,0.28,8,-0,0,9
17,1,0.28,9,1,1,9
18,1,0.28,1,1,0,8
18,1,0.28,2,2,0,8
18,1,0.28,3,1,0,8
18,1,0.28,4,2,0,8
18,1,0.28,5,1,0,8
18,1,0.28,6,-0,0,8
18,1,0.28,7,1,0,8
18,1,0.28,8,2,1,8
19,1,0.28,1,1,0,3
19,1,0.28,2,2,0,3
19,1,0.28,3,3,1,3
20,1,0.28,1,1,0,3
20,1,0.28,2,2,0,3
20,1,0.28,3,3,1,3
21,1,0.28,1,1,0,5
21,1,0.28,2,-0,0,5
21,1,0.28,3,1,0,5
21,1,0.28,4,-0,0,5
21,1,0.28,5,1,1,5
22,1,0.72,1,1,0,11
22,1,0.72,2,-0,0,11
22,1,0.72,3,-1,0,11
22,1,0.72,4,-2,0,11
22,1,0.72,5,-1,0,11
22,1,0.72,6,-0,0,11
22,1,0.72,7,-1,0,11
22,1,0.72,8,-0,0,11
22,1,0.72,9,1,0,11
22,1,0.72,10,2,0,11
22,1,0.72,11,3,1,11
23,1,0.28,1,1,0,8
23,1,0.28,2,2,0,8
23,1,0.28,3,3,0,8
23,1,0.28,4,2,0,8
23,1,0.28,5,3,0,8
23,1,0.28,6,2,0,8
23,1,0.28,7,3,0,8
23,1,0.28,8,4,1,8
24,1,0.28,1,1,0,4
24,1,0.28,2,2,0,4
24,1,0.28,3,3,0,4
24,1,0.28,4,2,1,4
25,1,0.72,1,1,0,7
25,1,0.72,2,0,0,7
25,1,0.72,3,1,0,7
25,1,0.72,4,2,0,7
25,1,0.72,5,3,0,7
25,1,0.72,6,4,0,7
25,1,0.72,7,3,1,7
26,1,0.28,1,-1,0,14
26,1,0.28,2,0,0,14
26,1,0.28,3,1,0,14
26,1,0.28,4,2,0,14
26,1,0.28,5,1,0,14
26,1,0.28,6,0,0,14
26,1,0.28,7,-1,0,14
26,1,0.28,8,-2,0,14
26,1,0.28,9,-3,0,14
26,1,0.28,10,-4,0,14
26,1,0.28,11,-5,0,14
26,1,0.28,12,-6,0,14
26,1,0.28,13,-7,0,14
26,1,0.28,14,-6,1,14
