trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,3
1,1,0.72,2,2,0,3
1,1,0.72,3,1,1,3
2,1,0.72,1,1,0,5
2,1,0.72,2,2,0,5
2,1,0.72,3,3,0,5
2,1,0.72,4,2,0,5
2,1,0.72,5,3,1,5
3,1,0.72,1,1,0,6
3,1,0.72,2,2,0,6
3,1,0.72,3,3,0,6
3,1,0.72,4,2,0,6
3,1,0.72,5,1,0,6
3,1,0.72,6,2,1,6
4,1,0.72,1,1,0,4
4,1,0.72,2,2,0,4
4,1,0.72,3,1,0,4
4,1,0.72,4,2,1,4
5,1,0.28,1,-1,0,6
5,1,0.28,2,-0,0,6
5,1,0.28,3,1,0,6
5,1,0.28,4,-0,0,6
5,1,0.28,5,1,0,6
5,1,0.28,6,2,1,6
6,1,0.28,1,1,0,2
6,1,0.28,2,2,1,2
7,1,0.72,1,1,0,5
7,1,0.72,2,-0,0,5
7,1,0.72,3,-1,0,5
7,1,0.72,4,-0,0,5
7,1,0.72,5,-1,1,5
8,1,0.28,1,1,0,6
8,1,0.28,2,-0,0,6
8,1,0.28,3,-1,0,6
8,1,0.28,4,-0,0,6
8,1,0.28,5,1,0,6
8,1,0.28,6,2,1,6
9,1,0.72,1,1,0,6
9,1,0.72,2,0,0,6
9,1,0.72,3,1,0,6
9,1,0.72,4,2,0,6
9,1,0.72,5,3,0,6
9,1,0.72,6,4,1,6
10,1,0.72,1,1,0,3
10,1,0.72,2,2,0,3
10,1,0.72,3,3,1,3
11,1,0.72,1,1,0,2
11,1,0.72,2,2,1,2
12,1,0.72,1,1,0,4
12,1,0.72,2,0,0,4
12,1,0.72,3,1,0,4
12,1,0.72,4,2,1,4
13,1,0.72,1,1,0,2
13,1,0.72,2,2,1,2
14,1,0.72,1,1,0,7
14,1,0.72,2,2,0,7
14,1,0.72,3,1,0,7
14,1,0.72,4,2,0,7
14,1,0.72,5,1,0,7
14,1,0.72,6,2,0,7
14,1,0.72,7,3,1,7
15,1,0.28,1,1,0,6
15,1,0.28,2,-0,0,6
15,1,0.28,3,-1,0,6
15,1,0.28,4,-0,0,6
15,1,0.28,5,1,0,6
15,1,0.28,6,-0,1,6
16,1,0.72,1,1,0,3
16,1,0.72,2,2,0,3
16,1,0.72,3,3,1,3
17,1,0.72,1,1,0,3
17,1,0.72,2,2,0,3
17,1,0.72,3,3,1,3
18,1,0.28,1,1,0,7
18,1,0.28,2,-0,0,7
18,1,0.28,3,-1,0,7
18,1,0.28,4,-0,0,7
18,1,0.28,5,1,0,7
18,1,0.28,6,2,0,7
18,1,0.28,7,3,1,7
19,1,0.72,1,-1,0,9
19,1,0.72,2,-2,0,9
19,1,0.72,3,-1,0,9
19,1,0.72,4,0,0,9
19,1,0.72,5,1,0,9
19,1,0.72,6,2,0,9
19,1,0.72,7,3,0,9
19,1,0.72,8,4,0,9
19,1,0.72,9,5,1,9
20,1,0.28,1,-1,0,4
20,1,0.28,2,-0,0,4
20,1,0.28,3,1,0,4
20,1,0.28,4,-0,1,4
21,1,0.72,1,1,0,4
21,1,0.72,2,2,0,4
21,1,0.72,3,1,0,4
21,1,0.72,4,2,1,4
22,1,0.28,1,1,0,2
22,1,0.28,2,2,1,2
23,1,0.72,1,1,0,6
23,1,0.72,2,2,0,6
23,1,0.72,3,3,0,6
23,1,0.72,4,2,0,6
23,1,0.72,5,3,0,6
23,1,0.72,6,4,1,6
24,1,0.28,1,-1,0,7
24,1,0.28,2,-2,0,7
24,1,0.28,3,-1,0,7
24,1,0.28,4,-0,0,7
24,1,0.28,5,1,0,7
24,1,0.28,6,-0,0,7
24,1,0.28,7,1,1,7
25,1,0.72,1,1,0,3
25,1,0.72,2,2,0,3
25,1,0.72,3,3,1,3
