condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,1,3,4,7,0.79459
1,1,0.28,0,0,1,4,0.65476
1,1,0.28,1,-4,-4,8,0.86182
1,1,0.28,0,-1,-1,3,0.61182
1,1,0.28,1,0,1,2,0.5884
1,1,0.72,0,4,4,14,1.1372
1,1,0.72,1,2,2,6,0.71563
1,1,0.72,1,0,2,4,0.73936
1,1,0.28,0,-3,-4,9,0.94529
1,1,0.72,0,2,2,2,0.55294
1,1,0.72,0,1,1,1,0.56466
1,2,0.28,1,-1,-1,3,0.56834
1,2,0.72,1,-1,-1,1,0.50643
1,2,0.72,0,1,3,5,0.80564
1,2,0.28,1,2,2,2,0.5972
1,2,0.72,1,1,1,1,0.55009
1,2,0.28,0,-3,-3,3,0.67498
1,3,0.28,1,1,1,1,0.50331
1,3,0.28,0,-1,-1,1,0.47799
1,3,0.28,1,-2,-2,2,0.53043
1,3,0.72,1,4,4,4,0.70073
1,3,0.28,1,-2,-4,8,0.96302
1,3,0.72,1,3,4,5,0.6921
1,3,0.72,0,1,1,1,0.51055
1,4,0.72,0,2,2,2,0.5577
1,4,0.72,0,2,2,4,0.62362
1,4,0.28,1,1,1,5,0.70858
1,4,0.72,0,1,1,1,0.50798
1,4,0.28,1,-4,-4,4,0.71184
1,4,0.28,1,-1,-1,3,0.66906
2,1,0.5,0,1,2,3,0.59188
2,1,0.5,0,0,1,2,0.57684
2,1,0.5,1,-1,-1,1,0.563
2,1,0.5,1,1,1,3,0.65414
2,1,0.5,1,1,1,1,0.57158
2,1,0.5,1,2,2,2,0.5947
2,2,0.5,1,0,1,2,0.55836
2,2,0.5,0,-1,-1,1,0.48958
2,2,0.5,0,-1,-1,9,0.93767
2,2,0.5,1,-2,-3,10,0.93486
2,2,0.5,1,4,4,8,0.83165
2,2,0.5,0,0,1,2,0.60283
2,2,0.5,1,-1,-1,1,0.54056
2,2,0.5,0,-2,-2,2,0.53052
2,2,0.5,1,0,1,2,0.53979
2,2,0.5,1,0,1,2,0.55124
2,2,0.5,0,2,2,4,0.63148
2,2,0.5,0,-2,-2,2,0.57416
2,3,0.5,0,-1,-1,1,0.50406
2,3,0.5,1,0,1,2,0.51742
2,3,0.5,0,-1,-1,1,0.54492
2,3,0.5,1,-1,-1,1,0.51826
2,3,0.5,1,-3,-3,9,1.0356
2,3,0.5,0,-4,-4,4,0.7013
2,3,0.5,1,1,2,3,0.60348
2,4,0.5,0,0,1,2,0.53921
2,4,0.5,0,2,2,2,0.59626
2,4,0.5,1,-1,-1,3,0.68747
2,4,0.5,1,-1,-2,5,0.8068
2,4,0.5,0,-1,-2,3,0.63073
3,1,0.5,1,1,1,1,0.48283
3,1,0.5,1,-1,-1,1,0.47203
3,1,0.28,0,1,1,3,0.6
3,1,0.5,1,-3,-3,15,1.1914
3,1,0.5,0,0,1,2,0.52353
3,1,0.28,1,-2,-2,2,0.54111
3,1,0.5,0,2,2,4,0.61062
3,1,0.5,1,1,1,3,0.63815
3,1,0.5,1,-1,-1,1,0.5771
3,2,0.28,1,0,1,2,0.52057
3,2,0.5,0,-1,-1,3,0.58586
3,2,0.5,1,-1,-1,3,0.60542
3,2,0.72,0,1,1,1,0.46741
3,2,0.28,1,-1,-1,1,0.47873
3,2,0.5,1,0,1,2,0.55006
3,2,0.72,0,1,1,1,0.5622
3,2,0.72,0,1,1,3,0.63325
3,3,0.5,1,0,2,4,0.6492
3,3,0.5,1,0,1,2,0.56916
3,3,0.5,0,-1,-1,1,0.48123
3,3,0.5,1,0,1,4,0.69546
3,3,0.5,1,0,1,2,0.54715
3,3,0.5,1,1,1,7,0.77515
3,3,0.5,0,-2,-2,2,0.58371
3,3,0.5,0,-3,-3,3,0.65761
3,3,0.5,1,1,1,7,0.90318
3,3,0.72,0,2,2,6,0.86122
3,3,0.28,1,-3,-3,7,0.78699
3,3,0.5,0,1,1,3,0.69489
3,4,0.72,1,1,1,1,0.49332
3,4,0.72,0,1,1,3,0.55514
3,4,0.5,0,1,1,1,0.47077
3,4,0.5,0,0,1,2,0.5418
