condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-1,-2,3,0.43874
1,1,0.72,0,3,3,3,0.4564
1,1,0.72,0,1,2,5,0.51853
1,1,0.72,0,2,2,2,0.41613
1,1,0.72,0,3,3,3,0.446
1,1,0.28,0,3,3,3,0.43024
1,1,0.28,1,-2,-2,4,0.51453
1,1,0.72,1,-2,-2,4,0.51004
1,1,0.72,0,3,3,5,0.53779
1,1,0.72,0,2,2,4,0.52771
1,1,0.28,0,1,2,3,0.43974
1,1,0.72,0,3,3,3,0.433
1,1,0.72,0,2,2,4,0.56516
1,1,0.72,0,1,2,3,0.45499
1,1,0.28,1,-4,-4,4,0.47147
1,1,0.72,0,2,2,2,0.44251
1,1,0.28,1,-2,-2,2,0.43674
1,1,0.28,1,-3,-3,3,0.42219
1,1,0.72,0,2,2,2,0.41299
1,1,0.72,0,2,2,2,0.42059
1,1,0.72,1,-2,-2,2,0.41042
1,1,0.72,0,2,2,2,0.45808
1,1,0.28,1,-2,-2,4,0.54364
1,1,0.72,0,2,2,4,0.53356
1,1,0.72,0,2,2,2,0.4456
1,1,0.72,0,2,2,4,0.54335
1,1,0.72,0,1,1,3,0.51764
1,1,0.72,1,-2,-2,2,0.43968
1,1,0.72,0,1,1,3,0.46515
1,1,0.28,1,-3,-3,3,0.51947
1,1,0.28,1,-3,-3,5,0.54501
1,1,0.28,0,2,2,6,0.61501
1,1,0.72,0,2,2,4,0.56718
1,1,0.28,1,-3,-3,3,0.44604
1,1,0.72,0,3,3,3,0.46248
1,1,0.28,0,2,2,6,0.65254
1,2,0.72,0,2,2,2,0.38369
1,2,0.72,0,2,2,2,0.3969
1,2,0.28,1,-2,-2,2,0.39893
1,2,0.28,0,0,1,2,0.3931
1,2,0.28,1,-2,-2,2,0.41293
1,2,0.72,0,3,3,3,0.42836
1,2,0.72,0,2,2,2,0.41696
1,2,0.72,0,2,2,2,0.38236
1,2,0.28,1,-2,-2,2,0.39657
1,2,0.28,1,-1,-1,3,0.47765
1,2,0.28,0,-1,-1,3,0.45629
1,2,0.72,0,2,3,4,0.48567
1,2,0.72,0,3,3,3,0.48609
