trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,-1,0,2
1,1,0.28,2,-2,1,2
2,1,0.28,1,1,0,4
2,1,0.28,2,2,0,4
2,1,0.28,3,1,0,4
2,1,0.28,4,-0,1,4
3,1,0.28,1,1,0,3
3,1,0.28,2,2,0,3
3,1,0.28,3,3,1,3
4,1,0.72,1,1,1,1
5,1,0.72,1,1,0,5
5,1,0.72,2,2,0,5
5,1,0.72,3,3,0,5
5,1,0.72,4,4,0,5
5,1,0.72,5,3,1,5
6,1,0.28,1,1,0,3
6,1,0.28,2,2,0,3
6,1,0.28,3,3,1,3
7,1,0.28,1,1,0,6
7,1,0.28,2,2,0,6
7,1,0.28,3,1,0,6
7,1,0.28,4,2,0,6
7,1,0.28,5,3,0,6
7,1,0.28,6,2,1,6
8,1,0.28,1,-1,1,1
9,1,0.72,1,1,1,1
10,1,0.72,1,1,0,8
10,1,0.72,2,0,0,8
10,1,0.72,3,-1,0,8
10,1,0.72,4,0,0,8
10,1,0.72,5,-1,0,8
10,1,0.72,6,0,0,8
10,1,0.72,7,1,0,8
10,1,0.72,8,0,1,8
11,1,0.28,1,1,0,4
11,1,0.28,2,2,0,4
11,1,0.28,3,3,0,4
11,1,0.28,4,4,1,4
12,1,0.72,1,1,0,4
12,1,0.72,2,2,0,4
12,1,0.72,3,1,0,4
12,1,0.72,4,0,1,4
13,1,0.72,1,1,0,3
13,1,0.72,2,2,0,3
13,1,0.72,3,1,1,3
14,1,0.28,1,-1,0,7
14,1,0.28,2,-0,0,7
14,1,0.28,3,1,0,7
14,1,0.28,4,2,0,7
14,1,0.28,5,3,0,7
14,1,0.28,6,4,0,7
14,1,0.28,7,5,1,7
15,1,0.72,1,1,0,3
15,1,0.72,2,2,0,3
15,1,0.72,3,3,1,3
16,1,0.72,1,1,0,7
16,1,0.72,2,0,0,7
16,1,0.72,3,1,0,7
16,1,0.72,4,0,0,7
16,1,0.72,5,1,0,7
16,1,0.72,6,0,0,7
16,1,0.72,7,1,1,7
17,1,0.72,1,-1,0,6
17,1,0.72,2,-2,0,6
17,1,0.72,3,-1,0,6
17,1,0.72,4,0,0,6
17,1,0.72,5,1,0,6
17,1,0.72,6,2,1,6
18,1,0.72,1,1,0,2
18,1,0.72,2,2,1,2
19,1,0.28,1,1,0,7
19,1,0.28,2,-0,0,7
19,1,0.28,3,1,0,7
19,1,0.28,4,2,0,7
19,1,0.28,5,1,0,7
19,1,0.28,6,2,0,7
19,1,0.28,7,3,1,7
20,1,0.72,1,-1,0,8
20,1,0.72,2,0,0,8
20,1,0.72,3,-1,0,8
20,1,0.72,4,0,0,8
