condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-4,-4,4,1.1103
1,1,0.72,1,-1,-1,9,2.1464
1,1,0.28,1,-4,-4,6,1.495
1,1,0.28,1,-3,-4,5,1.3208
1,1,0.28,1,-2,-2,10,2.3031
1,1,0.72,0,3,3,7,1.727
1,1,0.28,1,-3,-3,5,1.2828
1,1,0.28,1,-3,-3,7,1.7258
1,1,0.72,0,5,5,5,1.3304
1,1,0.72,0,3,3,7,1.7421
1,1,0.28,1,-2,-2,6,1.5621
1,1,0.72,0,3,3,5,1.3051
1,1,0.28,1,-2,-2,8,1.9137
1,1,0.28,1,-2,-2,6,1.5675
1,1,0.72,0,5,5,7,1.6904
1,1,0.72,0,4,4,8,1.9346
1,1,0.28,1,-3,-3,5,1.2803
1,1,0.72,0,2,2,10,2.3906
1,1,0.72,0,2,2,6,1.5255
1,1,0.28,1,-4,-4,4,1.0654
1,1,0.72,0,3,3,5,1.3212
1,1,0.72,0,3,3,5,1.2692
1,1,0.72,0,4,4,4,1.1492
1,1,0.72,0,3,3,3,0.84552
1,1,0.28,1,-3,-3,5,1.2568
1,1,0.72,1,-4,-4,4,1.0511
1,1,0.28,1,-2,-2,6,1.4223
1,1,0.28,1,-3,-3,3,0.85429
1,1,0.72,0,4,4,6,1.3835
1,1,0.72,1,-1,-1,7,1.6005
1,1,0.72,1,-2,-2,8,1.7977
1,1,0.72,0,4,4,4,1.1309
1,1,0.72,0,2,2,10,2.3489
1,1,0.72,0,5,5,5,1.2846
1,1,0.72,0,4,4,10,2.3975
1,1,0.72,0,3,3,9,2.1883
1,1,0.72,0,3,3,5,1.3485
1,1,0.28,1,-4,-4,4,1.0797
1,1,0.28,1,-4,-4,6,1.5213
1,1,0.28,1,-3,-3,5,1.3494
1,1,0.72,0,2,3,8,1.9136
1,1,0.72,0,4,4,4,1.1115
1,1,0.28,1,-2,-2,6,1.4853
1,1,0.72,0,3,3,7,1.7128
