trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,-1,0,4
1,1,0.28,2,-0,0,4
1,1,0.28,3,1,0,4
1,1,0.28,4,2,1,4
2,1,0.28,1,-1,0,5
2,1,0.28,2,-0,0,5
2,1,0.28,3,1,0,5
2,1,0.28,4,2,0,5
2,1,0.28,5,3,1,5
3,1,0.72,1,1,0,5
3,1,0.72,2,0,0,5
3,1,0.72,3,1,0,5
3,1,0.72,4,2,0,5
3,1,0.72,5,3,1,5
4,1,0.28,1,1,0,5
4,1,0.28,2,-0,0,5
4,1,0.28,3,1,0,5
4,1,0.28,4,-0,0,5
4,1,0.28,5,1,1,5
5,1,0.72,1,1,0,4
5,1,0.72,2,0,0,4
5,1,0.72,3,1,0,4
5,1,0.72,4,2,1,4
6,1,0.72,1,1,0,5
6,1,0.72,2,2,0,5
6,1,0.72,3,3,0,5
6,1,0.72,4,2,0,5
6,1,0.72,5,3,1,5
7,1,0.72,1,1,0,8
7,1,0.72,2,0,0,8
7,1,0.72,3,1,0,8
7,1,0.72,4,2,0,8
7,1,0.72,5,1,0,8
7,1,0.72,6,2,0,8
7,1,0.72,7,3,0,8
7,1,0.72,8,4,1,8
8,1,0.72,1,-1,0,10
8,1,0.72,2,0,0,10
8,1,0.72,3,1,0,10
8,1,0.72,4,0,0,10
8,1,0.72,5,1,0,10
8,1,0.72,6,0,0,10
8,1,0.72,7,-1,0,10
8,1,0.72,8,0,0,10
8,1,0.72,9,1,0,10
8,1,0.72,10,2,1,10
9,1,0.28,1,1,0,6
9,1,0.28,2,0,0,6
9,1,0.28,3,1,0,6
9,1,0.28,4,0,0,6
9,1,0.28,5,1,0,6
9,1,0.28,6,2,1,6
10,1,0.28,1,1,0,7
10,1,0.28,2,2,0,7
10,1,0.28,3,1,0,7
10,1,0.28,4,2,0,7
10,1,0.28,5,3,0,7
10,1,0.28,6,2,0,7
10,1,0.28,7,3,1,7
11,1,0.28,1,1,0,6
11,1,0.28,2,2,0,6
11,1,0.28,3,1,0,6
11,1,0.28,4,2,0,6
11,1,0.28,5,3,0,6
11,1,0.28,6,4,1,6
12,1,0.28,1,1,0,8
12,1,0.28,2,2,0,8
12,1,0.28,3,3,0,8
12,1,0.28,4,2,0,8
12,1,0.28,5,1,0,8
12,1,0.28,6,2,0,8
12,1,0.28,7,3,0,8
12,1,0.28,8,4,1,8
13,1,0.28,1,1,0,6
13,1,0.28,2,0,0,6
13,1,0.28,3,1,0,6
13,1,0.28,4,2,0,6
13,1,0.28,5,3,0,6
13,1,0.28,6,2,1,6
14,1,0.72,1,-1,0,5
14,1,0.72,2,0,0,5
14,1,0.72,3,1,0,5
14,1,0.72,4,2,0,5
14,1,0.72,5,3,1,5
15,1,0.72,1,1,0,3
15,1,0.72,2,2,0,3
15,1,0.72,3,3,1,3
16,1,0.72,1,1,0,10
16,1,0.72,2,-0,0,10
16,1,0.72,3,-1,0,10
16,1,0.72,4,-0,0,10
16,1,0.72,5,-1,0,10
16,1,0.72,6,-2,0,10
16,1,0.72,7,-1,0,10
16,1,0.72,8,-2,0,10
16,1,0.72,9,-1,0,10
16,1,0.72,10,-2,1,10
17,1,0.72,1,1,0,4
17,1,0.72,2,0,0,4
17,1,0.72,3,1,0,4
17,1,0.72,4,2,1,4
18,1,0.72,1,-1,0,4
18,1,0.72,2,0,0,4
18,1,0.72,3,1,0,4
18,1,0.72,4,2,1,4
19,1,0.72,1,1,1,1
20,1,0.72,1,1,0,3
20,1,0.72,2,2,0,3
20,1,0.72,3,3,1,3
21,1,0.28,1,1,0,3
21,1,0.28,2,2,0,3
21,1,0.28,3,3,1,3
22,1,0.28,1,-1,0,4
22,1,0.28,2,-0,0,4
22,1,0.28,3,1,0,4
22,1,0.28,4,2,1,4
23,1,0.72,1,-1,0,6
23,1,0.72,2,0,0,6
23,1,0.72,3,1,0,6
23,1,0.72,4,0,0,6
23,1,0.72,5,1,0,6
23,1,0.72,6,2,1,6
24,1,0.72,1,1,0,7
24,1,0.72,2,2,0,7
24,1,0.72,3,1,0,7
24,1,0.72,4,0,0,7
24,1,0.72,5,1,0,7
24,1,0.72,6,2,0,7
24,1,0.72,7,3,1,7
25,1,0.28,1,1,0,3
25,1,0.28,2,2,0,3
25,1,0.28,3,3,1,3
26,1,0.72,1,-1,0,7
26,1,0.72,2,-2,0,7
26,1,0.72,3,-1,0,7
26,1,0.72,4,0,0,7
26,1,0.72,5,-1,0,7
26,1,0.72,6,0,0,7
26,1,0.72,7,1,1,7
27,1,0.28,1,1,0,7
27,1,0.28,2,0,0,7
27,1,0.28,3,1,0,7
27,1,0.28,4,0,0,7
27,1,0.28,5,1,0,7
27,1,0.28,6,0,0,7
27,1,0.28,7,-1,1,7
28,1,0.72,1,1,0,2
28,1,0.72,2,2,1,2
29,1,0.28,1,-1,0,4
29,1,0.28,2,-0,0,4
29,1,0.28,3,1,0,4
29,1,0.28,4,2,1,4
30,1,0.28,1,1,0,3
30,1,0.28,2,2,0,3
30,1,0.28,3,3,1,3
31,1,0.28,1,1,0,3
31,1,0.28,2,2,0,3
31,1,0.28,3,3,1,3
32,1,0.28,1,1,0,3
