trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,2
1,1,0.72,2,2,1,2
2,1,0.72,1,1,1,1
3,1,0.28,1,1,0,2
3,1,0.28,2,2,1,2
4,1,0.72,1,1,0,3
4,1,0.72,2,-0,0,3
4,1,0.72,3,-1,1,3
5,1,0.72,1,1,1,1
6,1,0.72,1,-1,0,2
6,1,0.72,2,-0,1,2
7,1,0.72,1,1,0,3
7,1,0.72,2,-0,0,3
7,1,0.72,3,-1,1,3
8,1,0.72,1,1,1,1
9,1,0.28,1,1,0,2
9,1,0.28,2,2,1,2
10,1,0.72,1,1,0,4
10,1,0.72,2,-0,0,4
10,1,0.72,3,-1,0,4
10,1,0.72,4,-0,1,4
11,1,0.28,1,1,0,2
11,1,0.28,2,2,1,2
12,1,0.72,1,1,0,2
12,1,0.72,2,2,1,2
13,1,0.72,1,1,1,1
14,1,0.28,1,1,1,1
15,1,0.28,1,1,0,2
15,1,0.28,2,2,1,2
16,1,0.72,1,1,1,1
17,1,0.72,1,1,1,1
18,1,0.28,1,1,1,1
19,1,0.72,1,1,1,1
20,1,0.72,1,1,1,1
21,1,0.72,1,1,1,1
22,1,0.72,1,-1,0,3
22,1,0.72,2,-0,0,3
22,1,0.72,3,1,1,3
23,1,0.72,1,1,0,2
23,1,0.72,2,2,1,2
24,1,0.72,1,1,0,4
24,1,0.72,2,2,0,4
24,1,0.72,3,3,0,4
24,1,0.72,4,4,1,4
25,1,0.72,1,1,1,1
26,1,0.72,1,1,1,1
27,1,0.28,1,1,1,1
28,1,0.28,1,1,1,1
29,1,0.72,1,1,1,1
30,1,0.72,1,1,1,1
31,1,0.72,1,1,1,1
32,1,0.28,1,1,0,2
32,1,0.28,2,2,1,2
33,1,0.28,1,1,1,1
34,1,0.28,1,1,0,2
34,1,0.28,2,2,1,2
35,1,0.28,1,1,0,2
35,1,0.28,2,2,1,2
36,1,0.28,1,-1,0,2
36,1,0.28,2,0,1,2
37,1,0.28,1,1,1,1
38,1,0.72,1,1,1,1
39,1,0.28,1,1,0,2
39,1,0.28,2,0,1,2
40,1,0.28,1,-1,1,1
41,1,0.72,1,1,0,3
41,1,0.72,2,2,0,3
41,1,0.72,3,3,1,3
42,1,0.72,1,1,0,2
42,1,0.72,2,2,1,2
43,1,0.28,1,-1,0,2
43,1,0.28,2,-0,1,2
44,1,0.72,1,-1,0,4
44,1,0.72,2,0,0,4
44,1,0.72,3,1,0,4
44,1,0.72,4,0,1,4
45,1,0.72,1,1,1,1
46,1,0.28,1,-1,0,2
46,1,0.28,2,0,1,2
47,1,0.28,1,1,0,2
47,1,0.28,2,-0,1,2
48,1,0.28,1,-1,0,3
48,1,0.28,2,-0,0,3
48,1,0.28,3,-1,1,3
49,1,0.72,1,1,0,2
49,1,0.72,2,2,1,2
50,1,0.72,1,1,1,1
51,1,0.28,1,1,0,2
51,1,0.28,2,0,1,2
52,1,0.72,1,1,0,6
52,1,0.72,2,2,0,6
52,1,0.72,3,1,0,6
52,1,0.72,4,2,0,6
52,1,0.72,5,3,0,6
52,1,0.72,6,4,1,6
53,1,0.28,1,1,0,5
53,1,0.28,2,-0,0,5
53,1,0.28,3,1,0,5
53,1,0.28,4,2,0,5
53,1,0.28,5,3,1,5
54,1,0.28,1,1,0,5
54,1,0.28,2,-0,0,5
54,1,0.28,3,1,0,5
54,1,0.28,4,2,0,5
54,1,0.28,5,3,1,5
55,1,0.72,1,1,0,2
55,1,0.72,2,2,1,2
56,1,0.28,1,1,0,7
56,1,0.28,2,-0,0,7
56,1,0.28,3,1,0,7
56,1,0.28,4,-0,0,7
56,1,0.28,5,1,0,7
56,1,0.28,6,2,0,7
56,1,0.28,7,3,1,7
57,1,0.72,1,1,0,6
57,1,0.72,2,0,0,6
57,1,0.72,3,1,0,6
57,1,0.72,4,2,0,6
57,1,0.72,5,1,0,6
57,1,0.72,6,2,1,6
58,1,0.28,1,1,0,6
58,1,0.28,2,2,0,6
58,1,0.28,3,1,0,6
58,1,0.28,4,0,0,6
58,1,0.28,5,-1,0,6
58,1,0.28,6,0,1,6
59,1,0.28,1,1,0,2
59,1,0.28,2,2,1,2
60,1,0.72,1,1,0,4
60,1,0.72,2,0,0,4
60,1,0.72,3,1,0,4
60,1,0.72,4,2,1,4
61,1,0.28,1,1,0,5
61,1,0.28,2,-0,0,5
61,1,0.28,3,1,0,5
61,1,0.28,4,2,0,5
61,1,0.28,5,3,1,5
62,1,0.72,1,-1,0,7
62,1,0.72,2,0,0,7
62,1,0.72,3,1,0,7
62,1,0.72,4,0,0,7
62,1,0.72,5,1,0,7
62,1,0.72,6,2,0,7
62,1,0.72,7,3,1,7
63,1,0.28,1,1,0,5
63,1,0.28,2,-0,0,5
63,1,0.28,3,1,0,5
63,1,0.28,4,2,0,5
63,1,0.28,5,3,1,5
64,1,0.72,1,-1,0,4
64,1,0.72,2,0,0,4
64,1,0.72,3,1,0,4
64,1,0.72,4,2,1,4
65,1,0.72,1,1,0,10
65,1,0.72,2,0,0,10
65,1,0.72,3,1,0,10
65,1,0.72,4,0,0,10
65,1,0.72,5,-1,0,10
65,1,0.72,6,0,0,10
65,1,0.72,7,1,0,10
65,1,0.72,8,2,0,10
65,1,0.72,9,3,0,10
65,1,0.72,10,4,1,10
66,1,0.72,1,1,0,5
66,1,0.72,2,2,0,5
66,1,0.72,3,1,0,5
66,1,0.72,4,2,0,5
66,1,0.72,5,3,1,5
67,1,0.28,1,1,0,4
67,1,0.28,2,2,0,4
67,1,0.28,3,3,0,4
67,1,0.28,4,4,1,4
68,1,0.28,1,1,0,7
68,1,0.28,2,2,0,7
68,1,0.28,3,3,0,7
68,1,0.28,4,4,0,7
68,1,0.28,5,5,0,7
68,1,0.28,6,6,0,7
68,1,0.28,7,7,1,7
69,1,0.28,1,1,0,6
69,1,0.28,2,2,0,6
69,1,0.28,3,3,0,6
69,1,0.28,4,4,0,6
69,1,0.28,5,3,0,6
69,1,0.28,6,4,1,6
70,1,0.28,1,1,0,7
70,1,0.28,2,2,0,7
70,1,0.28,3,3,0,7
70,1,0.28,4,4,0,7
70,1,0.28,5,5,0,7
70,1,0.28,6,6,0,7
70,1,0.28,7,7,1,7
71,1,0.72,1,1,0,6
71,1,0.72,2,-0,0,6
71,1,0.72,3,1,0,6
71,1,0.72,4,2,0,6
71,1,0.72,5,1,0,6
71,1,0.72,6,2,1,6
72,1,0.28,1,1,0,2
72,1,0.28,2,2,1,2
73,1,0.28,1,1,0,4
73,1,0.28,2,2,0,4
73,1,0.28,3,1,0,4
73,1,0.28,4,2,1,4
74,1,0.72,1,1,0,4
74,1,0.72,2,0,0,4
74,1,0.72,3,1,0,4
74,1,0.72,4,0,1,4
75,1,0.28,1,1,0,3
75,1,0.28,2,2,0,3
75,1,0.28,3,3,1,3
76,1,0.28,1,1,0,5
76,1,0.28,2,2,0,5
76,1,0.28,3,1,0,5
76,1,0.28,4,0,0,5
76,1,0.28,5,1,1,5
77,1,0.28,1,-1,0,9
77,1,0.28,2,-0,0,9
77,1,0.28,3,1,0,9
77,1,0.28,4,-0,0,9
77,1,0.28,5,-1,0,9
77,1,0.28,6,-0,0,9
77,1,0.28,7,1,0,9
77,1,0.28,8,2,0,9
77,1,0.28,9,3,1,9
78,1,0.28,1,1,0,5
78,1,0.28,2,2,0,5
78,1,0.28,3,1,0,5
78,1,0.28,4,-0,0,5
78,1,0.28,5,1,1,5
79,1,0.72,1,1,0,5
79,1,0.72,2,2,0,5
79,1,0.72,3,3,0,5
79,1,0.72,4,2,0,5
79,1,0.72,5,3,1,5
80,1,0.72,1,1,0,5
80,1,0.72,2,2,0,5
80,1,0.72,3,3,0,5
80,1,0.72,4,4,0,5
80,1,0.72,5,5,1,5
81,1,0.72,1,-1,0,6
81,1,0.72,2,0,0,6
81,1,0.72,3,1,0,6
81,1,0.72,4,2,0,6
81,1,0.72,5,3,0,6
81,1,0.72,6,2,1,6
82,1,0.28,1,1,0,4
82,1,0.28,2,2,0,4
82,1,0.28,3,3,0,4
