trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,4
1,1,0.72,2,2,0,4
1,1,0.72,3,1,0,4
1,1,0.72,4,2,1,4
2,1,0.28,1,1,0,7
2,1,0.28,2,2,0,7
2,1,0.28,3,1,0,7
2,1,0.28,4,-0,0,7
2,1,0.28,5,1,0,7
2,1,0.28,6,2,0,7
2,1,0.28,7,3,1,7
3,1,0.28,1,-1,0,5
3,1,0.28,2,-0,0,5
3,1,0.28,3,1,0,5
3,1,0.28,4,2,0,5
3,1,0.28,5,3,1,5
4,1,0.72,1,1,0,4
4,1,0.72,2,2,0,4
4,1,0.72,3,1,0,4
4,1,0.72,4,2,1,4
5,1,0.28,1,1,0,5
5,1,0.28,2,0,0,5
5,1,0.28,3,1,0,5
5,1,0.28,4,2,0,5
5,1,0.28,5,3,1,5
6,1,0.28,1,1,0,8
6,1,0.28,2,-0,0,8
6,1,0.28,3,1,0,8
6,1,0.28,4,2,0,8
6,1,0.28,5,1,0,8
6,1,0.28,6,2,0,8
6,1,0.28,7,3,0,8
6,1,0.28,8,4,1,8
7,1,0.28,1,1,0,4
7,1,0.28,2,2,0,4
7,1,0.28,3,3,0,4
7,1,0.28,4,4,1,4
8,1,0.28,1,1,0,4
8,1,0.28,2,2,0,4
8,1,0.28,3,3,0,4
8,1,0.28,4,4,1,4
9,1,0.72,1,1,0,11
9,1,0.72,2,0,0,11
9,1,0.72,3,-1,0,11
9,1,0.72,4,0,0,11
9,1,0.72,5,-1,0,11
9,1,0.72,6,0,0,11
9,1,0.72,7,1,0,11
9,1,0.72,8,0,0,11
9,1,0.72,9,-1,0,11
9,1,0.72,10,0,0,11
9,1,0.72,11,1,1,11
10,1,0.28,1,1,0,5
10,1,0.28,2,-0,0,5
10,1,0.28,3,1,0,5
10,1,0.28,4,2,0,5
10,1,0.28,5,3,1,5
11,1,0.72,1,-1,0,8
11,1,0.72,2,0,0,8
11,1,0.72,3,-1,0,8
11,1,0.72,4,0,0,8
11,1,0.72,5,1,0,8
11,1,0.72,6,0,0,8
11,1,0.72,7,1,0,8
11,1,0.72,8,2,1,8
12,1,0.72,1,1,0,6
12,1,0.72,2,0,0,6
12,1,0.72,3,1,0,6
12,1,0.72,4,2,0,6
12,1,0.72,5,1,0,6
12,1,0.72,6,2,1,6
13,1,0.72,1,-1,0,6
13,1,0.72,2,-0,0,6
13,1,0.72,3,1,0,6
13,1,0.72,4,2,0,6
13,1,0.72,5,3,0,6
13,1,0.72,6,2,1,6
14,1,0.28,1,1,0,4
14,1,0.28,2,2,0,4
14,1,0.28,3,3,0,4
14,1,0.28,4,2,1,4
15,1,0.72,1,-1,0,6
15,1,0.72,2,0,0,6
15,1,0.72,3,-1,0,6
15,1,0.72,4,0,0,6
15,1,0.72,5,1,0,6
15,1,0.72,6,2,1,6
16,1,0.72,1,1,0,8
16,1,0.72,2,2,0,8
16,1,0.72,3,1,0,8
16,1,0.72,4,2,0,8
16,1,0.72,5,3,0,8
16,1,0.72,6,2,0,8
16,1,0.72,7,3,0,8
16,1,0.72,8,2,1,8
17,1,0.28,1,1,0,7
17,1,0.28,2,-0,0,7
17,1,0.28,3,1,0,7
17,1,0.28,4,2,0,7
17,1,0.28,5,1,0,7
17,1,0.28,6,2,0,7
17,1,0.28,7,3,1,7
18,1,0.28,1,1,0,9
18,1,0.28,2,2,0,9
18,1,0.28,3,1,0,9
18,1,0.28,4,2,0,9
18,1,0.28,5,1,0,9
18,1,0.28,6,2,0,9
18,1,0.28,7,3,0,9
18,1,0.28,8,4,0,9
18,1,0.28,9,5,1,9
19,1,0.28,1,1,0,8
19,1,0.28,2,2,0,8
19,1,0.28,3,3,0,8
19,1,0.28,4,2,0,8
19,1,0.28,5,1,0,8
19,1,0.28,6,-0,0,8
19,1,0.28,7,1,0,8
19,1,0.28,8,2,1,8
20,1,0.28,1,-1,0,5
20,1,0.28,2,-0,0,5
20,1,0.28,3,1,0,5
20,1,0.28,4,2,0,5
20,1,0.28,5,3,1,5
21,1,0.72,1,1,0,4
21,1,0.72,2,2,0,4
21,1,0.72,3,3,0,4
21,1,0.72,4,4,1,4
22,1,0.28,1,1,0,13
22,1,0.28,2,-0,0,13
22,1,0.28,3,1,0,13
22,1,0.28,4,-0,0,13
