condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,1,1,9,2.1079
1,1,0.28,1,-1,-1,9,2.0856
1,1,0.72,1,0,2,10,2.3186
1,1,0.28,1,-4,-4,4,1.037
1,1,0.72,0,2,2,8,1.8972
1,1,0.72,0,3,3,5,1.2402
1,1,0.72,0,2,2,6,1.5362
1,1,0.72,0,1,1,7,1.7079
1,1,0.72,1,-3,-3,5,1.2693
1,1,0.28,1,-2,-2,6,1.4449
1,1,0.72,0,4,4,6,1.4908
1,1,0.72,1,-2,-2,6,1.5202
1,1,0.72,0,5,5,5,1.2671
1,1,0.72,0,3,3,3,0.87684
1,1,0.72,0,1,1,3,0.85607
1,1,0.72,0,2,2,4,1.1043
1,1,0.72,0,3,3,3,0.9219
1,1,0.72,0,1,2,5,1.315
1,1,0.72,0,3,3,3,0.87473
1,1,0.28,0,0,1,4,1.1391
1,1,0.28,0,0,1,4,1.0766
1,1,0.72,0,4,4,4,1.1297
1,1,0.28,1,-2,-2,4,1.1041
1,1,0.28,1,-2,-2,6,1.5662
1,1,0.72,0,1,1,7,1.7119
1,1,0.28,0,1,1,7,1.7506
1,1,0.28,1,-3,-3,5,1.2861
1,1,0.72,0,2,3,4,1.1112
1,1,0.72,1,-2,-2,6,1.4989
1,1,0.28,1,-2,-2,4,1.1086
1,1,0.28,0,3,3,5,1.3109
1,1,0.72,1,-1,-2,3,0.83326
1,1,0.28,1,-3,-3,3,0.93721
1,1,0.28,1,-3,-3,5,1.333
1,1,0.72,0,2,2,6,1.4723
1,1,0.72,0,3,3,5,1.2803
1,1,0.72,0,3,3,3,0.87216
1,1,0.72,0,5,5,5,1.1844
1,1,0.28,1,-3,-3,3,0.88194
1,1,0.28,1,-3,-3,5,1.2359
1,1,0.72,0,2,2,6,1.36
1,1,0.72,0,0,2,4,1.0555
1,1,0.72,0,1,3,5,1.219
1,1,0.28,1,-3,-3,3,0.80102
1,1,0.72,0,3,3,5,1.3024
1,1,0.72,0,3,3,5,1.2348
1,1,0.72,0,4,4,4,0.99027
1,1,0.72,0,2,2,2,0.66994
1,1,0.28,1,-2,-2,2,0.62608
1,1,0.72,0,1,1,3,0.83588
1,1,0.28,1,-2,-2,2,0.64763
1,1,0.28,1,-2,-2,2,0.67652
1,2,0.72,0,0,2,8,1.8715
1,2,0.28,1,-4,-4,8,1.9113
1,2,0.72,0,3,3,7,1.7557
1,2,0.28,1,-2,-2,8,1.855
1,2,0.28,1,-4,-5,8,1.8981
1,2,0.28,1,-5,-5,11,2.619
1,2,0.72,0,5,5,7,1.7742
1,2,0.28,1,-3,-3,7,1.692
1,2,0.28,1,-3,-3,7,1.7272
1,2,0.72,0,2,2,8,1.9658
1,2,0.72,0,5,5,7,1.6353
1,2,0.28,1,-4,-4,8,1.9228
1,2,0.28,1,-5,-5,5,1.313
1,2,0.28,1,-5,-5,7,1.6647
1,2,0.72,0,5,5,5,1.3304
1,2,0.28,1,-3,-3,3,0.92019
1,2,0.28,1,-4,-4,4,1.0879
1,2,0.72,0,4,4,4,1.0613
1,2,0.72,0,3,3,3,0.84757
1,2,0.28,1,-3,-3,3,0.93296
1,2,0.72,0,2,2,4,1.0729
1,2,0.28,1,-3,-3,5,1.2174
1,2,0.28,1,-1,-3,11,2.5724
1,2,0.28,0,3,3,7,1.6084
1,2,0.28,1,-4,-4,4,1.1237
1,2,0.28,1,-4,-4,4,1.0629
1,2,0.72,0,3,3,5,1.2721
1,2,0.72,0,1,1,7,1.6911
1,2,0.28,1,-3,-3,5,1.1833
1,2,0.72,0,4,4,4,1.0332
1,2,0.28,0,-1,-2,11,2.3812
1,2,0.72,0,4,4,6,1.4146
1,2,0.72,0,3,3,5,1.2581
1,2,0.28,1,-2,-2,4,1.1425
1,2,0.72,1,-1,-2,5,1.2082
1,2,0.28,0,1,2,5,1.2658
