trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,3
1,1,0.72,2,0,0,3
1,1,0.72,3,1,1,3
2,1,0.72,1,1,0,2
2,1,0.72,2,2,1,2
3,1,0.72,1,1,0,3
3,1,0.72,2,2,0,3
3,1,0.72,3,3,1,3
4,1,0.72,1,1,0,6
4,1,0.72,2,0,0,6
4,1,0.72,3,1,0,6
4,1,0.72,4,2,0,6
4,1,0.72,5,1,0,6
4,1,0.72,6,2,1,6
5,1,0.28,1,1,0,4
5,1,0.28,2,2,0,4
5,1,0.28,3,1,0,4
5,1,0.28,4,-0,1,4
6,1,0.28,1,1,0,3
6,1,0.28,2,-0,0,3
6,1,0.28,3,1,1,3
7,1,0.72,1,1,0,3
7,1,0.72,2,0,0,3
7,1,0.72,3,1,1,3
8,1,0.72,1,1,0,3
8,1,0.72,2,2,0,3
8,1,0.72,3,3,1,3
9,1,0.72,1,1,0,3
9,1,0.72,2,2,0,3
9,1,0.72,3,3,1,3
10,1,0.72,1,1,0,3
10,1,0.72,2,2,0,3
10,1,0.72,3,1,1,3
11,1,0.28,1,1,0,2
11,1,0.28,2,2,1,2
12,1,0.72,1,1,0,2
12,1,0.72,2,2,1,2
13,1,0.28,1,1,0,2
13,1,0.28,2,2,1,2
14,1,0.28,1,1,0,3
14,1,0.28,2,-0,0,3
14,1,0.28,3,1,1,3
15,1,0.28,1,1,0,2
15,1,0.28,2,0,1,2
16,1,0.28,1,1,0,3
16,1,0.28,2,-0,0,3
16,1,0.28,3,1,1,3
17,1,0.28,1,1,0,2
17,1,0.28,2,2,1,2
18,1,0.72,1,1,0,2
18,1,0.72,2,2,1,2
19,1,0.72,1,1,0,2
19,1,0.72,2,2,1,2
20,1,0.72,1,1,1,1
21,1,0.72,1,1,0,2
21,1,0.72,2,2,1,2
22,1,0.28,1,1,0,3
22,1,0.28,2,2,0,3
22,1,0.28,3,3,1,3
23,1,0.28,1,1,0,5
23,1,0.28,2,0,0,5
23,1,0.28,3,1,0,5
23,1,0.28,4,2,0,5
23,1,0.28,5,3,1,5
24,1,0.72,1,1,0,2
24,1,0.72,2,2,1,2
25,1,0.28,1,1,0,3
25,1,0.28,2,2,0,3
25,1,0.28,3,3,1,3
26,1,0.28,1,1,0,5
26,1,0.28,2,0,0,5
26,1,0.28,3,1,0,5
26,1,0.28,4,0,0,5
26,1,0.28,5,-1,1,5
27,1,0.28,1,1,0,3
27,1,0.28,2,2,0,3
27,1,0.28,3,3,1,3
28,1,0.28,1,-1,0,4
28,1,0.28,2,0,0,4
28,1,0.28,3,-1,0,4
28,1,0.28,4,-2,1,4
29,1,0.72,1,1,0,3
29,1,0.72,2,2,0,3
29,1,0.72,3,3,1,3
30,1,0.72,1,1,0,3
30,1,0.72,2,2,0,3
30,1,0.72,3,3,1,3
31,1,0.72,1,1,0,2
31,1,0.72,2,2,1,2
32,1,0.28,1,1,0,4
32,1,0.28,2,2,0,4
32,1,0.28,3,1,0,4
32,1,0.28,4,2,1,4
33,1,0.28,1,1,0,4
33,1,0.28,2,2,0,4
33,1,0.28,3,3,0,4
33,1,0.28,4,2,1,4
34,1,0.72,1,1,0,3
34,1,0.72,2,-0,0,3
34,1,0.72,3,1,1,3
35,1,0.28,1,1,0,3
35,1,0.28,2,0,0,3
35,1,0.28,3,-1,1,3
36,1,0.28,1,1,0,5
36,1,0.28,2,-0,0,5
