trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,6
1,1,0.72,2,0,0,6
1,1,0.72,3,1,0,6
1,1,0.72,4,2,0,6
1,1,0.72,5,3,0,6
1,1,0.72,6,4,1,6
2,1,0.72,1,-1,0,8
2,1,0.72,2,-2,0,8
2,1,0.72,3,-1,0,8
2,1,0.72,4,0,0,8
2,1,0.72,5,1,0,8
2,1,0.72,6,2,0,8
2,1,0.72,7,3,0,8
2,1,0.72,8,4,1,8
3,1,0.28,1,1,0,5
3,1,0.28,2,2,0,5
3,1,0.28,3,1,0,5
3,1,0.28,4,2,0,5
3,1,0.28,5,3,1,5
4,1,0.28,1,1,0,5
4,1,0.28,2,2,0,5
4,1,0.28,3,3,0,5
4,1,0.28,4,2,0,5
4,1,0.28,5,3,1,5
5,1,0.28,1,-1,0,7
5,1,0.28,2,-0,0,7
5,1,0.28,3,1,0,7
5,1,0.28,4,-0,0,7
5,1,0.28,5,1,0,7
5,1,0.28,6,2,0,7
5,1,0.28,7,3,1,7
6,1,0.28,1,1,0,5
6,1,0.28,2,2,0,5
6,1,0.28,3,3,0,5
6,1,0.28,4,4,0,5
6,1,0.28,5,5,1,5
7,1,0.72,1,1,0,6
7,1,0.72,2,2,0,6
7,1,0.72,3,3,0,6
7,1,0.72,4,4,0,6
7,1,0.72,5,5,0,6
7,1,0.72,6,4,1,6
8,1,0.72,1,-1,0,4
8,1,0.72,2,0,0,4
8,1,0.72,3,1,0,4
8,1,0.72,4,2,1,4
9,1,0.72,1,1,0,9
9,1,0.72,2,0,0,9
9,1,0.72,3,1,0,9
9,1,0.72,4,2,0,9
9,1,0.72,5,1,0,9
9,1,0.72,6,2,0,9
9,1,0.72,7,3,0,9
9,1,0.72,8,2,0,9
9,1,0.72,9,3,1,9
10,1,0.72,1,1,0,5
10,1,0.72,2,2,0,5
10,1,0.72,3,3,0,5
10,1,0.72,4,4,0,5
10,1,0.72,5,5,1,5
11,1,0.72,1,1,0,4
11,1,0.72,2,2,0,4
11,1,0.72,3,1,0,4
11,1,0.72,4,2,1,4
12,1,0.28,1,1,0,5
12,1,0.28,2,2,0,5
12,1,0.28,3,3,0,5
12,1,0.28,4,4,0,5
12,1,0.28,5,3,1,5
13,1,0.28,1,-1,0,6
13,1,0.28,2,-0,0,6
13,1,0.28,3,1,0,6
13,1,0.28,4,2,0,6
13,1,0.28,5,3,0,6
13,1,0.28,6,4,1,6
14,1,0.72,1,-1,0,8
14,1,0.72,2,-2,0,8
14,1,0.72,3,-1,0,8
14,1,0.72,4,-2,0,8
14,1,0.72,5,-1,0,8
14,1,0.72,6,-0,0,8
14,1,0.72,7,-1,0,8
14,1,0.72,8,-0,1,8
15,1,0.28,1,1,0,5
15,1,0.28,2,2,0,5
15,1,0.28,3,1,0,5
15,1,0.28,4,-0,0,5
15,1,0.28,5,1,1,5
16,1,0.28,1,1,0,3
16,1,0.28,2,2,0,3
16,1,0.28,3,3,1,3
17,1,0.72,1,1,0,8
17,1,0.72,2,0,0,8
17,1,0.72,3,-1,0,8
17,1,0.72,4,0,0,8
17,1,0.72,5,1,0,8
17,1,0.72,6,2,0,8
17,1,0.72,7,1,0,8
17,1,0.72,8,2,1,8
18,1,0.28,1,-1,0,9
18,1,0.28,2,-0,0,9
18,1,0.28,3,1,0,9
18,1,0.28,4,-0,0,9
18,1,0.28,5,1,0,9
18,1,0.28,6,2,0,9
18,1,0.28,7,1,0,9
18,1,0.28,8,2,0,9
18,1,0.28,9,3,1,9
19,1,0.28,1,1,0,2
19,1,0.28,2,2,1,2
20,1,0.72,1,-1,0,6
20,1,0.72,2,0,0,6
20,1,0.72,3,1,0,6
20,1,0.72,4,0,0,6
20,1,0.72,5,1,0,6
20,1,0.72,6,2,1,6
21,1,0.28,1,1,0,5
21,1,0.28,2,-0,0,5
21,1,0.28,3,1,0,5
21,1,0.28,4,2,0,5
21,1,0.28,5,3,1,5
22,1,0.72,1,1,0,4
22,1,0.72,2,2,0,4
22,1,0.72,3,3,0,4
22,1,0.72,4,4,1,4
23,1,0.28,1,-1,0,3
23,1,0.28,2,-0,0,3
23,1,0.28,3,1,1,3
24,1,0.72,1,1,0,4
24,1,0.72,2,2,0,4
24,1,0.72,3,1,0,4
24,1,0.72,4,2,1,4
25,1,0.72,1,1,0,3
25,1,0.72,2,0,0,3
25,1,0.72,3,1,1,3
26,1,0.72,1,1,0,3
26,1,0.72,2,2,0,3
26,1,0.72,3,3,1,3
27,1,0.72,1,1,0,2
27,1,0.72,2,2,1,2
28,1,0.28,1,-1,0,5
28,1,0.28,2,-0,0,5
28,1,0.28,3,1,0,5
28,1,0.28,4,-0,0,5
28,1,0.28,5,1,1,5
29,1,0.72,1,1,0,3
29,1,0.72,2,0,0,3
29,1,0.72,3,1,1,3
30,1,0.72,1,1,0,4
30,1,0.72,2,-0,0,4
30,1,0.72,3,1,0,4
30,1,0.72,4,-0,1,4
31,1,0.28,1,1,0,5
31,1,0.28,2,2,0,5
31,1,0.28,3,1,0,5
31,1,0.28,4,2,0,5
31,1,0.28,5,3,1,5
32,1,0.28,1,-1,0,4
32,1,0.28,2,-0,0,4
32,1,0.28,3,1,0,4
32,1,0.28,4,2,1,4
33,1,0.72,1,1,0,3
33,1,0.72,2,2,0,3
33,1,0.72,3,3,1,3
34,1,0.28,1,1,0,5
34,1,0.28,2,2,0,5
34,1,0.28,3,1,0,5
34,1,0.28,4,2,0,5
34,1,0.28,5,3,1,5
35,1,0.72,1,-1,0,4
35,1,0.72,2,0,0,4
35,1,0.72,3,1,0,4
35,1,0.72,4,2,1,4
36,1,0.28,1,1,0,3
36,1,0.28,2,2,0,3
36,1,0.28,3,3,1,3
37,1,0.72,1,-1,0,6
37,1,0.72,2,-2,0,6
37,1,0.72,3,-1,0,6
37,1,0.72,4,-0,0,6
37,1,0.72,5,1,0,6
37,1,0.72,6,2,1,6
38,1,0.72,1,1,0,3
38,1,0.72,2,2,0,3
38,1,0.72,3,3,1,3
39,1,0.28,1,1,0,4
39,1,0.28,2,0,0,4
39,1,0.28,3,1,0,4
39,1,0.28,4,2,1,4
40,1,0.28,1,-1,0,6
40,1,0.28,2,-0,0,6
40,1,0.28,3,1,0,6
40,1,0.28,4,-0,0,6
40,1,0.28,5,1,0,6
40,1,0.28,6,2,1,6
41,1,0.28,1,1,0,2
41,1,0.28,2,2,1,2
42,1,0.28,1,1,0,3
42,1,0.28,2,2,0,3
42,1,0.28,3,3,1,3
43,1,0.28,1,1,0,3
43,1,0.28,2,2,0,3
43,1,0.28,3,3,1,3
44,1,0.28,1,1,0,4
44,1,0.28,2,-0,0,4
44,1,0.28,3,1,0,4
44,1,0.28,4,2,1,4
45,1,0.72,1,-1,0,8
45,1,0.72,2,-0,0,8
45,1,0.72,3,-1,0,8
45,1,0.72,4,-2,0,8
45,1,0.72,5,-1,0,8
45,1,0.72,6,-0,0,8
45,1,0.72,7,-1,0,8
45,1,0.72,8,-0,1,8
46,1,0.28,1,-1,0,4
46,1,0.28,2,-0,0,4
46,1,0.28,3,1,0,4
46,1,0.28,4,2,1,4
47,1,0.28,1,1,0,4
47,1,0.28,2,2,0,4
47,1,0.28,3,1,0,4
47,1,0.28,4,2,1,4
48,1,0.72,1,1,0,5
48,1,0.72,2,2,0,5
48,1,0.72,3,1,0,5
48,1,0.72,4,2,0,5
48,1,0.72,5,3,1,5
49,1,0.72,1,1,0,7
49,1,0.72,2,2,0,7
49,1,0.72,3,1,0,7
49,1,0.72,4,0,0,7
49,1,0.72,5,1,0,7
49,1,0.72,6,2,0,7
49,1,0.72,7,3,1,7
50,1,0.28,1,1,0,3
50,1,0.28,2,2,0,3
50,1,0.28,3,3,1,3
51,1,0.28,1,1,0,3
51,1,0.28,2,2,0,3
51,1,0.28,3,3,1,3
52,1,0.28,1,-1,0,7
52,1,0.28,2,0,0,7
52,1,0.28,3,-1,0,7
52,1,0.28,4,0,0,7
52,1,0.28,5,-1,0,7
52,1,0.28,6,-2,0,7
52,1,0.28,7,-1,1,7
53,1,0.72,1,1,0,3
53,1,0.72,2,2,0,3
53,1,0.72,3,3,1,3
54,1,0.72,1,1,0,2
54,1,0.72,2,2,1,2
55,1,0.28,1,1,0,2
55,1,0.28,2,2,1,2
56,1,0.28,1,1,0,2
56,1,0.28,2,2,1,2
57,1,0.28,1,1,0,2
57,1,0.28,2,2,1,2
58,1,0.28,1,-1,0,3
58,1,0.28,2,0,0,3
58,1,0.28,3,1,1,3
59,1,0.28,1,1,0,6
59,1,0.28,2,-0,0,6
59,1,0.28,3,-1,0,6
59,1,0.28,4,-0,0,6
59,1,0.28,5,1,0,6
59,1,0.28,6,2,1,6
60,1,0.28,1,1,0,3
60,1,0.28,2,2,0,3
60,1,0.28,3,3,1,3
61,1,0.72,1,1,0,2
61,1,0.72,2,2,1,2
62,1,0.28,1,1,0,4
62,1,0.28,2,-0,0,4
62,1,0.28,3,1,0,4
62,1,0.28,4,2,1,4
63,1,0.28,1,-1,0,3
63,1,0.28,2,-0,0,3
63,1,0.28,3,1,1,3
64,1,0.28,1,-1,0,3
64,1,0.28,2,-0,0,3
64,1,0.28,3,1,1,3
65,1,0.28,1,1,0,2
65,1,0.28,2,2,1,2
66,1,0.72,1,1,0,4
66,1,0.72,2,0,0,4
66,1,0.72,3,1,0,4
66,1,0.72,4,2,1,4
67,1,0.28,1,1,0,2
67,1,0.28,2,2,1,2
68,1,0.28,1,1,0,2
68,1,0.28,2,2,1,2
69,1,0.72,1,1,0,2
69,1,0.72,2,2,1,2
70,1,0.28,1,1,0,3
70,1,0.28,2,2,0,3
70,1,0.28,3,3,1,3
71,1,0.72,1,-1,0,3
71,1,0.72,2,0,0,3
71,1,0.72,3,1,1,3
72,1,0.28,1,1,0,2
72,1,0.28,2,2,1,2
73,1,0.28,1,-1,0,7
73,1,0.28,2,-0,0,7
73,1,0.28,3,-1,0,7
73,1,0.28,4,-0,0,7
73,1,0.28,5,-1,0,7
73,1,0.28,6,-0,0,7
73,1,0.28,7,1,1,7
74,1,0.28,1,1,0,4
74,1,0.28,2,-0,0,4
74,1,0.28,3,1,0,4
74,1,0.28,4,2,1,4
75,1,0.28,1,1,0,5
75,1,0.28,2,0,0,5
75,1,0.28,3,1,0,5
75,1,0.28,4,2,0,5
75,1,0.28,5,1,1,5
76,1,0.72,1,1,0,3
76,1,0.72,2,2,0,3
76,1,0.72,3,3,1,3
77,1,0.72,1,1,0,2
77,1,0.72,2,2,1,2
78,1,0.28,1,1,0,3
78,1,0.28,2,2,0,3
78,1,0.28,3,3,1,3
79,1,0.72,1,1,0,3
79,1,0.72,2,2,0,3
79,1,0.72,3,3,1,3
80,1,0.72,1,1,0,5
80,1,0.72,2,2,0,5
80,1,0.72,3,3,0,5
80,1,0.72,4,2,0,5
80,1,0.72,5,3,1,5
81,1,0.72,1,1,0,5
81,1,0.72,2,2,0,5
81,1,0.72,3,1,0,5
81,1,0.72,4,0,0,5
81,1,0.72,5,1,1,5
82,1,0.28,1,-1,0,4
82,1,0.28,2,-0,0,4
82,1,0.28,3,1,0,4
82,1,0.28,4,2,1,4
83,1,0.28,1,1,0,3
83,1,0.28,2,2,0,3
83,1,0.28,3,3,1,3
84,1,0.28,1,1,0,7
84,1,0.28,2,-0,0,7
84,1,0.28,3,-1,0,7
84,1,0.28,4,-0,0,7
84,1,0.28,5,1,0,7
84,1,0.28,6,2,0,7
84,1,0.28,7,3,1,7
85,1,0.72,1,-1,0,4
85,1,0.72,2,0,0,4
85,1,0.72,3,1,0,4
85,1,0.72,4,2,1,4
86,1,0.28,1,1,0,3
86,1,0.28,2,2,0,3
86,1,0.28,3,3,1,3
87,1,0.28,1,-1,0,6
87,1,0.28,2,0,0,6
87,1,0.28,3,-1,0,6
87,1,0.28,4,0,0,6
87,1,0.28,5,-1,0,6
87,1,0.28,6,0,1,6
88,1,0.28,1,1,0,4
88,1,0.28,2,2,0,4
88,1,0.28,3,1,0,4
88,1,0.28,4,2,1,4
89,1,0.28,1,1,0,9
89,1,0.28,2,-0,0,9
89,1,0.28,3,-1,0,9
89,1,0.28,4,-0,0,9
89,1,0.28,5,-1,0,9
89,1,0.28,6,-2,0,9
89,1,0.28,7,-1,0,9
89,1,0.28,8,-2,0,9
89,1,0.28,9,-1,1,9
90,1,0.28,1,1,0,3
90,1,0.28,2,2,0,3
90,1,0.28,3,3,1,3
91,1,0.28,1,1,0,4
91,1,0.28,2,-0,0,4
91,1,0.28,3,1,0,4
91,1,0.28,4,-0,1,4
92,1,0.72,1,-1,0,6
92,1,0.72,2,-0,0,6
92,1,0.72,3,-1,0,6
92,1,0.72,4,-0,0,6
92,1,0.72,5,-1,0,6
92,1,0.72,6,-0,1,6
93,1,0.28,1,1,0,2
93,1,0.28,2,2,1,2
94,1,0.72,1,-1,0,6
94,1,0.72,2,0,0,6
