condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-8,-8,16,3.4945
1,1,0.72,0,5,5,13,2.8507
1,1,0.72,0,5,5,7,1.7242
1,1,0.28,1,-6,-6,10,2.2537
1,1,0.28,1,-6,-6,12,2.6625
1,1,0.72,0,5,5,13,2.9317
1,1,0.28,1,-6,-6,12,2.6995
1,1,0.72,0,6,6,18,3.8665
1,1,0.72,0,4,4,8,1.9484
1,1,0.28,1,-5,-5,5,1.3186
1,1,0.28,1,-5,-5,9,2.0296
1,1,0.28,1,-5,-5,5,1.3325
1,1,0.72,0,5,5,7,1.7316
1,1,0.72,0,5,5,7,1.6711
1,1,0.28,1,-7,-7,13,3.0136
1,1,0.72,0,5,5,7,1.7493
1,1,0.72,0,6,6,20,4.3106
1,1,0.72,0,8,8,18,4.056
1,1,0.28,1,-4,-4,6,1.5397
1,1,0.28,1,-6,-6,8,1.856
1,1,0.72,0,7,7,11,2.5398
1,1,0.28,1,-4,-4,14,3.1675
1,1,0.28,1,-6,-6,6,1.4856
1,1,0.72,0,4,4,26,5.763
1,1,0.28,1,-6,-6,10,2.357
1,1,0.28,1,-4,-4,6,1.488
1,1,0.72,0,3,3,11,2.477
1,1,0.28,1,-4,-4,4,1.0359
1,1,0.28,1,-5,-5,7,1.7721
1,1,0.72,0,7,7,17,3.5837
1,1,0.28,1,-4,-4,10,2.2582
1,1,0.28,1,-5,-5,5,1.3418
1,1,0.28,1,-5,-5,15,3.2152
1,1,0.72,0,7,7,19,3.9871
1,1,0.72,0,4,4,12,2.8289
1,1,0.72,0,6,6,6,1.446
1,1,0.28,1,-6,-6,10,2.1853
1,1,0.28,1,-4,-4,4,1.0782
1,1,0.72,0,5,5,7,1.5899
1,1,0.72,0,5,5,11,2.4207
1,1,0.28,1,-9,-9,21,4.6854
1,1,0.28,1,-8,-8,20,4.0886
1,1,0.28,1,-6,-6,12,2.6217
1,1,0.72,0,5,5,5,1.3261
1,1,0.72,0,4,4,8,1.7923
1,1,0.72,0,5,5,9,1.99
1,1,0.28,1,-4,-4,24,5.3507
1,1,0.28,1,-5,-5,11,2.3471
1,1,0.72,0,6,6,10,2.2394
1,1,0.28,1,-3,-3,33,7.2077
1,2,0.28,1,-9,-9,15,3.2881
1,2,0.72,0,4,5,12,2.7576
1,2,0.28,1,-8,-8,16,3.5502
1,2,0.72,0,6,6,8,1.872
1,2,0.28,1,-6,-6,10,2.2438
1,2,0.72,0,6,6,12,2.7172
