condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-2,-2,4,1.0295
1,1,0.28,1,-3,-3,5,1.3213
1,1,0.72,0,3,3,5,1.2565
1,1,0.28,1,-1,-1,5,1.295
1,1,0.72,0,2,2,4,1.0844
1,1,0.72,0,3,3,5,1.3408
1,1,0.72,0,4,4,8,1.9806
1,1,0.72,0,2,2,10,2.4064
1,1,0.28,0,2,2,6,1.5575
1,1,0.28,1,-3,-3,7,1.7647
1,1,0.28,1,-4,-4,6,1.5099
1,1,0.28,1,-4,-4,8,1.9653
1,1,0.28,0,2,3,6,1.5007
1,1,0.72,0,3,3,5,1.214
1,1,0.72,0,3,3,3,0.83147
1,1,0.72,1,2,2,10,2.2821
1,1,0.72,0,2,2,4,1.1391
1,1,0.72,0,2,2,4,1.0534
1,1,0.72,0,1,1,1,0.51841
1,1,0.72,0,3,3,3,0.89259
1,1,0.28,1,-3,-3,3,0.89066
1,1,0.28,1,-2,-2,4,1.0501
1,1,0.72,0,2,2,6,1.5261
1,1,0.72,0,3,3,7,1.7261
1,1,0.28,1,-3,-3,3,0.86193
1,1,0.72,0,1,1,7,1.7259
1,1,0.28,0,-1,-1,7,1.5776
1,1,0.72,0,2,2,2,0.6233
1,1,0.28,1,-2,-2,4,0.97538
1,1,0.28,1,-3,-3,3,0.83779
1,1,0.28,1,-3,-3,3,0.82259
1,1,0.28,1,-3,-3,3,0.87013
1,1,0.72,0,2,2,4,1.03
1,1,0.28,1,-2,-2,4,1.0299
1,1,0.72,0,1,1,7,1.6322
1,1,0.28,1,-2,-2,2,0.67218
1,1,0.28,1,-4,-4,8,1.8881
1,1,0.28,0,0,3,8,1.843
1,1,0.28,1,-1,-1,3,0.92254
1,1,0.72,0,3,3,3,0.92457
1,1,0.72,1,1,2,9,2.1947
1,1,0.28,1,-4,-4,8,1.822
1,1,0.28,1,-4,-4,4,1.0054
1,1,0.28,1,-2,-2,4,0.9924
1,1,0.28,1,-3,-3,3,0.8622
1,1,0.28,0,2,2,4,1.0395
1,1,0.72,0,2,2,2,0.62891
1,1,0.72,0,4,4,12,2.6006
1,1,0.72,0,3,3,7,1.6179
1,1,0.72,0,3,3,5,1.2137
1,1,0.72,0,2,2,6,1.4096
1,1,0.28,1,-2,-2,8,1.7637
1,1,0.72,0,2,2,4,1.0797
1,1,0.72,0,3,3,7,1.6232
1,2,0.28,1,-2,-2,4,1.1221
1,2,0.28,1,-3,-3,5,1.3139
1,2,0.28,1,-1,-3,5,1.3353
1,2,0.28,1,-2,-2,4,1.0809
1,2,0.28,1,-4,-4,4,1.0686
1,2,0.28,1,-3,-3,3,0.88497
1,2,0.28,1,-3,-3,5,1.3364
1,2,0.72,0,4,4,4,1.0585
1,2,0.28,1,-2,-2,2,0.71685
1,2,0.28,1,-3,-3,3,0.90275
1,2,0.28,1,-3,-3,3,0.92987
1,2,0.28,1,-1,-1,7,1.7573
1,2,0.72,0,4,4,4,1.1444
1,2,0.72,0,2,2,4,1.1278
1,2,0.28,1,-2,-2,4,1.1429
1,2,0.72,0,3,3,7,1.7513
