condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,1,-1,-1,5,0.5321
1,1,0.28,1,-3,-4,9,0.73784
1,1,0.28,1,-2,-2,8,0.67602
1,1,0.28,1,-5,-5,7,0.63634
1,1,0.28,1,-2,-2,8,0.68456
1,1,0.28,1,-3,-3,9,0.72961
1,1,0.72,0,4,4,8,0.71004
1,1,0.72,0,2,3,4,0.50145
1,1,0.28,1,-1,-1,7,0.624
1,1,0.72,0,2,2,6,0.59332
1,1,0.72,1,2,2,6,0.63361
1,1,0.72,0,3,3,5,0.59582
1,1,0.72,0,4,4,6,0.60396
1,1,0.28,1,-3,-3,7,0.69777
1,1,0.72,0,4,4,4,0.53139
1,1,0.72,0,2,3,6,0.63178
1,1,0.72,0,4,4,4,0.53544
1,1,0.72,0,3,3,3,0.49123
1,1,0.28,1,-3,-3,3,0.47924
1,1,0.28,1,-3,-3,3,0.50069
1,1,0.28,1,-3,-3,3,0.47868
1,1,0.72,0,3,3,3,0.51672
1,1,0.28,1,-3,-3,11,0.98862
1,1,0.28,1,-1,-2,7,0.72467
1,1,0.72,0,3,3,3,0.49828
1,1,0.72,0,2,2,4,0.55623
1,1,0.28,1,-2,-2,2,0.4609
1,1,0.28,1,-3,-3,3,0.47111
1,1,0.28,0,0,1,4,0.4703
1,1,0.28,1,-3,-3,3,0.46458
1,1,0.28,1,-2,-2,6,0.63394
1,1,0.28,1,-5,-5,5,0.53076
1,1,0.72,1,-2,-2,6,0.62232
1,1,0.72,1,-1,-2,7,0.67362
1,1,0.72,0,4,4,4,0.5079
1,1,0.72,0,2,3,6,0.59601
1,1,0.72,0,2,3,8,0.74769
1,1,0.72,0,3,4,5,0.54013
1,1,0.28,1,-3,-3,9,0.78966
1,1,0.28,1,-5,-5,5,0.61341
1,1,0.72,0,0,2,18,1.3034
1,1,0.72,1,-2,-4,8,0.7639
1,1,0.28,1,-5,-5,5,0.59951
1,1,0.28,1,-2,-3,6,0.68333
1,1,0.28,0,-4,-6,20,1.517
1,1,0.28,1,-6,-6,18,1.4246
1,1,0.28,1,-4,-4,6,0.66057
1,1,0.28,1,-4,-4,8,0.81112
1,1,0.28,1,-4,-4,6,0.68835
1,1,0.72,0,12,12,18,1.3763
1,1,0.28,1,-4,-4,4,0.56872
1,1,0.72,0,5,5,7,0.7282
1,1,0.72,0,2,3,4,0.52283
1,1,0.28,1,-1,-2,3,0.48208
1,1,0.72,0,1,1,1,0.40659
1,1,0.72,0,3,3,3,0.52028
1,1,0.28,1,-3,-3,3,0.4617
1,1,0.28,1,-2,-2,2,0.45414
1,1,0.72,0,2,2,4,0.52439
1,1,0.72,0,3,3,3,0.52586
1,1,0.28,1,-2,-2,2,0.44042
1,1,0.72,0,0,1,4,0.51409
1,1,0.28,1,-1,-2,5,0.5822
1,1,0.28,1,-3,-3,5,0.61156
1,1,0.28,0,0,1,4,0.53182
1,1,0.28,0,1,1,3,0.50617
1,1,0.72,0,4,4,6,0.66188
1,1,0.28,1,-3,-3,3,0.46768
1,1,0.28,1,-1,-2,11,0.98303
1,1,0.72,0,1,3,9,0.8692
1,2,0.72,0,4,4,6,0.60873
1,2,0.72,0,4,4,4,0.50899
1,2,0.28,1,-4,-4,4,0.51605
1,2,0.72,0,3,3,5,0.54068
1,2,0.28,1,-4,-4,4,0.50212
1,2,0.28,0,0,1,4,0.50455
1,2,0.72,0,3,3,7,0.65241
1,2,0.28,1,0,2,8,0.72063
1,2,0.28,1,-4,-4,6,0.61438
1,2,0.28,1,-2,-3,12,0.94623
1,2,0.72,0,4,4,4,0.54769
1,2,0.28,1,-2,-3,6,0.62802
1,2,0.72,0,4,4,6,0.66742
1,2,0.72,0,4,4,12,1.0294
1,2,0.72,0,3,3,7,0.75761
1,2,0.72,0,4,4,6,0.68363
1,2,0.28,1,-2,-2,14,1.1779
1,2,0.28,1,-3,-4,9,0.85186
1,2,0.28,1,-5,-5,5,0.61555
1,2,0.28,1,-5,-5,13,1.091
1,2,0.28,1,-5,-5,5,0.6235
1,2,0.28,1,-4,-4,22,1.6173
1,2,0.28,1,-8,-8,8,0.7733
1,2,0.28,1,-3,-3,3,0.47348
1,2,0.28,1,-3,-3,3,0.44925
1,2,0.72,0,2,2,6,0.65304
1,2,0.72,0,5,5,5,0.529
1,2,0.28,0,3,3,3,0.42905
1,2,0.72,0,4,4,10,0.80705
1,2,0.72,0,4,4,6,0.58074
1,2,0.72,0,4,4,4,0.48654
1,2,0.72,0,4,4,6,0.60467
1,2,0.28,1,-4,-4,6,0.61059
1,2,0.28,1,-3,-3,5,0.56429
1,2,0.72,0,3,3,3,0.46666
1,2,0.28,0,1,2,3,0.48254
1,2,0.28,1,-2,-2,2,0.43799
1,2,0.72,0,3,3,3,0.456
1,2,0.28,1,-1,-2,3,0.4818
1,2,0.72,0,0,2,6,0.69786
1,2,0.28,1,-3,-3,3,0.50369
1,2,0.72,0,1,2,3,0.52395
1,2,0.28,1,-4,-4,4,0.58207
1,2,0.72,0,4,4,4,0.52795
1,2,0.72,0,1,2,7,0.70748
1,2,0.28,1,-1,-3,5,0.58337
1,2,0.28,1,-4,-4,10,0.91961
1,2,0.28,1,-4,-4,4,0.55109
1,2,0.72,0,3,3,3,0.50695
1,2,0.28,1,-4,-4,6,0.64952
1,2,0.72,0,1,1,5,0.6111
1,2,0.28,1,-1,-2,3,0.46343
1,2,0.28,0,1,1,3,0.52273
1,2,0.72,0,1,1,9,0.8953
1,2,0.72,0,3,3,13,1.1173
1,2,0.72,0,5,5,9,0.84689
1,2,0.28,1,-4,-4,4,0.57502
1,2,0.28,1,-2,-2,4,0.58092
1,2,0.72,0,2,3,4,0.539
1,2,0.72,0,4,4,4,0.53706
1,2,0.72,0,2,3,20,1.5129
1,2,0.72,0,4,4,4,0.57003
1,2,0.72,0,2,2,4,0.58814
1,2,0.72,0,4,4,12,1.0423
1,2,0.28,1,-2,-3,4,0.56257
1,2,0.72,0,4,4,4,0.57973
1,2,0.72,0,6,6,6,0.63449
1,2,0.72,0,0,2,8,0.76399
1,2,0.72,0,2,2,8,0.75789
1,2,0.28,1,-6,-6,8,0.80183
1,2,0.72,0,2,2,4,0.56331
1,2,0.28,0,-1,-1,3,0.46131
1,3,0.72,0,5,5,11,0.86891
1,3,0.72,0,3,4,5,0.5892
1,3,0.72,0,1,1,3,0.4772
1,3,0.28,0,1,1,5,0.5465
1,3,0.28,1,-3,-4,5,0.52642
1,3,0.28,1,-1,-2,9,0.70904
1,3,0.28,1,-5,-5,5,0.55611
1,3,0.28,1,-6,-6,12,0.89232
1,3,0.28,1,-5,-5,5,0.54477
1,3,0.28,1,-6,-6,10,0.77866
1,3,0.28,1,0,2,8,0.70028
1,3,0.72,0,6,6,8,0.67065
1,3,0.72,0,4,4,12,0.89467
1,3,0.72,1,-4,-4,12,0.88988
1,3,0.28,1,-5,-5,7,0.64771
1,3,0.28,1,-5,-5,9,0.77942
1,3,0.28,1,-3,-4,5,0.52625
1,3,0.28,1,-3,-3,7,0.61999
1,3,0.72,0,2,3,8,0.70943
1,3,0.72,0,4,5,20,1.3973
1,3,0.28,1,-7,-7,9,0.79782
1,3,0.28,1,-3,-3,7,0.7551
1,3,0.72,0,6,6,8,0.80337
1,3,0.72,0,5,5,7,0.72942
1,3,0.72,0,3,3,7,0.73329
1,3,0.28,1,-4,-4,4,0.55351
1,3,0.72,0,2,3,4,0.57724
1,3,0.28,1,-3,-3,5,0.62758
1,3,0.72,0,3,3,21,1.5947
1,3,0.72,0,6,6,8,0.78735
1,3,0.28,1,-5,-5,7,0.70117
1,3,0.28,1,-9,-9,21,1.5504
1,3,0.28,1,-4,-4,6,0.67862
1,3,0.28,1,-4,-4,8,0.85256
1,3,0.72,0,10,10,16,1.3549
1,3,0.72,0,7,7,15,1.3283
1,3,0.72,0,9,9,23,1.8166
1,3,0.72,0,5,5,7,0.81055
1,3,0.72,0,5,5,21,1.7479
1,3,0.28,1,-5,-5,5,0.65172
1,3,0.72,0,1,1,5,0.69558
1,3,0.28,1,-4,-4,4,0.61935
1,3,0.28,1,-4,-4,4,0.58626
1,3,0.28,1,-2,-2,6,0.77017
1,3,0.28,1,-3,-3,3,0.54727
1,3,0.28,0,0,1,2,0.4941
1,3,0.28,1,-3,-3,3,0.54532
1,3,0.28,1,-3,-3,7,0.81927
1,3,0.72,0,4,4,6,0.74318
1,3,0.72,0,3,3,15,1.3577
1,3,0.28,1,-4,-5,8,0.85501
1,3,0.28,1,-2,-2,6,0.73328
1,3,0.72,0,3,3,11,1.1232
1,3,0.28,1,-9,-9,23,1.915
1,3,0.28,1,-1,-1,9,0.94122
1,3,0.72,0,3,3,3,0.55835
1,3,0.72,0,2,2,2,0.4942
1,3,0.28,1,-1,-2,5,0.6868
1,3,0.28,1,-4,-4,6,0.71628
1,3,0.72,0,5,5,11,1.0605
1,3,0.28,1,-3,-3,7,0.7766
1,3,0.28,1,-2,-2,2,0.44458
1,3,0.28,1,0,1,2,0.4948
1,3,0.72,0,1,1,1,0.41177
1,3,0.72,0,1,2,3,0.51206
1,3,0.28,1,-2,-2,2,0.48225
