condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-4,-4,4,0.50372
1,1,0.28,1,-2,-2,4,0.48393
1,1,0.72,1,-2,-2,4,0.45967
1,1,0.72,0,4,4,8,0.68977
1,1,0.72,0,2,2,6,0.63351
1,1,0.28,1,-4,-4,4,0.49933
1,1,0.72,0,1,1,5,0.54518
1,1,0.72,1,-2,-3,6,0.63772
1,1,0.28,1,-4,-4,6,0.63114
1,1,0.72,1,-1,-2,9,0.71376
1,1,0.72,1,-2,-2,8,0.74949
1,1,0.72,0,-2,-4,14,1.0411
1,1,0.72,0,6,6,8,0.67271
1,1,0.28,1,-3,-3,7,0.7153
1,1,0.72,0,5,5,7,0.66029
1,1,0.28,1,-3,-3,9,0.7229
1,1,0.28,1,-2,-2,8,0.77018
1,1,0.28,0,-2,-2,8,0.79505
1,1,0.28,1,-1,-1,7,0.62287
1,1,0.72,0,4,4,6,0.66664
1,1,0.28,1,-4,-4,4,0.52686
1,1,0.72,0,6,6,12,0.88647
1,1,0.72,0,4,4,4,0.52667
1,1,0.28,1,-3,-3,3,0.50249
1,1,0.28,1,-5,-5,5,0.52176
1,1,0.72,0,2,2,4,0.55419
1,1,0.28,1,-2,-2,2,0.41211
1,1,0.72,0,2,2,2,0.45009
1,1,0.28,1,-1,-1,3,0.45022
1,1,0.72,0,3,3,5,0.56171
1,1,0.72,0,4,4,4,0.56198
1,1,0.28,1,-2,-2,8,0.71361
1,1,0.72,0,2,2,6,0.59609
1,1,0.72,0,3,3,5,0.62985
1,1,0.72,1,-2,-3,4,0.51347
1,1,0.28,1,-4,-4,6,0.58904
1,1,0.28,1,-2,-3,6,0.64939
1,1,0.28,1,-3,-3,7,0.65753
1,1,0.28,0,0,1,6,0.62346
1,1,0.72,0,5,5,5,0.59687
1,1,0.28,1,-3,-3,3,0.46263
1,1,0.28,1,-3,-3,3,0.50723
1,1,0.72,0,0,1,4,0.58536
1,1,0.28,1,-4,-4,6,0.61909
1,1,0.28,1,-4,-4,8,0.77301
1,1,0.28,0,0,2,6,0.71024
1,1,0.28,1,-1,-2,5,0.54679
1,1,0.28,1,-4,-4,4,0.53828
1,1,0.28,1,0,3,6,0.72872
1,1,0.28,1,-4,-4,6,0.57243
1,1,0.28,1,-5,-5,7,0.73408
1,1,0.28,1,-3,-3,5,0.67228
1,1,0.28,1,-2,-4,6,0.60038
1,1,0.28,1,1,2,7,0.72988
1,1,0.72,1,-1,-2,5,0.66806
1,1,0.72,0,4,4,6,0.59025
1,1,0.28,1,-3,-3,3,0.50608
1,1,0.72,0,0,1,4,0.59985
1,1,0.28,1,0,2,8,0.70147
1,1,0.28,0,-1,-2,5,0.60739
1,1,0.72,0,4,4,6,0.70754
1,1,0.28,0,2,3,8,0.68354
1,1,0.28,0,-3,-3,5,0.59577
1,1,0.28,1,-3,-3,3,0.55698
1,1,0.28,1,0,2,6,0.61951
1,1,0.28,1,-2,-2,4,0.52536
1,1,0.72,1,1,2,3,0.55465
1,2,0.28,1,-4,-4,6,0.61082
1,2,0.28,1,0,3,6,0.60013
1,2,0.28,1,-6,-6,6,0.57821
1,2,0.72,1,-2,-2,6,0.60853
1,2,0.28,1,-5,-5,5,0.54406
1,2,0.28,0,2,2,6,0.57215
1,2,0.72,0,3,3,7,0.67661
1,2,0.28,1,-3,-3,5,0.57371
1,2,0.28,1,-3,-3,7,0.65188
1,2,0.72,0,2,2,4,0.56992
1,2,0.72,0,5,5,5,0.56142
1,2,0.72,0,4,4,4,0.50602
1,2,0.72,1,0,1,6,0.69421
1,2,0.72,1,-2,-2,6,0.6933
1,2,0.28,1,-2,-2,6,0.60549
1,2,0.72,0,2,2,4,0.57357
1,2,0.28,1,-1,-1,3,0.51499
1,2,0.28,1,-3,-3,3,0.44513
1,2,0.28,1,-1,-2,3,0.49315
1,2,0.72,0,4,4,4,0.539
1,2,0.28,1,-3,-3,3,0.42475
1,2,0.28,1,0,1,4,0.53277
1,2,0.72,0,4,4,4,0.52301
1,2,0.28,1,-2,-2,2,0.40312
1,2,0.28,0,1,2,5,0.62686
1,2,0.28,1,-3,-4,5,0.59125
1,2,0.28,1,-3,-3,3,0.50488
1,2,0.28,1,-3,-3,5,0.56416
1,2,0.28,1,0,1,4,0.55658
1,2,0.28,1,-1,-1,3,0.5102
1,2,0.28,1,-3,-3,5,0.53046
1,2,0.72,1,0,1,4,0.47404
1,2,0.72,0,1,1,7,0.75861
1,2,0.28,1,-3,-3,7,0.62448
1,2,0.72,0,3,3,7,0.64386
1,2,0.72,0,3,3,5,0.61198
1,2,0.28,0,1,2,7,0.65794
1,2,0.28,0,0,1,6,0.58353
1,2,0.72,0,2,2,6,0.64578
1,2,0.28,1,-5,-5,5,0.5416
1,2,0.72,0,3,3,7,0.6732
1,2,0.28,1,-2,-2,6,0.67577
1,2,0.28,1,-4,-4,6,0.57388
1,2,0.72,0,3,3,3,0.51537
1,2,0.72,0,1,1,3,0.55124
1,2,0.72,0,1,2,5,0.5327
1,2,0.72,0,2,2,4,0.56958
1,2,0.72,0,1,1,3,0.54765
1,2,0.72,0,5,5,5,0.55354
1,2,0.28,1,-2,-3,4,0.54064
1,2,0.72,0,3,3,3,0.5165
1,2,0.28,1,-3,-3,5,0.52895
1,2,0.72,0,-1,-1,5,0.63052
1,2,0.28,1,-2,-2,2,0.46289
1,2,0.72,0,4,4,4,0.48654
1,2,0.72,1,-2,-2,4,0.54463
1,2,0.72,0,3,3,3,0.52236
1,2,0.72,1,-2,-3,4,0.49691
1,2,0.72,0,0,2,6,0.64044
1,2,0.72,0,2,3,4,0.58855
1,2,0.28,0,-1,-1,7,0.63448
1,2,0.28,1,-3,-3,5,0.6358
1,2,0.72,0,1,1,3,0.55169
1,2,0.28,1,-2,-2,8,0.67768
1,2,0.28,1,-2,-2,4,0.54796
1,2,0.28,1,-2,-2,2,0.49157
1,2,0.28,1,-2,-2,6,0.5897
1,2,0.28,1,0,3,8,0.75135
1,2,0.72,1,-2,-2,4,0.58167
1,2,0.28,1,-3,-3,3,0.41932
1,2,0.28,1,-2,-2,2,0.39387
1,3,0.28,1,-6,-6,10,0.81286
1,3,0.72,0,5,5,9,0.78674
1,3,0.72,0,6,6,6,0.57483
1,3,0.72,0,3,3,5,0.59633
1,3,0.28,1,-4,-4,6,0.6389
1,3,0.72,0,5,5,5,0.54473
1,3,0.72,0,4,4,6,0.63625
1,3,0.72,0,2,2,6,0.6466
1,3,0.72,1,-3,-3,5,0.55028
1,3,0.72,0,1,1,5,0.63469
1,3,0.72,0,4,4,4,0.55613
1,3,0.28,1,-3,-3,5,0.54983
1,3,0.28,1,-3,-3,3,0.48219
1,3,0.28,0,0,1,4,0.57809
1,3,0.28,1,-4,-4,4,0.48016
1,3,0.28,1,-2,-2,2,0.43372
1,3,0.72,0,1,2,5,0.61963
1,3,0.72,0,2,3,6,0.58555
1,3,0.28,1,-3,-3,3,0.4779
1,3,0.72,0,4,4,4,0.53596
1,3,0.28,1,-2,-2,4,0.53399
1,3,0.28,1,-2,-2,4,0.53202
1,3,0.72,0,3,3,3,0.48119
1,3,0.28,1,0,1,2,0.44921
1,3,0.28,0,-2,-2,4,0.51382
1,3,0.28,1,-4,-4,4,0.54154
1,3,0.72,0,2,2,4,0.56082
1,3,0.28,0,0,1,4,0.50545
1,3,0.28,1,-1,-1,7,0.66111
1,3,0.72,0,4,4,4,0.52914
1,3,0.28,1,-3,-3,3,0.44046
1,3,0.28,1,-1,-2,3,0.43284
1,3,0.28,1,-1,-2,3,0.50647
1,3,0.28,1,1,2,5,0.56672
1,3,0.72,0,2,3,4,0.51914
1,3,0.28,1,-1,-1,3,0.50498
1,3,0.72,0,5,5,7,0.64434
1,3,0.72,1,-2,-2,4,0.56239
1,3,0.72,0,3,3,3,0.54018
1,3,0.28,1,-4,-4,6,0.57267
1,3,0.72,0,1,2,3,0.50851
1,3,0.28,0,1,1,3,0.57784
1,3,0.28,1,-3,-3,5,0.55783
1,3,0.72,0,2,2,2,0.44243
1,3,0.72,0,1,1,3,0.53831
1,3,0.28,1,-3,-3,5,0.52195
1,3,0.28,1,-2,-2,4,0.54565
1,3,0.72,1,0,1,4,0.58159
1,3,0.28,1,-4,-4,4,0.51378
1,3,0.72,0,1,2,3,0.44736
1,3,0.72,0,2,2,2,0.47317
1,3,0.72,0,0,1,4,0.51121
1,3,0.28,0,0,1,2,0.43917
1,3,0.28,1,1,2,3,0.53697
1,3,0.72,1,0,2,4,0.48156
1,3,0.28,1,-2,-2,4,0.56934
1,3,0.28,0,2,2,2,0.44511
1,3,0.28,1,-6,-6,10,0.79093
1,3,0.72,0,4,4,6,0.6447
1,3,0.28,0,2,2,6,0.75516
1,3,0.28,1,-6,-6,8,0.70086
1,3,0.72,0,5,5,5,0.58237
1,3,0.28,1,-2,-2,2,0.486
1,3,0.72,0,4,4,4,0.484
1,3,0.28,1,-2,-2,4,0.52203
1,3,0.28,1,-2,-2,4,0.58454
1,3,0.72,1,-3,-3,5,0.56385
1,3,0.28,1,-3,-3,3,0.48816
1,3,0.72,1,0,1,4,0.63413
1,3,0.28,1,-2,-2,4,0.47744
2,1,0.5,0,3,3,9,0.72984
2,1,0.5,1,-6,-6,6,0.59423
2,1,0.5,0,-2,-3,14,0.98922
2,1,0.5,0,4,5,12,0.88196
2,1,0.5,1,-2,-5,12,0.92941
2,1,0.5,1,-5,-6,13,0.91341
2,1,0.5,1,-4,-4,10,0.79702
2,1,0.5,0,3,3,7,0.70298
2,1,0.5,1,-2,-4,12,0.92549
2,1,0.5,0,-2,-3,14,0.97265
2,1,0.5,0,-1,-3,9,0.79533
2,1,0.5,0,-3,-4,11,0.87714
2,1,0.5,0,5,5,9,0.71094
2,1,0.5,0,2,3,10,0.83486
2,1,0.5,1,-4,-5,8,0.74871
2,1,0.5,0,5,5,11,0.85609
2,1,0.5,1,-2,-2,6,0.69615
2,1,0.5,1,-3,-4,11,0.92676
2,1,0.5,1,-8,-8,8,0.67805
2,1,0.5,1,-2,-4,10,0.90423
2,1,0.5,0,10,10,10,0.86791
2,1,0.5,1,-2,-3,12,0.9038
2,1,0.5,1,-5,-5,9,0.86183
2,1,0.5,1,-4,-4,10,0.87361
2,1,0.5,1,-3,-4,11,0.85097
2,1,0.5,1,-2,-2,6,0.69884
2,1,0.5,1,-3,-3,7,0.72146
2,1,0.5,0,2,3,18,1.1711
2,1,0.5,0,-4,-4,10,0.89129
2,1,0.5,0,0,3,8,0.81049
2,1,0.5,0,-3,-3,13,0.92112
2,1,0.5,0,1,3,9,0.85035
2,1,0.5,0,1,3,7,0.70608
2,1,0.5,1,-6,-6,20,1.318
2,1,0.5,1,-1,-2,3,0.45928
2,1,0.5,0,-1,-3,7,0.64153
2,1,0.5,0,2,3,8,0.79321
2,1,0.5,0,0,1,8,0.75488
2,1,0.5,1,0,3,8,0.73312
2,1,0.5,1,-3,-3,5,0.62875
2,2,0.5,0,1,1,9,0.78647
2,2,0.5,1,-3,-3,9,0.74221
2,2,0.5,0,1,3,9,0.77831
2,2,0.5,0,5,6,7,0.62424
2,2,0.5,0,5,5,7,0.6924
2,2,0.5,1,-3,-3,7,0.67589
2,2,0.5,1,1,2,7,0.62933
2,2,0.5,0,0,3,8,0.74604
2,2,0.5,0,2,4,8,0.7499
2,2,0.5,0,-2,-2,10,0.77719
2,2,0.5,0,4,4,6,0.63941
2,2,0.5,0,3,3,5,0.56089
2,2,0.5,0,1,2,7,0.60309
2,2,0.5,0,1,2,5,0.58085
2,2,0.5,0,4,4,8,0.72126
2,2,0.5,0,-3,-4,15,1.0254
2,2,0.5,0,1,3,7,0.7092
2,2,0.5,0,1,3,7,0.72863
2,2,0.5,0,-1,-1,7,0.61675
2,2,0.5,0,-1,-1,3,0.51886
2,2,0.5,0,1,2,5,0.62479
2,2,0.5,0,2,2,4,0.49279
2,2,0.5,0,-3,-3,3,0.51422
2,2,0.5,0,2,2,4,0.52636
2,2,0.5,0,2,3,6,0.58975
2,2,0.5,0,3,3,5,0.63446
2,2,0.5,0,2,3,4,0.56374
2,2,0.5,0,1,2,7,0.62155
2,2,0.5,0,3,3,3,0.47582
2,2,0.5,0,6,6,8,0.78161
2,2,0.5,1,0,3,8,0.69951
2,2,0.5,0,0,2,6,0.66516
2,2,0.5,0,3,3,9,0.82909
2,2,0.5,0,-2,-2,8,0.70483
2,2,0.5,0,1,1,7,0.71739
2,2,0.5,0,-3,-4,5,0.62304
2,2,0.5,0,-3,-3,9,0.77131
2,2,0.5,0,-2,-3,8,0.76076
2,2,0.5,0,3,4,9,0.85033
2,2,0.5,0,2,3,4,0.56247
2,2,0.5,0,2,2,6,0.68285
2,2,0.5,1,-2,-3,4,0.5299
2,2,0.5,0,1,2,9,0.82671
2,2,0.5,0,-6,-7,10,0.7906
2,2,0.5,0,-5,-6,9,0.75444
2,2,0.5,0,3,3,5,0.61256
2,2,0.5,0,2,2,4,0.50806
2,2,0.5,1,-5,-5,7,0.65596
2,2,0.5,0,-1,-1,3,0.50144
2,2,0.5,0,-4,-4,8,0.70524
2,3,0.5,1,-3,-3,9,0.78113
2,3,0.5,0,2,2,12,0.96268
2,3,0.5,0,3,4,13,1.0346
2,3,0.5,1,-2,-2,8,0.72693
2,3,0.5,0,1,2,7,0.71043
2,3,0.5,0,1,1,9,0.79431
2,3,0.5,1,-2,-2,10,0.81451
2,3,0.5,0,4,4,12,0.94263
2,3,0.5,0,1,2,11,0.84999
2,3,0.5,0,1,2,11,0.90618
2,3,0.5,0,4,4,10,0.84574
2,3,0.5,0,4,4,10,0.75838
2,3,0.5,0,0,1,6,0.64743
2,3,0.5,0,1,2,5,0.59962
2,3,0.5,0,-3,-3,11,0.83327
2,3,0.5,0,3,3,5,0.62105
2,3,0.5,1,-4,-4,4,0.52128
2,3,0.5,0,-1,-1,7,0.61911
2,3,0.5,0,1,1,5,0.62502
2,3,0.5,1,-4,-4,6,0.64318
2,3,0.5,1,-4,-4,6,0.60538
2,3,0.5,1,0,3,12,1.0451
2,3,0.5,0,2,3,8,0.81242
2,3,0.5,0,3,4,7,0.64278
2,3,0.5,1,-2,-3,8,0.79447
2,3,0.5,1,0,1,6,0.66234
2,3,0.5,1,-3,-3,5,0.53036
2,3,0.5,0,0,2,6,0.69045
2,3,0.5,0,1,4,7,0.72984
2,3,0.5,1,-2,-3,6,0.56987
2,3,0.5,1,-4,-5,12,1.0337
2,3,0.5,0,-3,-4,15,1.1898
2,3,0.5,0,3,3,5,0.56197
2,3,0.5,0,6,6,8,0.77115
2,3,0.5,1,-3,-4,9,0.86512
2,3,0.5,0,2,2,8,0.75086
2,3,0.5,0,1,2,13,1.0738
2,3,0.5,0,1,1,9,0.86678
2,3,0.5,0,0,4,10,0.89487
2,3,0.5,0,1,2,7,0.72679
2,3,0.5,0,0,1,10,0.88639
2,3,0.5,1,-4,-4,6,0.67893
2,3,0.5,0,2,2,6,0.64049
2,3,0.5,1,-3,-3,5,0.60201
2,3,0.5,0,4,4,4,0.51442
2,3,0.5,0,-1,-1,5,0.54996
2,3,0.5,1,-1,-1,3,0.48987
3,1,0.72,0,6,7,8,0.67539
3,1,0.72,1,1,1,11,0.81369
3,1,0.5,0,1,1,7,0.62933
3,1,0.5,1,0,2,8,0.69752
3,1,0.28,1,-3,-4,9,0.70355
3,1,0.28,1,-5,-5,7,0.6673
3,1,0.5,0,-1,-1,9,0.73552
3,1,0.5,0,4,6,8,0.68493
3,1,0.28,1,-3,-3,9,0.76539
3,1,0.28,1,-5,-5,5,0.54122
3,1,0.5,0,1,2,5,0.54489
3,1,0.5,1,-3,-3,3,0.48696
3,1,0.28,1,-3,-3,9,0.76713
3,1,0.5,0,4,4,12,0.87109
3,1,0.72,0,4,5,12,1.0264
3,1,0.72,1,1,2,11,0.92702
3,1,0.28,1,-4,-4,8,0.69491
3,1,0.72,0,2,3,6,0.70091
3,1,0.72,1,-1,-2,9,0.80262
3,1,0.5,0,2,3,6,0.60382
3,1,0.5,1,-2,-2,8,0.7965
3,1,0.5,1,-1,-2,5,0.62211
3,1,0.28,1,0,2,10,0.78603
3,1,0.5,0,5,7,9,0.85337
3,1,0.72,0,5,5,11,0.94932
3,1,0.28,1,-6,-6,8,0.7141
3,1,0.28,1,-2,-3,6,0.65908
3,1,0.5,1,-2,-3,6,0.65723
3,1,0.72,0,4,4,8,0.71173
3,1,0.5,0,0,2,10,0.87349
3,1,0.5,1,-4,-4,6,0.63694
3,1,0.28,1,-7,-8,11,0.87941
3,1,0.5,1,-5,-5,9,0.82454
3,1,0.5,0,2,3,12,1.013
3,1,0.5,1,-3,-4,9,0.80255
3,1,0.5,0,0,3,10,0.89874
3,1,0.5,1,-1,-4,7,0.69661
3,1,0.28,1,-1,-3,9,0.82242
3,1,0.5,0,6,6,12,0.96992
3,1,0.72,0,10,10,12,0.9305
3,1,0.28,1,-4,-4,8,0.7944
3,1,0.72,0,4,4,10,0.81172
3,1,0.28,1,-3,-5,11,0.84225
3,1,0.5,1,-2,-2,14,1.1221
3,1,0.5,0,1,2,11,0.84943
3,1,0.5,0,2,4,8,0.68952
3,1,0.5,0,7,7,9,0.83345
3,1,0.5,1,-5,-6,9,0.73355
3,1,0.5,1,-3,-3,11,0.89095
3,1,0.28,1,-5,-5,7,0.72325
3,1,0.28,1,-5,-5,7,0.64359
3,1,0.28,1,-5,-5,5,0.62294
