condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,6,6,8,0.70958
1,1,0.72,0,5,5,5,0.52982
1,1,0.28,1,-3,-4,5,0.52222
1,1,0.72,0,2,2,6,0.58595
1,1,0.72,0,4,4,4,0.51744
1,1,0.72,0,2,2,8,0.66333
1,1,0.72,0,4,4,8,0.6915
1,1,0.28,1,-4,-4,6,0.62526
1,1,0.72,0,2,4,16,1.1173
1,1,0.28,1,-3,-3,7,0.61538
1,1,0.28,1,-2,-2,10,0.86935
1,1,0.28,1,-2,-3,4,0.53738
1,1,0.28,1,-2,-2,4,0.49538
1,1,0.72,1,-1,-2,3,0.50119
1,1,0.28,1,-4,-4,24,1.6512
1,1,0.72,0,4,5,8,0.69722
1,1,0.28,1,-3,-3,5,0.5987
1,1,0.72,0,3,3,3,0.51332
1,1,0.28,1,2,4,20,1.2989
1,1,0.28,1,-5,-5,5,0.61701
1,1,0.28,0,3,3,7,0.72646
1,1,0.28,1,-3,-3,5,0.5586
1,1,0.72,0,3,3,7,0.74463
1,1,0.72,0,3,3,5,0.62839
1,1,0.72,0,5,5,5,0.53642
1,1,0.72,0,4,4,6,0.64676
1,1,0.72,0,4,4,4,0.5338
1,1,0.72,0,3,3,3,0.46838
1,1,0.72,0,5,5,7,0.66436
1,1,0.28,1,-4,-4,4,0.49234
1,1,0.72,0,3,3,3,0.49813
1,1,0.72,0,0,2,8,0.70417
1,1,0.72,0,5,5,5,0.53219
1,1,0.28,1,-3,-3,5,0.62594
1,1,0.28,1,-2,-3,4,0.50955
1,1,0.28,1,-2,-2,6,0.56982
1,1,0.72,0,4,4,6,0.69802
1,1,0.72,0,4,4,6,0.60733
1,1,0.72,0,3,3,3,0.51319
1,1,0.28,1,-2,-2,4,0.57691
1,1,0.28,1,-3,-3,5,0.53934
1,1,0.28,0,3,3,3,0.50736
1,1,0.28,1,-2,-2,2,0.50949
1,1,0.72,1,-2,-2,8,0.68893
1,1,0.72,0,5,5,13,1.0951
1,1,0.72,0,5,5,7,0.80117
1,1,0.72,0,8,8,10,0.79728
1,1,0.72,0,5,5,5,0.62882
1,1,0.72,0,2,2,6,0.7549
1,1,0.28,1,-5,-5,5,0.57079
1,1,0.72,0,4,4,6,0.63894
1,1,0.72,0,3,3,3,0.52988
1,1,0.72,0,3,3,3,0.43837
1,1,0.72,0,2,2,2,0.40191
1,1,0.28,1,-2,-2,4,0.63449
