condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-2,-4,10,0.75913
1,1,0.28,1,-5,-5,11,0.81745
1,1,0.72,0,2,4,10,0.73566
1,1,0.72,0,7,7,7,0.63718
1,1,0.28,1,0,2,10,0.76669
1,1,0.72,0,4,4,6,0.52691
1,1,0.28,1,-3,-3,9,0.75075
1,1,0.28,0,0,3,10,0.77123
1,1,0.28,1,-8,-8,10,0.72256
1,1,0.72,0,2,2,8,0.66632
1,1,0.28,0,1,2,7,0.60662
1,1,0.72,0,4,4,8,0.61443
1,1,0.72,0,4,4,8,0.74046
1,1,0.72,0,4,4,8,0.67423
1,1,0.72,0,0,4,14,0.99615
1,1,0.28,1,-4,-4,12,0.9902
1,1,0.28,0,-3,-3,11,0.90641
1,1,0.72,0,5,5,15,0.99801
1,1,0.72,0,5,5,9,0.77627
1,1,0.28,1,-7,-7,11,0.89366
1,1,0.72,0,3,6,9,0.66745
1,1,0.28,0,1,2,9,0.80793
1,1,0.28,1,-7,-7,9,0.78371
1,1,0.72,0,5,5,9,0.72315
1,1,0.28,0,1,2,9,0.81927
1,1,0.28,1,-7,-8,37,2.4413
1,1,0.28,1,-6,-6,12,0.89742
1,1,0.28,1,-5,-5,13,1.0071
1,1,0.28,1,-8,-8,10,0.86327
1,1,0.72,0,9,9,11,0.90728
1,1,0.72,0,4,4,4,0.43863
1,1,0.72,0,3,3,3,0.39311
1,1,0.72,0,2,3,8,0.71475
1,1,0.28,1,-5,-5,5,0.50836
1,1,0.72,0,3,3,3,0.38504
1,1,0.28,1,-3,-3,7,0.6766
1,1,0.28,1,0,2,8,0.64697
1,1,0.28,1,-5,-5,7,0.6307
1,1,0.72,0,3,3,7,0.68792
1,1,0.28,1,-5,-5,5,0.50472
1,1,0.28,1,-3,-3,7,0.67071
1,1,0.72,0,3,3,7,0.71016
1,1,0.28,1,-3,-4,5,0.51819
1,1,0.72,0,3,4,7,0.67636
1,1,0.72,0,3,3,3,0.49563
1,1,0.72,0,2,2,6,0.57029
1,1,0.72,0,4,4,6,0.64407
1,1,0.72,1,-3,-3,5,0.63783
1,1,0.28,1,-5,-5,5,0.46996
1,1,0.28,1,-3,-3,3,0.43793
1,1,0.72,1,-3,-3,5,0.58165
1,1,0.28,1,-1,-2,3,0.40148
1,1,0.28,1,0,1,4,0.50389
1,1,0.28,1,-2,-2,2,0.39964
1,1,0.72,0,1,2,3,0.38096
1,1,0.28,0,1,1,5,0.54905
1,1,0.28,0,0,3,18,1.479
1,1,0.72,0,3,4,15,1.015
1,1,0.28,1,-4,-5,6,0.58868
1,1,0.28,0,2,2,4,0.54895
1,1,0.28,1,-4,-5,12,0.8626
1,1,0.72,0,2,3,10,0.86438
1,1,0.28,1,-2,-3,12,1.0542
1,1,0.72,0,4,4,6,0.57665
1,2,0.72,0,5,5,5,0.49772
1,2,0.72,0,4,4,12,0.86387
1,2,0.72,0,6,7,8,0.62761
1,2,0.28,1,-5,-5,5,0.50341
1,2,0.28,1,-4,-5,10,0.75607
1,2,0.72,0,7,7,11,0.75773
1,2,0.72,0,3,4,5,0.51135
1,2,0.72,0,4,4,4,0.45712
1,2,0.72,0,2,3,4,0.43166
1,2,0.72,0,2,2,6,0.63319
1,2,0.72,0,7,7,17,1.2676
1,2,0.28,1,-4,-4,14,0.91158
1,2,0.72,0,4,4,12,0.99344
1,2,0.72,0,2,4,10,0.8508
1,2,0.28,1,-3,-3,11,0.80252
1,2,0.28,1,-3,-3,15,1.1712
1,2,0.72,0,5,6,7,0.66491
1,2,0.28,1,-3,-4,13,0.89229
1,2,0.72,0,5,5,5,0.51473
1,2,0.28,1,-4,-4,6,0.62066
1,2,0.72,0,2,2,4,0.47424
1,2,0.72,0,4,4,6,0.58891
1,2,0.28,1,-6,-6,12,0.95297
1,2,0.72,0,6,6,8,0.70679
1,2,0.72,0,4,4,6,0.57485
1,2,0.28,1,-2,-2,8,0.71647
1,2,0.72,0,4,4,6,0.60581
1,2,0.72,0,12,12,52,3.0377
1,2,0.28,1,-5,-5,11,0.81596
1,2,0.28,1,-5,-5,5,0.534
1,2,0.28,1,-4,-4,4,0.47539
1,2,0.72,0,1,2,7,0.58226
1,2,0.28,1,-4,-4,4,0.49808
1,2,0.28,1,-2,-3,8,0.64526
1,2,0.72,0,4,4,10,0.80574
1,2,0.72,0,3,3,5,0.57726
1,2,0.72,0,6,6,6,0.56315
1,2,0.72,0,3,3,3,0.4399
1,2,0.72,0,2,2,4,0.55579
1,2,0.28,0,2,3,8,0.64174
1,2,0.72,0,4,4,14,1.1291
1,2,0.28,1,-5,-5,7,0.71515
1,2,0.28,0,0,1,16,1.0649
1,2,0.72,0,5,5,7,0.65281
1,2,0.72,0,1,2,5,0.60093
1,2,0.72,0,3,3,15,0.98844
1,2,0.28,1,-6,-6,10,0.86022
1,2,0.28,1,-7,-7,13,1.1545
1,2,0.72,0,7,7,11,0.80061
1,2,0.72,0,4,4,12,0.99032
1,2,0.72,0,3,3,5,0.62186
1,2,0.28,1,-5,-6,7,0.59996
1,2,0.28,1,-5,-5,7,0.65254
1,2,0.28,1,-4,-4,6,0.67193
1,2,0.72,0,6,6,6,0.56441
1,2,0.72,0,4,4,6,0.65038
1,2,0.28,1,-5,-5,7,0.73205
1,2,0.72,0,5,5,5,0.50226
1,2,0.72,0,3,3,3,0.43145
1,2,0.72,0,0,1,4,0.54172
1,2,0.72,0,1,3,5,0.47971
1,2,0.72,0,2,3,4,0.4699
1,2,0.28,0,0,2,12,1.1097
1,2,0.72,0,4,4,22,1.3739
1,2,0.28,1,-5,-5,7,0.69769
1,2,0.72,0,5,5,5,0.61144
1,2,0.28,1,-5,-5,11,0.78094
1,2,0.28,1,-5,-5,7,0.62908
1,2,0.28,1,-4,-4,4,0.52936
1,2,0.28,0,1,2,7,0.60088
1,2,0.72,0,7,7,15,1.107
1,3,0.28,1,-6,-6,10,0.77729
1,3,0.72,1,-1,-2,7,0.64664
1,3,0.72,0,4,4,10,0.81467
1,3,0.72,0,5,5,9,0.66063
1,3,0.28,1,-8,-8,8,0.66658
1,3,0.72,0,4,4,8,0.68597
1,3,0.28,1,-5,-5,11,0.76646
1,3,0.28,1,-5,-5,11,0.91045
1,3,0.28,1,-6,-6,22,1.4718
1,3,0.28,1,-6,-7,18,1.1216
1,3,0.28,1,-7,-7,15,1.1224
1,3,0.72,0,5,5,13,1.0021
1,3,0.28,1,-4,-4,10,0.77038
1,3,0.72,0,9,9,15,1.1214
1,3,0.72,0,7,7,13,1.0422
1,3,0.28,0,1,2,13,0.88172
1,3,0.72,0,7,7,15,1.1234
1,3,0.72,0,5,6,9,0.78729
1,3,0.28,1,-7,-7,21,1.3351
1,3,0.72,0,6,7,8,0.72552
1,3,0.28,1,-5,-5,5,0.56481
1,3,0.28,1,-4,-4,4,0.49281
1,3,0.72,1,-1,-3,5,0.53085
1,3,0.72,0,5,5,9,0.78675
1,3,0.72,0,6,6,8,0.75929
1,3,0.28,1,-7,-7,9,0.76874
1,3,0.28,1,-19,-19,33,1.9528
1,3,0.72,0,4,6,28,1.9602
1,3,0.72,0,4,4,12,0.86631
1,3,0.28,1,-8,-8,10,0.71797
1,3,0.28,0,2,2,10,0.88075
1,3,0.28,1,-5,-8,33,1.9222
1,3,0.28,1,-8,-8,10,0.77046
1,3,0.28,1,-6,-6,16,1.2082
1,3,0.28,1,-8,-8,20,1.2559
1,3,0.72,0,3,5,13,1.0201
1,3,0.28,1,-8,-8,20,1.6294
1,3,0.72,0,7,7,13,0.87993
1,3,0.28,1,-7,-7,13,0.98311
1,3,0.72,0,2,3,10,0.91933
1,3,0.28,1,-5,-6,17,1.1157
1,3,0.72,0,1,2,9,0.82309
1,3,0.72,0,3,3,3,0.48551
1,3,0.28,1,-5,-5,7,0.60924
1,3,0.72,0,3,3,3,0.40939
1,3,0.72,0,2,2,2,0.42516
1,3,0.72,0,2,2,4,0.44312
1,3,0.72,0,3,3,3,0.40667
1,3,0.72,0,2,2,2,0.3768
1,3,0.28,1,-2,-3,6,0.56929
1,3,0.28,1,-4,-6,14,1.0925
1,3,0.28,1,-3,-3,5,0.60503
1,3,0.72,0,5,5,5,0.50645
1,3,0.72,1,-2,-3,8,0.72468
1,3,0.72,0,3,3,5,0.60471
1,3,0.28,1,-5,-5,5,0.50613
1,3,0.72,0,4,4,4,0.48195
1,3,0.28,1,-3,-3,5,0.62009
1,3,0.72,0,2,2,14,0.96637
1,3,0.28,1,-4,-4,4,0.47998
1,3,0.28,0,0,1,2,0.42013
1,3,0.72,0,6,6,8,0.65239
1,3,0.28,1,-3,-3,3,0.43817
1,3,0.72,0,1,2,3,0.45959
2,1,0.5,0,1,1,1,0.26612
2,1,0.5,0,1,1,1,0.2866
2,1,0.5,0,1,1,1,0.29778
2,1,0.5,0,-1,-1,1,0.28718
2,1,0.5,0,-1,-1,1,0.27948
2,1,0.5,1,1,1,1,0.29027
2,1,0.5,0,1,1,1,0.3168
2,2,0.5,0,1,1,1,0.28523
2,2,0.5,0,-1,-1,1,0.28601
2,2,0.5,0,-1,-1,1,0.26634
2,3,0.5,0,-1,-1,1,0.27434
2,3,0.5,0,0,1,2,0.30485
2,3,0.5,0,1,1,1,0.27259
3,1,0.5,1,-1,-2,13,0.9009
3,1,0.5,1,-1,-2,9,0.7066
3,1,0.5,1,-5,-6,9,0.69479
3,1,0.5,0,-1,-2,11,0.7887
3,1,0.72,0,2,3,8,0.68906
3,1,0.5,0,1,1,9,0.73629
3,1,0.72,0,3,3,9,0.66225
3,1,0.28,1,-6,-6,10,0.74711
3,1,0.72,0,3,4,7,0.60641
3,1,0.5,0,2,2,8,0.66237
3,1,0.28,1,-6,-6,8,0.64463
3,1,0.5,1,-1,-3,7,0.62053
3,1,0.5,1,-5,-5,7,0.62645
3,1,0.5,0,2,4,8,0.6458
3,1,0.72,0,4,4,6,0.5983
3,1,0.72,0,4,5,6,0.55197
3,1,0.28,1,-3,-3,7,0.61009
3,1,0.28,1,-5,-5,5,0.53032
3,1,0.28,1,-2,-3,10,0.82545
3,1,0.72,0,0,3,8,0.66142
3,1,0.28,1,-3,-3,7,0.68179
3,1,0.5,0,-1,-2,11,0.93802
3,1,0.28,1,-4,-4,6,0.51137
3,1,0.5,0,0,2,6,0.63387
3,1,0.72,0,1,1,7,0.65983
3,1,0.72,0,5,5,9,0.68924
3,1,0.28,0,3,3,7,0.67299
3,1,0.28,1,-4,-4,4,0.5095
3,1,0.5,1,-3,-3,7,0.64107
3,1,0.72,0,4,4,6,0.56321
3,1,0.28,1,-4,-4,4,0.48242
3,1,0.72,0,2,2,2,0.39472
3,1,0.72,0,3,3,3,0.41263
3,1,0.5,1,-3,-3,5,0.53067
3,1,0.72,0,2,2,2,0.37042
3,1,0.5,0,1,2,3,0.41056
3,1,0.72,0,1,2,3,0.39475
3,1,0.5,0,0,1,4,0.46835
3,1,0.5,0,3,3,9,0.72063
3,1,0.5,0,1,3,13,0.90655
3,1,0.28,1,-4,-5,8,0.71037
3,1,0.5,0,0,2,10,0.76983
3,1,0.72,0,5,5,9,0.71362
3,1,0.72,0,7,7,7,0.64622
3,1,0.5,1,-5,-5,11,0.80354
3,1,0.5,0,-2,-2,10,0.80966
3,1,0.72,0,6,6,6,0.64782
3,1,0.72,0,0,2,10,0.76169
3,1,0.28,1,-7,-7,7,0.67987
3,1,0.28,0,-2,-2,6,0.6737
3,1,0.72,0,5,5,7,0.61152
3,1,0.72,0,3,3,13,1.0213
3,1,0.5,0,2,2,8,0.84307
3,1,0.72,0,5,5,9,0.70347
3,1,0.5,0,2,2,10,0.843
3,1,0.5,0,1,2,7,0.71689
3,1,0.72,0,4,5,8,0.66627
3,1,0.72,0,1,1,7,0.66446
3,1,0.28,1,-5,-5,5,0.60916
3,1,0.5,0,1,2,9,0.70081
3,1,0.5,0,5,5,13,1.0381
3,1,0.5,1,1,2,13,1.1245
3,1,0.28,1,-3,-3,15,0.99386
3,2,0.5,0,-1,-4,21,1.3059
3,2,0.28,1,-6,-6,12,0.86208
3,2,0.28,1,-8,-8,8,0.6014
3,2,0.28,1,-3,-4,11,0.84976
3,2,0.28,1,-5,-5,15,1.0573
3,2,0.28,1,-7,-7,15,0.95136
3,2,0.72,0,6,6,8,0.6495
3,2,0.5,0,5,5,5,0.49747
3,2,0.72,0,4,4,4,0.44764
3,2,0.5,0,0,1,4,0.47121
3,2,0.28,1,-4,-4,4,0.48922
3,2,0.5,1,-3,-3,5,0.50501
3,2,0.5,1,-1,-2,3,0.44518
3,2,0.5,0,0,2,4,0.46285
3,2,0.5,0,4,4,4,0.4508
3,2,0.72,0,3,4,5,0.56226
3,2,0.72,0,0,2,6,0.58696
3,2,0.28,1,-4,-4,8,0.63854
3,2,0.5,0,0,1,6,0.64007
3,2,0.5,1,-3,-4,5,0.54591
3,2,0.28,1,-6,-6,6,0.59061
3,2,0.72,1,-2,-3,12,0.93804
3,2,0.5,1,-4,-4,10,0.85609
3,2,0.5,0,1,2,11,0.8375
3,2,0.72,0,4,4,8,0.72793
3,2,0.72,0,5,5,5,0.52815
3,2,0.5,0,3,4,5,0.5362
3,2,0.72,0,2,2,4,0.48606
3,2,0.28,1,0,2,4,0.46186
3,2,0.28,1,-4,-4,4,0.50334
3,2,0.5,0,1,3,7,0.57142
3,2,0.5,0,3,4,19,1.1954
3,2,0.72,0,3,3,7,0.68577
3,2,0.5,0,1,1,11,0.78965
3,2,0.28,1,-7,-7,7,0.58553
3,2,0.5,1,-2,-3,4,0.48481
3,2,0.28,1,-5,-5,5,0.47713
3,2,0.5,0,0,2,8,0.69531
3,2,0.5,0,6,6,18,1.3751
3,2,0.5,0,4,5,20,1.2772
3,2,0.28,1,-7,-7,11,0.91091
3,2,0.5,0,1,2,9,0.82266
3,2,0.72,0,1,2,11,0.82064
3,2,0.72,0,2,3,8,0.71789
3,2,0.28,1,-5,-5,7,0.73837
3,2,0.5,0,3,3,11,0.8179
3,2,0.72,0,6,6,6,0.63016
3,2,0.5,1,-5,-5,7,0.71619
3,2,0.72,0,4,5,16,1.0316
3,2,0.5,0,3,3,15,1.1415
3,2,0.5,0,2,3,12,1.1157
3,2,0.5,0,2,3,10,0.73363
3,2,0.5,0,3,3,7,0.63176
3,2,0.28,1,-2,-2,4,0.57891
3,2,0.72,0,3,4,7,0.59699
3,2,0.28,0,-3,-3,7,0.65175
3,2,0.72,0,1,2,5,0.61086
3,2,0.5,0,4,4,12,0.84699
3,2,0.72,0,1,1,7,0.69861
3,2,0.28,0,1,1,5,0.63893
3,2,0.5,0,3,3,5,0.49668
3,2,0.5,0,0,1,6,0.64046
3,3,0.5,1,0,5,30,1.8385
3,3,0.72,1,-3,-4,9,0.70416
3,3,0.5,0,6,6,34,2.0058
3,3,0.28,1,-5,-5,17,1.15
3,3,0.5,0,3,4,19,1.2899
3,3,0.5,0,3,3,27,1.5536
3,3,0.5,1,-1,-2,15,0.9573
3,3,0.72,0,5,5,11,0.86343
3,3,0.28,1,-6,-6,6,0.57152
3,3,0.5,1,-5,-5,9,0.68092
3,3,0.28,1,-6,-6,6,0.62562
3,3,0.72,0,4,4,8,0.70162
3,3,0.5,1,-3,-4,7,0.60092
3,3,0.5,0,3,3,7,0.6754
3,3,0.28,1,-4,-4,10,0.84496
3,3,0.5,0,5,6,9,0.66092
3,3,0.5,1,-3,-4,7,0.6825
3,3,0.28,1,-3,-4,13,1.0051
3,3,0.5,1,-3,-3,15,1.0048
3,3,0.28,1,-3,-3,11,0.91659
3,3,0.72,0,2,3,10,0.83831
3,3,0.5,0,1,3,13,0.89672
3,3,0.5,1,-5,-5,9,0.77401
3,3,0.72,0,5,5,5,0.57206
3,3,0.5,0,5,5,11,0.80259
3,3,0.5,0,4,4,6,0.58815
3,3,0.72,0,3,3,9,0.80766
3,3,0.28,1,-5,-5,7,0.68024
3,3,0.5,0,1,3,9,0.7619
3,3,0.5,0,3,4,9,0.76137
3,3,0.5,1,-1,-2,7,0.67583
3,3,0.5,1,-2,-4,10,0.80503
3,3,0.28,0,2,2,10,0.82306
3,3,0.5,1,-1,-3,27,1.8611
3,3,0.28,1,-4,-5,10,0.79269
3,3,0.5,0,-1,-4,41,2.3393
3,3,0.5,0,1,3,33,2.257
3,3,0.28,1,-6,-6,12,0.85438
3,3,0.5,0,2,2,12,0.86834
3,3,0.5,0,2,3,10,0.84884
3,3,0.28,0,0,2,10,0.73679
3,3,0.28,0,2,3,8,0.64585
3,3,0.5,1,-5,-5,15,1.1742
3,3,0.28,1,-8,-8,20,1.2617
3,3,0.28,1,-8,-9,12,0.84215
3,3,0.5,1,-6,-6,8,0.71381
3,3,0.5,0,-2,-7,30,1.7974
3,3,0.5,0,3,3,11,0.87132
