condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-4,-5,8,0.70755
1,1,0.72,0,5,5,7,0.63129
1,1,0.28,1,-4,-5,12,0.85742
1,1,0.72,0,3,3,5,0.56673
1,1,0.28,1,-4,-4,4,0.50351
1,1,0.28,1,-5,-5,7,0.61945
1,1,0.28,1,-2,-3,10,0.83338
1,1,0.72,0,5,5,5,0.55484
1,1,0.28,1,-12,-12,20,1.3005
1,1,0.28,1,-4,-4,4,0.51285
1,1,0.28,1,-6,-6,12,0.9547
1,1,0.72,0,4,4,4,0.50834
1,1,0.28,1,-3,-3,3,0.48851
1,1,0.72,0,5,5,9,0.84026
1,1,0.72,0,6,6,10,0.78635
1,1,0.72,0,5,5,5,0.58223
1,1,0.72,0,4,4,4,0.52244
1,1,0.28,1,-5,-5,9,0.75414
1,1,0.28,1,-5,-5,9,0.86806
1,1,0.72,0,4,4,12,1.0244
1,1,0.28,1,-7,-7,17,1.1799
1,1,0.72,0,4,4,8,0.78595
1,1,0.72,1,-2,-3,8,0.75759
1,1,0.72,0,3,3,9,0.82344
1,1,0.72,0,4,4,6,0.65938
1,1,0.72,0,3,3,5,0.60967
1,1,0.28,1,-5,-5,5,0.5934
1,1,0.28,0,0,2,12,0.91521
1,1,0.72,0,6,6,8,0.71092
1,1,0.72,0,2,2,4,0.56117
1,1,0.72,0,4,4,4,0.50478
1,1,0.72,0,3,3,7,0.66857
1,1,0.28,1,-5,-5,7,0.75341
1,1,0.72,0,0,3,10,0.7707
1,1,0.72,0,4,4,6,0.61098
1,1,0.72,0,3,3,5,0.64134
1,1,0.72,0,2,3,12,0.87092
1,1,0.72,0,-1,-1,7,0.72035
1,1,0.72,0,5,5,7,0.80647
1,1,0.72,0,-1,-1,11,0.86267
1,1,0.28,0,1,2,3,0.46283
1,1,0.72,0,3,4,5,0.69641
1,1,0.28,1,-7,-7,9,0.76028
1,1,0.28,1,-5,-7,13,1.0767
1,1,0.28,1,-4,-5,6,0.72174
1,1,0.28,0,1,3,11,0.84449
1,1,0.72,0,6,6,12,1.064
1,1,0.28,1,-8,-8,14,1.3363
1,1,0.72,0,3,3,13,0.99375
1,1,0.72,0,7,7,9,0.81549
1,1,0.72,0,4,4,12,1.1541
1,1,0.28,1,-6,-6,12,0.88376
1,1,0.72,0,2,2,16,1.2715
1,1,0.72,0,5,5,15,1.3738
1,1,0.72,0,4,4,8,0.6788
1,1,0.28,1,-6,-6,8,0.79493
1,1,0.72,0,4,4,8,0.8577
1,1,0.72,0,5,5,7,0.67268
