trial,condition,coherence,time,evidence,action,rt
1,1,0.72,1,1,0,16
1,1,0.72,2,2,0,16
1,1,0.72,3,3,0,16
1,1,0.72,4,2,0,16
1,1,0.72,5,3,0,16
1,1,0.72,6,4,0,16
1,1,0.72,7,5,0,16
1,1,0.72,8,6,0,16
1,1,0.72,9,7,0,16
1,1,0.72,10,6,0,16
1,1,0.72,11,7,0,16
1,1,0.72,12,8,0,16
1,1,0.72,13,9,0,16
1,1,0.72,14,8,0,16
1,1,0.72,15,9,0,16
1,1,0.72,16,10,1,16
2,1,0.28,1,1,0,10
2,1,0.28,2,2,0,10
2,1,0.28,3,3,0,10
2,1,0.28,4,2,0,10
2,1,0.28,5,3,0,10
2,1,0.28,6,4,0,10
2,1,0.28,7,5,0,10
2,1,0.28,8,6,0,10
2,1,0.28,9,7,0,10
2,1,0.28,10,8,1,10
3,1,0.28,1,1,0,11
3,1,0.28,2,-0,0,11
3,1,0.28,3,-1,0,11
3,1,0.28,4,-0,0,11
3,1,0.28,5,1,0,11
3,1,0.28,6,-0,0,11
3,1,0.28,7,1,0,11
3,1,0.28,8,2,0,11
3,1,0.28,9,3,0,11
3,1,0.28,10,4,0,11
3,1,0.28,11,5,1,11
4,1,0.72,1,1,0,14
4,1,0.72,2,2,0,14
4,1,0.72,3,3,0,14
4,1,0.72,4,4,0,14
4,1,0.72,5,5,0,14
4,1,0.72,6,6,0,14
4,1,0.72,7,7,0,14
4,1,0.72,8,8,0,14
4,1,0.72,9,9,0,14
4,1,0.72,10,10,0,14
4,1,0.72,11,9,0,14
4,1,0.72,12,10,0,14
4,1,0.72,13,11,0,14
4,1,0.72,14,12,1,14
5,1,0.28,1,1,0,14
5,1,0.28,2,2,0,14
5,1,0.28,3,3,0,14
5,1,0.28,4,4,0,14
5,1,0.28,5,5,0,14
5,1,0.28,6,6,0,14
5,1,0.28,7,7,0,14
5,1,0.28,8,6,0,14
5,1,0.28,9,7,0,14
5,1,0.28,10,8,0,14
5,1,0.28,11,7,0,14
5,1,0.28,12,6,0,14
5,1,0.28,13,7,0,14
5,1,0.28,14,8,1,14
6,1,0.28,1,1,0,15
6,1,0.28,2,2,0,15
6,1,0.28,3,1,0,15
6,1,0.28,4,2,0,15
6,1,0.28,5,3,0,15
6,1,0.28,6,4,0,15
6,1,0.28,7,5,0,15
6,1,0.28,8,6,0,15
6,1,0.28,9,7,0,15
6,1,0.28,10,6,0,15
6,1,0.28,11,7,0,15
6,1,0.28,12,8,0,15
6,1,0.28,13,7,0,15
6,1,0.28,14,8,0,15
6,1,0.28,15,9,1,15
7,1,0.72,1,-1,0,17
7,1,0.72,2,-2,0,17
7,1,0.72,3,-1,0,17
7,1,0.72,4,-2,0,17
7,1,0.72,5,-1,0,17
7,1,0.72,6,-0,0,17
7,1,0.72,7,1,0,17
7,1,0.72,8,2,0,17
7,1,0.72,9,1,0,17
7,1,0.72,10,-0,0,17
7,1,0.72,11,-1,0,17
7,1,0.72,12,-0,0,17
7,1,0.72,13,-1,0,17
7,1,0.72,14,-2,0,17
7,1,0.72,15,-1,0,17
7,1,0.72,16,-0,0,17
7,1,0.72,17,-1,1,17
8,1,0.28,1,-1,0,14
8,1,0.28,2,-0,0,14
8,1,0.28,3,1,0,14
8,1,0.28,4,2,0,14
8,1,0.28,5,1,0,14
8,1,0.28,6,2,0,14
8,1,0.28,7,3,0,14
8,1,0.28,8,2,0,14
8,1,0.28,9,3,0,14
8,1,0.28,10,2,0,14
8,1,0.28,11,3,0,14
8,1,0.28,12,2,0,14
8,1,0.28,13,3,0,14
8,1,0.28,14,4,1,14
9,1,0.72,1,1,0,15
9,1,0.72,2,2,0,15
9,1,0.72,3,3,0,15
9,1,0.72,4,2,0,15
9,1,0.72,5,1,0,15
9,1,0.72,6,2,0,15
9,1,0.72,7,1,0,15
9,1,0.72,8,2,0,15
9,1,0.72,9,1,0,15
9,1,0.72,10,2,0,15
9,1,0.72,11,3,0,15
9,1,0.72,12,4,0,15
9,1,0.72,13,5,0,15
9,1,0.72,14,6,0,15
9,1,0.72,15,7,1,15
10,1,0.28,1,1,0,13
10,1,0.28,2,-0,0,13
10,1,0.28,3,-1,0,13
10,1,0.28,4,-0,0,13
10,1,0.28,5,1,0,13
10,1,0.28,6,-0,0,13
10,1,0.28,7,1,0,13
10,1,0.28,8,2,0,13
10,1,0.28,9,1,0,13
10,1,0.28,10,2,0,13
10,1,0.28,11,3,0,13
