condition,coherence,time,evidence,action
3,0.72,3,-1,0
3,0.72,4,0,0
3,0.72,5,1,0
3,0.72,6,2,0
3,0.72,7,3,0
3,0.72,8,4,1
3,0.5,1,1,0
3,0.5,2,-0,0
3,0.5,3,1,0
3,0.5,4,2,0
3,0.5,5,3,0
3,0.5,6,4,0
3,0.5,7,5,1
3,0.5,1,1,0
3,0.5,2,2,0
3,0.5,3,3,0
3,0.5,4,4,0
3,0.5,5,3,0
3,0.5,6,4,0
3,0.5,7,3,0
3,0.5,8,2,0
3,0.5,9,3,0
3,0.5,10,4,0
3,0.5,11,3,1
3,0.28,1,1,0
3,0.28,2,2,0
3,0.28,3,3,0
3,0.28,4,4,0
3,0.28,5,5,0
3,0.28,6,4,1
3,0.5,1,-1,0
3,0.5,2,-2,0
3,0.5,3,-1,0
3,0.5,4,-2,0
3,0.5,5,-1,0
3,0.5,6,-0,0
3,0.5,7,-1,0
3,0.5,8,-2,0
3,0.5,9,-1,0
3,0.5,10,-2,0
3,0.5,11,-1,0
3,0.5,12,-2,0
3,0.5,13,-3,0
3,0.5,14,-2,0
3,0.5,15,-3,0
3,0.5,16,-2,0
3,0.5,17,-3,0
3,0.5,18,-4,0
3,0.5,19,-3,0
3,0.5,20,-4,0
3,0.5,21,-5,0
3,0.5,22,-6,0
3,0.5,23,-7,0
3,0.5,24,-8,0
3,0.5,25,-7,1
3,0.28,1,1,0
3,0.28,2,-0,0
3,0.28,3,1,0
3,0.28,4,2,0
3,0.28,5,3,0
3,0.28,6,4,0
3,0.28,7,3,1
3,0.28,1,-1,0
3,0.28,2,-0,0
3,0.28,3,1,0
3,0.28,4,2,0
3,0.28,5,3,0
3,0.28,6,4,0
3,0.28,7,5,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,3,0
3,0.72,4,4,0
3,0.72,5,5,0
3,0.72,6,6,1
3,0.5,1,-1,0
3,0.5,2,0,0
3,0.5,3,1,0
3,0.5,4,0,0
3,0.5,5,-1,0
3,0.5,6,-2,0
3,0.5,7,-1,0
3,0.5,8,0,0
3,0.5,9,-1,0
3,0.5,10,0,0
3,0.5,11,1,0
3,0.5,12,2,0
3,0.5,13,3,0
3,0.5,14,4,0
3,0.5,15,5,1
3,0.72,1,-1,0
3,0.72,2,0,0
3,0.72,3,1,0
3,0.72,4,2,0
3,0.72,5,3,0
3,0.72,6,4,1
3,0.5,1,1,0
3,0.5,2,2,0
3,0.5,3,3,0
3,0.5,4,4,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,3,0
3,0.72,4,4,0
3,0.72,5,5,0
3,0.72,6,4,0
3,0.72,7,5,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,3,1
3,0.72,1,-1,0
3,0.72,2,0,0
3,0.72,3,-1,0
3,0.72,4,0,0
3,0.72,5,1,0
3,0.72,6,2,1
3,0.5,1,-1,0
3,0.5,2,0,0
3,0.5,3,1,0
3,0.5,4,0,0
3,0.5,5,-1,0
3,0.5,6,-2,0
3,0.5,7,-1,0
3,0.5,8,0,0
3,0.5,9,1,0
3,0.5,10,2,0
3,0.5,11,3,0
3,0.5,12,2,0
3,0.5,13,3,0
3,0.5,14,2,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,1,0
3,0.72,4,2,0
3,0.72,5,3,0
3,0.72,6,2,0
3,0.72,7,1,0
3,0.72,8,2,0
3,0.72,9,1,0
3,0.72,10,2,0
3,0.72,11,3,0
3,0.72,12,4,0
3,0.72,13,5,0
3,0.72,14,6,0
3,0.72,15,5,0
3,0.72,16,6,0
3,0.72,17,7,1
3,0.5,1,-1,0
3,0.5,2,-0,0
3,0.5,3,1,0
3,0.5,4,-0,0
3,0.5,5,1,0
3,0.5,6,2,0
3,0.5,7,1,0
3,0.5,8,-0,0
3,0.5,9,-1,0
3,0.5,10,-0,0
3,0.5,11,1,0
3,0.5,12,-0,0
3,0.5,13,1,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,3,0
3,0.72,4,4,0
3,0.72,5,3,0
3,0.72,6,4,0
3,0.72,7,3,0
3,0.72,8,4,0
3,0.72,9,3,0
3,0.72,10,4,0
3,0.72,11,3,0
3,0.72,12,4,0
3,0.72,13,5,0
3,0.72,14,6,0
3,0.72,15,7,0
3,0.72,16,8,0
3,0.72,17,9,0
3,0.72,18,8,0
3,0.72,19,9,1
3,0.5,1,-1,0
3,0.5,2,-0,0
3,0.5,3,-1,0
3,0.5,4,-0,0
3,0.5,5,1,0
3,0.5,6,-0,0
3,0.5,7,-1,0
3,0.5,8,-2,0
3,0.5,9,-3,0
3,0.5,10,-4,0
3,0.5,11,-3,0
3,0.5,12,-4,0
3,0.5,13,-3,0
3,0.5,14,-2,0
3,0.5,15,-1,0
3,0.5,16,-2,0
3,0.5,17,-1,0
3,0.5,18,-0,0
3,0.5,19,-1,0
3,0.5,20,-2,0
3,0.5,21,-3,0
3,0.5,22,-4,0
3,0.5,23,-3,0
3,0.5,24,-2,0
3,0.5,25,-3,0
3,0.5,26,-2,0
3,0.5,27,-1,0
3,0.5,28,-0,0
3,0.5,29,-1,1
3,0.28,1,1,0
3,0.28,2,-0,0
3,0.28,3,1,0
3,0.28,4,2,0
3,0.28,5,3,0
3,0.28,6,4,0
3,0.28,7,5,1
3,0.5,1,1,0
3,0.5,2,2,0
3,0.5,3,3,0
3,0.5,4,4,0
3,0.5,5,5,0
3,0.5,6,6,1
3,0.28,1,-1,0
3,0.28,2,-0,0
3,0.28,3,1,0
3,0.28,4,2,1
3,0.72,1,-1,0
3,0.72,2,0,0
3,0.72,3,-1,0
3,0.72,4,0,0
3,0.72,5,1,0
3,0.72,6,2,1
3,0.72,1,1,0
3,0.72,2,2,0
3,0.72,3,3,0
3,0.72,4,4,0
3,0.72,5,3,0
3,0.72,6,4,1
3,0.5,1,1,0
3,0.5,2,2,0
3,0.5,3,3,0
3,0.5,4,2,1
3,0.72,1,-1,0
3,0.72,2,-2,0
3,0.72,3,-1,0
3,0.72,4,0,0
3,0.72,5,1,0
3,0.72,6,2,0
3,0.72,7,3,0
3,0.72,8,4,1
3,0.5,1,-1,0
3,0.5,2,-2,0
3,0.5,3,-1,0
3,0.5,4,-2,0
3,0.5,5,-1,0
3,0.5,6,0,0
3,0.5,7,1,0
3,0.5,8,0,1
3,0.5,1,1,0
3,0.5,2,2,0
3,0.5,3,1,0
3,0.5,4,2,0
3,0.5,5,3,1
