condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.28,1,-3,-3,3,0.44878
1,1,0.72,0,2,2,4,0.49581
1,1,0.72,0,3,3,5,0.54266
1,1,0.72,0,3,3,3,0.45059
1,1,0.72,0,4,4,4,0.48199
1,1,0.72,0,2,2,4,0.4822
1,1,0.28,1,-3,-3,3,0.4902
1,1,0.28,1,-1,-1,5,0.56168
1,1,0.28,1,-1,-2,5,0.52972
1,1,0.72,0,2,3,4,0.52213
1,1,0.72,0,4,4,4,0.51355
1,1,0.72,1,-3,-3,5,0.5238
1,1,0.28,0,1,2,5,0.62942
1,1,0.28,1,-4,-4,4,0.49713
1,1,0.72,0,3,4,5,0.52733
1,1,0.28,0,0,1,4,0.551
1,1,0.72,0,2,2,4,0.55536
1,1,0.72,0,3,3,9,0.75702
1,1,0.72,1,0,1,4,0.53506
1,1,0.28,1,-2,-2,4,0.5506
1,1,0.72,0,3,4,5,0.52865
1,1,0.28,1,-3,-3,5,0.62457
1,1,0.28,1,-3,-3,3,0.49258
1,1,0.72,0,5,5,5,0.55503
1,1,0.28,1,-1,-2,5,0.62876
1,1,0.28,1,-4,-4,4,0.52899
1,1,0.28,1,-4,-4,8,0.73624
1,1,0.28,1,-2,-2,4,0.54208
1,1,0.28,0,3,3,3,0.49887
1,1,0.72,0,5,5,5,0.64019
1,1,0.28,1,-2,-2,6,0.62607
1,1,0.28,1,-4,-4,6,0.58976
1,1,0.28,1,-3,-3,11,0.96262
1,1,0.28,1,-3,-3,7,0.68981
1,1,0.72,0,4,4,4,0.53002
1,1,0.72,0,3,3,5,0.59374
1,1,0.72,0,3,3,5,0.53176
1,1,0.72,0,4,4,4,0.52198
1,1,0.28,1,-3,-3,3,0.53564
1,1,0.28,1,-5,-5,7,0.62818
1,1,0.28,1,-4,-4,4,0.52404
1,1,0.72,0,2,2,4,0.57554
1,1,0.28,1,-4,-4,6,0.58365
1,1,0.72,0,2,3,4,0.57516
1,1,0.72,0,2,2,4,0.6177
1,1,0.72,0,4,4,6,0.57921
1,1,0.72,1,-2,-3,4,0.54165
1,1,0.28,1,-3,-3,3,0.51946
1,1,0.28,1,-2,-2,6,0.61881
1,1,0.72,0,4,4,4,0.55687
1,1,0.72,0,2,2,4,0.57057
1,1,0.28,1,-3,-4,7,0.63873
1,1,0.72,1,-2,-3,6,0.64468
1,1,0.28,1,-4,-4,4,0.57907
1,1,0.28,1,-1,-2,7,0.64283
1,1,0.28,1,-2,-2,4,0.57654
1,1,0.72,0,2,2,4,0.60029
1,1,0.72,0,2,3,6,0.59839
1,1,0.28,0,-1,-1,5,0.65217
1,1,0.72,1,0,2,10,1.0326
1,1,0.72,1,0,2,4,0.50032
1,1,0.28,1,-3,-3,5,0.61038
1,1,0.28,1,-3,-3,5,0.69419
1,1,0.72,1,-2,-2,6,0.60132
1,1,0.28,1,-2,-2,4,0.53128
1,1,0.28,1,-2,-2,2,0.43585
1,1,0.72,0,4,4,4,0.4973
1,1,0.28,1,0,1,6,0.68548
1,1,0.72,0,2,2,2,0.47348
1,1,0.28,1,-1,-2,7,0.64726
1,1,0.72,0,3,3,5,0.59757
1,2,0.28,1,-6,-6,6,0.58721
1,2,0.72,0,4,4,6,0.63094
1,2,0.28,1,-4,-4,6,0.61687
1,2,0.28,1,-4,-4,8,0.65505
