condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,1,-3,-3,3,0.43117
1,1,0.72,0,3,4,5,0.52231
1,1,0.72,0,2,2,4,0.4825
1,1,0.28,0,0,1,2,0.41823
1,1,0.28,1,-4,-4,4,0.48032
1,1,0.72,0,4,4,4,0.45829
1,1,0.72,0,3,3,3,0.43182
1,1,0.72,0,2,2,6,0.62654
1,1,0.72,0,0,1,4,0.45452
1,1,0.28,1,-3,-3,5,0.57161
1,1,0.72,1,-1,-2,3,0.45835
1,1,0.72,0,4,4,4,0.47946
1,1,0.72,0,0,1,4,0.52187
1,1,0.28,1,-3,-3,3,0.45763
1,1,0.28,1,-4,-4,4,0.47124
1,1,0.28,0,2,2,2,0.44133
1,1,0.72,0,3,3,3,0.49906
1,1,0.28,0,0,1,4,0.48148
1,1,0.72,1,0,1,6,0.6515
1,1,0.28,1,-3,-4,7,0.68279
1,1,0.72,0,4,4,4,0.48299
1,1,0.72,0,3,3,3,0.47533
1,1,0.28,0,0,2,4,0.57245
1,1,0.72,0,1,2,7,0.62125
1,1,0.28,1,-2,-2,4,0.54489
1,1,0.72,0,7,7,13,1.0769
1,1,0.28,1,-3,-3,11,0.87865
1,1,0.72,0,2,3,6,0.67239
1,1,0.28,1,-2,-3,6,0.66618
1,1,0.72,0,5,5,5,0.59867
1,1,0.72,0,2,3,4,0.53668
1,1,0.72,0,2,2,6,0.63825
1,1,0.28,1,-5,-5,5,0.59977
1,1,0.28,1,-2,-3,8,0.69015
1,1,0.28,1,-2,-3,10,0.85849
1,1,0.72,0,4,4,6,0.64785
1,1,0.28,1,-3,-3,5,0.56811
1,1,0.72,0,2,2,6,0.61623
1,1,0.28,1,-1,-2,3,0.50203
1,1,0.72,0,3,3,5,0.5535
1,1,0.28,1,0,2,4,0.53153
1,1,0.28,1,-3,-3,3,0.54524
1,1,0.28,1,-2,-2,4,0.50981
1,1,0.72,1,-2,-2,4,0.55791
1,1,0.28,1,-3,-3,3,0.54345
1,1,0.28,1,-1,-1,5,0.54495
1,1,0.28,0,-1,-1,5,0.6153
1,1,0.72,0,3,3,5,0.67318
1,1,0.72,0,3,3,5,0.54906
1,1,0.72,0,1,2,5,0.63718
1,1,0.72,0,2,3,4,0.62536
1,1,0.28,1,-6,-6,8,0.68134
1,1,0.72,1,-1,-3,7,0.7164
1,1,0.28,1,-1,-1,5,0.6509
