condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.72,0,8,8,10,0.75377
1,1,0.72,0,6,6,14,0.93124
1,1,0.72,0,8,8,10,0.72944
1,1,0.72,0,5,5,19,1.2494
1,1,0.28,1,-8,-8,14,0.93681
1,1,0.72,0,5,5,11,0.77517
1,1,0.72,0,1,1,11,0.86123
1,1,0.28,1,-5,-5,7,0.63276
1,1,0.28,1,-5,-5,7,0.59428
1,1,0.72,0,5,5,5,0.56454
1,1,0.28,1,-7,-7,7,0.6449
1,1,0.28,1,-5,-5,9,0.66868
1,1,0.72,0,6,6,6,0.59235
1,1,0.28,0,0,2,8,0.72278
1,1,0.72,0,4,4,12,0.8286
1,1,0.72,0,2,4,8,0.72022
1,1,0.28,1,-5,-5,9,0.80195
1,1,0.28,1,-8,-9,10,0.74579
1,1,0.72,1,-2,-3,8,0.74962
1,1,0.28,1,-4,-5,12,0.96997
1,1,0.72,0,10,10,14,0.93742
1,1,0.28,1,-4,-5,10,0.84011
1,1,0.28,1,-4,-4,8,0.74516
1,1,0.28,1,-6,-7,8,0.66116
1,1,0.28,1,-3,-3,9,0.79382
1,1,0.72,0,2,3,10,0.85118
1,1,0.28,1,0,2,14,1.1054
1,1,0.28,1,-6,-6,10,0.76486
1,1,0.72,0,10,11,18,1.1491
1,1,0.28,1,-8,-8,10,0.84082
1,1,0.72,0,6,6,10,0.72123
1,1,0.72,0,6,6,16,1.041
1,1,0.28,1,1,3,11,0.9294
1,1,0.28,1,-9,-9,9,0.70441
1,1,0.28,1,-5,-5,11,0.82834
1,1,0.28,1,-8,-8,16,1.2972
1,1,0.72,0,7,7,11,0.83887
1,1,0.72,0,3,5,29,1.9263
1,1,0.28,1,-7,-7,11,1.0348
1,1,0.72,0,5,6,11,0.8366
1,1,0.28,1,-3,-3,23,1.6347
1,1,0.28,1,-5,-5,15,1.2959
1,1,0.72,0,1,3,9,0.72193
1,1,0.72,0,5,6,15,1.0961
1,1,0.28,1,-4,-4,12,1.1104
1,1,0.28,1,-7,-7,9,0.72982
1,1,0.28,1,-6,-6,24,1.6458
1,1,0.72,0,6,6,12,1.0922
1,1,0.28,1,-2,-3,16,1.0631
1,1,0.72,0,2,3,16,1.1996
1,1,0.28,1,-5,-5,11,1.0094
1,1,0.28,1,-5,-5,15,1.0079
1,1,0.72,0,5,5,9,0.78294
1,1,0.28,1,-5,-5,9,0.90477
1,1,0.28,1,-5,-5,9,0.7208
1,1,0.72,1,-1,-3,11,0.89699
1,1,0.28,1,-5,-5,5,0.58478
1,1,0.28,1,-4,-4,8,0.64639
1,1,0.72,0,5,5,5,0.56228
1,1,0.72,0,10,10,10,0.93295
1,1,0.72,0,6,6,10,0.73459
1,1,0.72,0,5,5,7,0.66497
1,1,0.72,0,4,4,8,0.81672
1,1,0.28,1,-3,-3,7,0.60044
1,1,0.72,0,3,3,5,0.5507
1,1,0.72,0,1,1,7,0.74678
1,1,0.28,1,1,2,9,0.6806
1,2,0.72,0,2,3,8,0.65817
1,2,0.72,0,4,4,8,0.69635
1,2,0.28,1,-6,-6,8,0.61447
1,2,0.28,1,-1,-1,7,0.61159
1,2,0.28,1,-6,-6,6,0.58626
1,2,0.28,1,-1,-3,9,0.68568
1,2,0.72,0,5,6,15,1.1255
1,2,0.72,0,5,6,7,0.63801
1,2,0.72,0,7,7,15,0.99114
1,2,0.72,0,8,8,14,1.0731
1,2,0.72,0,7,8,9,0.78795
1,2,0.28,1,-6,-6,8,0.61509
1,2,0.28,1,-3,-3,7,0.66106
1,2,0.72,0,6,6,6,0.61697
1,2,0.28,1,-8,-8,8,0.63074
1,2,0.28,1,-4,-4,8,0.72333
1,2,0.72,0,5,5,9,0.77062
1,2,0.28,1,-7,-8,19,1.2105
1,2,0.72,0,5,5,11,0.90669
1,2,0.72,1,1,1,15,1.1509
1,2,0.28,1,-6,-6,6,0.60213
1,2,0.28,1,-3,-4,19,1.3622
1,2,0.28,1,-5,-5,7,0.68254
1,2,0.72,0,5,6,11,0.91438
1,2,0.28,1,-1,-2,7,0.67597
1,2,0.72,0,4,4,12,0.88651
1,2,0.28,1,-2,-2,14,1.0697
1,2,0.72,0,3,4,9,0.69007
1,2,0.28,1,-7,-7,9,0.71387
1,2,0.28,1,-7,-7,7,0.64423
1,2,0.72,0,1,3,9,0.70804
1,2,0.28,0,-3,-4,11,0.84758
1,2,0.28,1,-6,-6,6,0.64762
1,2,0.72,0,3,4,9,0.72805
1,2,0.28,1,-3,-4,5,0.53608
1,2,0.72,0,4,4,6,0.63202
1,2,0.72,0,6,6,8,0.66583
1,2,0.28,1,-6,-6,8,0.70186
1,2,0.28,1,-5,-5,7,0.74916
1,2,0.28,1,-8,-9,24,1.4527
1,2,0.28,1,-7,-7,15,1.1848
1,2,0.72,0,5,5,5,0.64955
1,2,0.28,1,-7,-7,7,0.58885
1,2,0.28,1,-2,-3,6,0.62917
1,2,0.72,0,5,5,9,0.84879
1,2,0.72,0,4,5,8,0.66916
1,2,0.28,1,-4,-4,8,0.74301
1,2,0.28,1,-5,-5,5,0.60676
1,2,0.72,0,7,8,9,0.7062
1,2,0.28,1,-6,-6,10,0.85895
1,2,0.28,1,-6,-6,8,0.82633
1,2,0.72,0,6,7,10,0.74457
1,2,0.72,0,4,4,8,0.71402
1,2,0.72,0,4,4,8,0.79013
1,2,0.28,1,-4,-4,10,0.75838
1,2,0.28,1,-4,-5,12,0.97247
1,2,0.28,1,-8,-8,12,1.0545
1,2,0.28,1,-6,-7,10,0.76172
1,2,0.72,0,3,4,7,0.66428
1,2,0.72,0,0,4,18,1.4957
1,2,0.28,1,-8,-8,8,0.64825
1,2,0.28,1,-6,-6,16,1.1794
1,2,0.72,0,4,4,8,0.82769
1,2,0.72,0,3,4,9,0.7137
1,2,0.72,0,5,5,9,0.75199
1,2,0.72,0,3,3,7,0.7649
1,2,0.72,0,5,5,9,0.68188
1,2,0.28,1,-4,-5,6,0.60561
1,2,0.72,0,4,4,4,0.55152
1,2,0.72,0,5,5,9,0.69314
1,2,0.28,1,-5,-5,5,0.55901
1,2,0.72,0,3,3,3,0.42696
1,3,0.72,0,5,5,5,0.53853
1,3,0.72,0,5,5,7,0.62449
1,3,0.28,1,-3,-5,7,0.55694
1,3,0.28,1,-2,-2,10,0.83086
1,3,0.72,0,3,4,9,0.74471
1,3,0.28,1,-5,-5,9,0.70074
1,3,0.72,0,0,4,8,0.74457
1,3,0.72,0,7,7,7,0.64392
1,3,0.28,0,5,5,7,0.59641
1,3,0.28,1,-2,-2,14,1.1181
1,3,0.72,0,6,6,6,0.63968
1,3,0.72,0,2,2,12,0.85803
1,3,0.28,1,-4,-4,8,0.75967
1,3,0.72,1,1,3,13,1.0572
1,3,0.72,0,5,5,17,1.0877
1,3,0.72,0,8,8,8,0.7359
1,3,0.72,0,4,4,12,0.96557
1,3,0.72,0,7,7,13,0.94084
1,3,0.28,1,-3,-4,11,0.8814
1,3,0.72,0,6,6,10,0.87317
1,3,0.28,1,-7,-7,7,0.67471
1,3,0.72,0,5,5,7,0.6451
1,3,0.28,1,-2,-2,8,0.73333
1,3,0.72,0,4,4,4,0.51476
1,3,0.28,1,-2,-3,4,0.46053
1,3,0.72,0,8,8,24,1.5364
1,3,0.72,0,6,6,6,0.60665
1,3,0.28,1,-4,-4,6,0.53468
1,3,0.28,1,-2,-3,4,0.46826
1,3,0.28,1,-2,-2,4,0.51288
1,3,0.72,0,2,2,4,0.45084
1,3,0.28,1,-1,-2,3,0.43
1,3,0.28,1,-3,-3,3,0.43454
1,3,0.72,0,2,3,4,0.43591
1,3,0.28,1,0,1,4,0.46046
1,3,0.28,1,-2,-2,2,0.37403
1,3,0.72,0,3,3,3,0.41853
1,3,0.72,1,4,4,4,0.49782
1,3,0.72,0,2,2,2,0.41988
1,3,0.28,1,-1,-2,5,0.50009
1,3,0.72,1,-1,-1,5,0.53817
1,3,0.28,1,-3,-3,5,0.60385
1,3,0.28,1,-1,-1,5,0.5097
1,3,0.72,0,1,2,11,0.92375
1,3,0.72,0,3,3,3,0.47955
1,3,0.28,1,-6,-6,6,0.51321
1,3,0.28,1,-3,-3,7,0.61576
1,3,0.72,0,3,3,3,0.49938
1,3,0.28,1,-4,-4,6,0.56743
1,3,0.72,0,1,2,3,0.411
1,3,0.72,0,3,3,3,0.46682
1,3,0.72,0,5,5,13,0.91863
1,3,0.72,0,4,4,4,0.47101
1,3,0.72,0,3,3,3,0.44118
1,3,0.28,1,-1,-2,5,0.48704
1,3,0.72,1,1,1,7,0.65644
1,3,0.72,0,3,3,5,0.58868
1,3,0.72,0,4,4,4,0.42883
1,3,0.72,0,3,3,9,0.80494
1,3,0.28,1,-2,-2,4,0.53424
1,3,0.28,1,-4,-4,4,0.43217
1,3,0.72,0,2,2,10,0.8884
1,3,0.28,1,-3,-3,3,0.50081
1,3,0.28,1,-4,-4,6,0.52445
1,3,0.72,0,3,3,7,0.64263
1,3,0.72,0,2,2,4,0.5585
1,3,0.72,0,4,4,4,0.44208
1,3,0.72,0,3,3,3,0.43785
1,3,0.72,0,2,2,4,0.51602
1,3,0.28,1,-4,-4,6,0.51967
1,3,0.72,1,-3,-3,5,0.54993
1,3,0.72,0,2,2,4,0.51211
1,3,0.72,0,2,3,4,0.44566
2,1,0.5,0,2,2,6,0.54396
2,1,0.5,1,-2,-4,10,0.73312
2,1,0.5,1,-6,-6,20,1.2352
2,1,0.5,1,-5,-5,7,0.6074
2,1,0.5,0,2,3,12,0.86356
2,1,0.5,1,-3,-4,19,1.1635
2,1,0.5,1,-3,-5,19,1.2433
2,1,0.5,1,-6,-6,12,0.85261
2,1,0.5,0,1,2,21,1.2592
2,1,0.5,0,6,7,8,0.66479
2,1,0.5,1,-1,-2,13,0.92444
2,1,0.5,1,1,2,11,0.75798
2,1,0.5,1,0,3,16,1.1363
2,1,0.5,1,0,5,20,1.3185
2,1,0.5,0,2,2,26,1.5043
2,1,0.5,1,-9,-10,21,1.4444
