trial,condition,coherence,time,evidence,action,rt
1,1,0.28,1,1,0,10
1,1,0.28,2,2,0,10
1,1,0.28,3,3,0,10
1,1,0.28,4,2,0,10
1,1,0.28,5,3,0,10
1,1,0.28,6,2,0,10
1,1,0.28,7,3,0,10
1,1,0.28,8,4,0,10
1,1,0.28,9,3,0,10
1,1,0.28,10,2,1,10
2,1,0.28,1,1,0,11
2,1,0.28,2,2,0,11
2,1,0.28,3,3,0,11
2,1,0.28,4,4,0,11
2,1,0.28,5,3,0,11
2,1,0.28,6,2,0,11
2,1,0.28,7,1,0,11
2,1,0.28,8,2,0,11
2,1,0.28,9,3,0,11
2,1,0.28,10,4,0,11
2,1,0.28,11,5,1,11
3,1,0.72,1,-1,0,10
3,1,0.72,2,-2,0,10
3,1,0.72,3,-1,0,10
3,1,0.72,4,0,0,10
3,1,0.72,5,1,0,10
3,1,0.72,6,2,0,10
3,1,0.72,7,3,0,10
3,1,0.72,8,4,0,10
3,1,0.72,9,3,0,10
3,1,0.72,10,2,1,10
4,1,0.72,1,1,0,7
4,1,0.72,2,2,0,7
4,1,0.72,3,3,0,7
4,1,0.72,4,4,0,7
4,1,0.72,5,5,0,7
4,1,0.72,6,6,0,7
4,1,0.72,7,7,1,7
5,1,0.28,1,1,0,10
5,1,0.28,2,-0,0,10
5,1,0.28,3,1,0,10
5,1,0.28,4,2,0,10
5,1,0.28,5,1,0,10
5,1,0.28,6,-0,0,10
5,1,0.28,7,-1,0,10
5,1,0.28,8,-0,0,10
5,1,0.28,9,1,0,10
5,1,0.28,10,-0,1,10
6,1,0.72,1,-1,0,6
6,1,0.72,2,0,0,6
6,1,0.72,3,1,0,6
6,1,0.72,4,2,0,6
6,1,0.72,5,3,0,6
6,1,0.72,6,4,1,6
7,1,0.28,1,1,0,9
7,1,0.28,2,-0,0,9
7,1,0.28,3,1,0,9
7,1,0.28,4,2,0,9
7,1,0.28,5,1,0,9
7,1,0.28,6,2,0,9
7,1,0.28,7,3,0,9
7,1,0.28,8,2,0,9
7,1,0.28,9,3,1,9
8,1,0.28,1,-1,0,10
8,1,0.28,2,-2,0,10
8,1,0.28,3,-3,0,10
8,1,0.28,4,-2,0,10
8,1,0.28,5,-3,0,10
8,1,0.28,6,-2,0,10
8,1,0.28,7,-1,0,10
8,1,0.28,8,0,0,10
8,1,0.28,9,-1,0,10
8,1,0.28,10,0,1,10
9,1,0.28,1,1,0,10
9,1,0.28,2,2,0,10
9,1,0.28,3,3,0,10
9,1,0.28,4,4,0,10
9,1,0.28,5,5,0,10
9,1,0.28,6,4,0,10
9,1,0.28,7,5,0,10
9,1,0.28,8,6,0,10
9,1,0.28,9,7,0,10
9,1,0.28,10,8,1,10
10,1,0.72,1,-1,0,8
10,1,0.72,2,0,0,8
10,1,0.72,3,-1,0,8
10,1,0.72,4,-2,0,8
10,1,0.72,5,-1,0,8
10,1,0.72,6,0,0,8
10,1,0.72,7,1,0,8
10,1,0.72,8,2,1,8
11,1,0.28,1,-1,0,7
11,1,0.28,2,-2,0,7
11,1,0.28,3,-1,0,7
11,1,0.28,4,0,0,7
11,1,0.28,5,1,0,7
11,1,0.28,6,2,0,7
11,1,0.28,7,1,1,7
12,1,0.72,1,1,0,8
12,1,0.72,2,0,0,8
12,1,0.72,3,1,0,8
12,1,0.72,4,0,0,8
12,1,0.72,5,1,0,8
12,1,0.72,6,2,0,8
12,1,0.72,7,3,0,8
12,1,0.72,8,4,1,8
13,1,0.72,1,-1,0,8
13,1,0.72,2,0,0,8
13,1,0.72,3,1,0,8
13,1,0.72,4,2,0,8
13,1,0.72,5,1,0,8
13,1,0.72,6,2,0,8
13,1,0.72,7,3,0,8
13,1,0.72,8,4,1,8
14,1,0.72,1,1,0,8
14,1,0.72,2,2,0,8
14,1,0.72,3,1,0,8
14,1,0.72,4,0,0,8
14,1,0.72,5,1,0,8
14,1,0.72,6,2,0,8
14,1,0.72,7,3,0,8
14,1,0.72,8,4,1,8
15,1,0.72,1,-1,0,14
15,1,0.72,2,0,0,14
15,1,0.72,3,-1,0,14
15,1,0.72,4,-2,0,14
15,1,0.72,5,-3,0,14
15,1,0.72,6,-4,0,14
15,1,0.72,7,-3,0,14
15,1,0.72,8,-4,0,14
15,1,0.72,9,-3,0,14
15,1,0.72,10,-2,0,14
15,1,0.72,11,-3,0,14
15,1,0.72,12,-2,0,14
15,1,0.72,13,-1,0,14
15,1,0.72,14,0,1,14
16,1,0.28,1,1,0,12
16,1,0.28,2,2,0,12
16,1,0.28,3,3,0,12
16,1,0.28,4,2,0,12
16,1,0.28,5,3,0,12
16,1,0.28,6,2,0,12
16,1,0.28,7,1,0,12
16,1,0.28,8,2,0,12
16,1,0.28,9,3,0,12
16,1,0.28,10,4,0,12
16,1,0.28,11,3,0,12
16,1,0.28,12,4,1,12
17,1,0.28,1,-1,0,11
17,1,0.28,2,-2,0,11
17,1,0.28,3,-1,0,11
17,1,0.28,4,0,0,11
17,1,0.28,5,1,0,11
17,1,0.28,6,0,0,11
17,1,0.28,7,1,0,11
17,1,0.28,8,0,0,11
17,1,0.28,9,-1,0,11
17,1,0.28,10,-2,0,11
17,1,0.28,11,-3,1,11
18,1,0.72,1,-1,0,15
18,1,0.72,2,-2,0,15
18,1,0.72,3,-3,0,15
18,1,0.72,4,-2,0,15
18,1,0.72,5,-1,0,15
18,1,0.72,6,0,0,15
18,1,0.72,7,1,0,15
18,1,0.72,8,2,0,15
18,1,0.72,9,1,0,15
18,1,0.72,10,2,0,15
18,1,0.72,11,1,0,15
18,1,0.72,12,2,0,15
18,1,0.72,13,3,0,15
18,1,0.72,14,4,0,15
18,1,0.72,15,5,1,15
19,1,0.72,1,-1,0,9
19,1,0.72,2,0,0,9
19,1,0.72,3,1,0,9
19,1,0.72,4,2,0,9
19,1,0.72,5,1,0,9
19,1,0.72,6,2,0,9
19,1,0.72,7,3,0,9
19,1,0.72,8,4,0,9
19,1,0.72,9,5,1,9
20,1,0.28,1,1,0,11
20,1,0.28,2,2,0,11
20,1,0.28,3,1,0,11
20,1,0.28,4,-0,0,11
20,1,0.28,5,1,0,11
20,1,0.28,6,2,0,11
20,1,0.28,7,3,0,11
20,1,0.28,8,4,0,11
20,1,0.28,9,5,0,11
20,1,0.28,10,6,0,11
20,1,0.28,11,7,1,11
21,1,0.72,1,1,0,9
21,1,0.72,2,2,0,9
21,1,0.72,3,3,0,9
21,1,0.72,4,4,0,9
21,1,0.72,5,5,0,9
21,1,0.72,6,6,0,9
21,1,0.72,7,5,0,9
21,1,0.72,8,4,0,9
21,1,0.72,9,3,1,9
22,1,0.28,1,-1,0,9
22,1,0.28,2,0,0,9
22,1,0.28,3,-1,0,9
22,1,0.28,4,0,0,9
22,1,0.28,5,1,0,9
22,1,0.28,6,0,0,9
22,1,0.28,7,1,0,9
22,1,0.28,8,2,0,9
22,1,0.28,9,1,1,9
23,1,0.28,1,1,0,9
23,1,0.28,2,2,0,9
23,1,0.28,3,3,0,9
23,1,0.28,4,4,0,9
23,1,0.28,5,5,0,9
23,1,0.28,6,4,0,9
23,1,0.28,7,5,0,9
23,1,0.28,8,6,0,9
23,1,0.28,9,7,1,9
24,1,0.72,1,1,0,9
24,1,0.72,2,2,0,9
24,1,0.72,3,3,0,9
24,1,0.72,4,2,0,9
24,1,0.72,5,1,0,9
24,1,0.72,6,2,0,9
24,1,0.72,7,3,0,9
24,1,0.72,8,4,0,9
24,1,0.72,9,5,1,9
25,1,0.28,1,1,0,9
25,1,0.28,2,0,0,9
25,1,0.28,3,1,0,9
25,1,0.28,4,0,0,9
25,1,0.28,5,-1,0,9
25,1,0.28,6,0,0,9
25,1,0.28,7,1,0,9
25,1,0.28,8,2,0,9
25,1,0.28,9,1,1,9
26,1,0.28,1,-1,0,37
26,1,0.28,2,-2,0,37
26,1,0.28,3,-1,0,37
26,1,0.28,4,-2,0,37
26,1,0.28,5,-3,0,37
26,1,0.28,6,-4,0,37
26,1,0.28,7,-3,0,37
26,1,0.28,8,-2,0,37
26,1,0.28,9,-3,0,37
26,1,0.28,10,-2,0,37
26,1,0.28,11,-1,0,37
26,1,0.28,12,-2,0,37
26,1,0.28,13,-1,0,37
26,1,0.28,14,-2,0,37
26,1,0.28,15,-1,0,37
26,1,0.28,16,-2,0,37
26,1,0.28,17,-3,0,37
26,1,0.28,18,-4,0,37
26,1,0.28,19,-3,0,37
26,1,0.28,20,-2,0,37
26,1,0.28,21,-1,0,37
26,1,0.28,22,-0,0,37
26,1,0.28,23,1,0,37
26,1,0.28,24,-0,0,37
26,1,0.28,25,-1,0,37
26,1,0.28,26,-0,0,37
26,1,0.28,27,1,0,37
26,1,0.28,28,2,0,37
26,1,0.28,29,1,0,37
26,1,0.28,30,2,0,37
26,1,0.28,31,3,0,37
26,1,0.28,32,4,0,37
26,1,0.28,33,5,0,37
26,1,0.28,34,6,0,37
26,1,0.28,35,7,0,37
26,1,0.28,36,8,0,37
26,1,0.28,37,7,1,37
27,1,0.28,1,1,0,12
27,1,0.28,2,-0,0,12
27,1,0.28,3,1,0,12
27,1,0.28,4,-0,0,12
27,1,0.28,5,-1,0,12
27,1,0.28,6,-0,0,12
27,1,0.28,7,1,0,12
27,1,0.28,8,2,0,12
27,1,0.28,9,3,0,12
27,1,0.28,10,4,0,12
