condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.9,0,1,1,1,0.3716
1,1,0.9,0,1,1,1,0.39577
1,1,0.1,1,-1,-1,3,0.47125
1,1,0.1,1,-1,-2,3,0.47544
1,1,0.9,0,1,1,1,0.3908
1,1,0.9,0,1,1,1,0.37154
1,1,0.9,0,2,2,4,0.55489
1,1,0.9,0,1,1,1,0.42246
1,1,0.1,1,0,1,2,0.44446
1,1,0.9,0,2,2,2,0.46147
1,1,0.9,0,1,1,1,0.40096
1,1,0.1,1,0,1,2,0.48775
1,1,0.9,1,1,1,3,0.51103
1,2,0.1,1,-1,-1,1,0.40012
1,2,0.9,0,1,1,1,0.40991
1,2,0.9,0,1,1,1,0.39405
1,2,0.9,0,1,1,1,0.38162
1,2,0.1,1,-1,-1,1,0.40551
1,2,0.1,1,-1,-1,1,0.42312
1,2,0.9,0,1,1,1,0.39706
1,2,0.9,0,1,1,1,0.39115
1,2,0.1,1,-1,-1,1,0.38653
1,2,0.1,1,-1,-1,1,0.40239
1,2,0.1,1,-1,-1,1,0.41217
1,2,0.9,0,1,1,1,0.40486
1,2,0.1,1,-1,-1,1,0.45566
1,2,0.9,0,1,1,1,0.39104
1,2,0.1,1,-1,-1,1,0.403
1,2,0.1,1,-1,-1,1,0.42838
1,2,0.1,0,-1,-1,1,0.44821
1,2,0.9,0,3,3,5,0.65605
1,2,0.9,0,2,2,4,0.61575
1,2,0.1,1,0,1,2,0.51123
1,3,0.1,1,-1,-1,1,0.41466
1,3,0.9,0,0,1,2,0.44636
1,3,0.9,0,1,1,1,0.42959
1,3,0.1,1,-1,-1,1,0.40157
1,3,0.1,0,-1,-1,1,0.42795
1,3,0.9,0,2,2,2,0.44775
1,3,0.1,1,-1,-1,1,0.40755
1,3,0.9,0,1,1,1,0.41511
1,3,0.1,1,-1,-1,1,0.43464
1,3,0.9,0,2,2,4,0.63436
1,3,0.1,1,-1,-2,5,0.6438
1,3,0.1,1,0,1,4,0.58152
1,3,0.1,1,-1,-1,1,0.41911
1,3,0.9,0,1,1,1,0.40107
1,3,0.9,0,1,1,1,0.43527
1,3,0.1,1,-1,-1,1,0.39845
1,3,0.9,0,2,2,2,0.44827
1,4,0.9,0,1,1,1,0.39901
1,4,0.9,0,1,1,1,0.38441
1,4,0.9,0,2,2,2,0.43833
1,4,0.1,1,-1,-1,1,0.40809
1,4,0.1,1,-2,-2,4,0.56023
1,4,0.9,0,1,1,1,0.38532
1,4,0.1,1,-1,-1,1,0.42926
1,4,0.1,1,1,1,1,0.44907
1,4,0.9,0,1,1,1,0.45421
1,4,0.9,0,2,2,2,0.46453
1,4,0.1,1,-1,-1,1,0.44528
1,4,0.1,1,-2,-2,2,0.47361
1,4,0.1,1,-1,-1,1,0.41338
1,4,0.9,0,2,2,2,0.46735
1,4,0.1,1,-1,-1,1,0.38466
1,4,0.1,1,-1,-1,1,0.38223
1,4,0.9,0,2,2,2,0.43641
2,1,0.6,0,1,1,3,0.49565
2,1,0.4,1,-1,-2,5,0.61562
2,1,0.6,1,1,1,3,0.48302
2,1,0.6,0,1,1,3,0.50944
2,1,0.6,0,1,1,1,0.41704
2,1,0.4,0,0,1,2,0.43908
2,1,0.6,0,2,6,46,2.6725
2,1,0.4,0,-1,-2,23,1.5245
2,1,0.6,1,0,2,6,0.62225
2,1,0.6,0,2,2,2,0.42765
2,1,0.4,0,2,2,4,0.55978
2,1,0.6,0,1,1,3,0.51306
2,1,0.6,0,2,2,4,0.57298
2,1,0.6,1,-1,-1,1,0.42937
2,1,0.4,0,1,1,1,0.40916
2,1,0.4,0,2,2,2,0.44894
2,1,0.6,0,7,8,37,2.3843
2,1,0.6,0,4,4,6,0.66208
2,1,0.4,1,-2,-2,2,0.44408
2,1,0.4,1,-3,-3,3,0.52615
2,1,0.4,1,-1,-1,1,0.43158
2,1,0.4,1,-1,-1,1,0.42794
2,1,0.6,0,1,1,1,0.41527
2,2,0.6,1,-2,-2,2,0.44502
2,2,0.6,1,1,4,21,1.4138
2,2,0.6,1,8,8,42,2.4858
2,2,0.4,1,-4,-4,4,0.5757
2,2,0.4,1,-1,-2,3,0.48775
2,2,0.4,0,1,1,3,0.49539
2,2,0.6,0,2,2,2,0.46303
2,2,0.4,0,1,1,5,0.59737
2,2,0.4,1,-3,-3,3,0.49506
2,2,0.6,0,1,1,1,0.42263
2,2,0.6,0,1,1,1,0.40459
2,2,0.4,0,1,1,1,0.40656
2,2,0.6,0,1,1,3,0.51864
2,2,0.4,1,-1,-1,1,0.39966
2,2,0.6,1,0,1,4,0.56002
2,2,0.6,1,-1,-2,3,0.52109
2,2,0.4,1,-2,-2,2,0.47532
2,2,0.6,0,2,2,2,0.44733
2,2,0.6,0,1,1,3,0.54287
2,2,0.6,1,-1,-1,1,0.42046
2,2,0.6,0,1,1,1,0.42681
2,2,0.6,0,0,1,2,0.49448
2,2,0.6,1,-2,-2,4,0.5864
2,3,0.4,1,-2,-3,20,1.3884
2,3,0.6,0,1,1,3,0.52043
2,3,0.6,0,1,2,3,0.5147
2,3,0.4,0,1,1,1,0.40446
2,3,0.6,1,0,1,2,0.4455
2,3,0.6,1,0,1,2,0.47191
2,3,0.4,0,-2,-5,30,1.94
2,3,0.6,0,9,10,65,3.8492
2,3,0.4,1,-2,-3,10,0.88151
2,3,0.4,1,-2,-2,2,0.45132
2,3,0.4,1,0,1,2,0.45015
2,3,0.4,1,-2,-2,2,0.47438
2,3,0.6,0,1,1,1,0.39854
2,3,0.4,1,-1,-1,1,0.40025
2,3,0.4,0,1,1,3,0.56127
2,3,0.6,1,-1,-1,1,0.40324
2,3,0.4,0,1,1,1,0.40518
2,3,0.6,0,1,1,1,0.42278
2,3,0.4,1,1,1,1,0.43235
2,4,0.6,1,-1,-1,1,0.38054
2,4,0.4,0,0,1,4,0.57825
2,4,0.4,0,2,2,2,0.4456
2,4,0.6,1,-1,-1,5,0.61558
2,4,0.6,1,1,2,3,0.54327
2,4,0.4,0,1,1,5,0.60542
2,4,0.4,1,0,1,2,0.42303
2,4,0.6,0,1,1,1,0.41281
2,4,0.6,1,-1,-1,1,0.39695
2,4,0.6,1,-2,-2,4,0.55029
2,4,0.4,1,-1,-1,1,0.38665
2,4,0.4,1,-2,-2,4,0.57437
2,4,0.6,0,0,1,2,0.46979
2,4,0.6,1,-1,-1,1,0.41837
2,4,0.4,0,1,1,3,0.52826
2,4,0.6,0,2,2,2,0.43931
2,4,0.6,0,-1,-1,1,0.40126
2,4,0.4,0,0,1,4,0.59561
2,4,0.6,0,2,2,2,0.49546
2,4,0.6,0,2,2,2,0.4631
2,4,0.4,0,0,1,2,0.51051
2,4,0.6,0,0,1,2,0.48253
2,4,0.6,1,1,1,3,0.55629
3,1,0.4,1,-1,-1,1,0.35811
3,1,0.1,1,-1,-1,1,0.36756
3,1,0.4,0,1,1,1,0.3595
3,1,0.6,0,1,1,1,0.40926
3,1,0.4,1,-1,-1,1,0.37682
3,1,0.9,0,-1,-1,1,0.39097
3,1,0.4,0,1,1,1,0.40196
3,1,0.6,1,-1,-1,1,0.41273
3,1,0.1,1,-2,-2,2,0.42814
3,1,0.6,0,1,1,3,0.50362
3,1,0.1,1,-1,-1,1,0.39776
3,1,0.4,1,-1,-1,1,0.4154
3,1,0.1,1,-1,-1,1,0.39169
3,1,0.6,0,1,1,3,0.50251
3,1,0.4,1,-1,-1,1,0.43081
3,1,0.4,0,2,2,2,0.44282
3,1,0.9,0,2,2,2,0.51465
3,1,0.1,1,-1,-1,1,0.43785
3,1,0.4,1,-1,-1,1,0.40518
3,1,0.1,1,-2,-2,2,0.4535
3,1,0.6,0,1,1,1,0.45333
3,2,0.1,1,-1,-1,1,0.38198
3,2,0.6,0,1,1,1,0.37954
3,2,0.1,1,-1,-1,1,0.40563
3,2,0.6,1,-1,-1,1,0.40759
3,2,0.4,1,-3,-3,9,0.79116
3,2,0.1,1,-1,-1,1,0.39535
3,2,0.1,1,-1,-1,1,0.40629
3,2,0.9,0,1,1,1,0.39825
3,2,0.4,1,0,1,2,0.45686
3,2,0.9,1,-1,-1,1,0.40666
3,2,0.1,1,-2,-2,2,0.46208
3,2,0.4,0,2,2,2,0.48194
3,2,0.4,1,-2,-2,4,0.54745
3,2,0.6,0,6,6,18,1.375
3,2,0.4,1,-3,-3,11,1.0075
3,2,0.4,1,-1,-1,5,0.65045
3,2,0.6,1,-1,-1,3,0.53033
3,2,0.6,0,1,1,3,0.53803
3,2,0.9,0,1,1,1,0.4244
3,2,0.6,0,1,1,1,0.44642
3,2,0.6,0,1,1,3,0.57416
3,2,0.1,1,-1,-1,1,0.42955
3,3,0.1,1,-3,-3,3,0.51873
3,3,0.9,0,1,1,1,0.37627
3,3,0.6,1,0,1,4,0.58184
3,3,0.1,1,-1,-1,1,0.4038
3,3,0.1,1,-2,-2,4,0.5337
3,3,0.1,1,-1,-1,1,0.39783
3,3,0.1,1,-2,-2,2,0.46332
3,3,0.6,0,1,1,1,0.38156
3,3,0.4,1,-1,-1,1,0.38695
3,3,0.1,1,-2,-2,2,0.46337
3,3,0.9,0,1,1,1,0.43659
3,3,0.4,1,-1,-1,1,0.45176
3,3,0.1,1,-1,-1,1,0.40539
3,3,0.9,0,1,1,1,0.41517
3,3,0.1,1,-1,-1,1,0.41537
3,3,0.6,0,1,1,1,0.40734
3,3,0.4,0,1,1,3,0.53503
3,3,0.9,0,1,1,3,0.54592
3,3,0.1,1,-1,-1,1,0.40425
3,4,0.9,1,0,1,2,0.43314
3,4,0.1,1,-1,-1,1,0.40511
3,4,0.4,1,-1,-1,1,0.42273
3,4,0.9,0,2,2,2,0.43697
3,4,0.6,1,-1,-1,1,0.3979
3,4,0.6,0,2,2,2,0.45649
3,4,0.6,0,1,1,3,0.53421
3,4,0.1,1,-1,-1,1,0.42179
3,4,0.6,1,-1,-1,1,0.40564
3,4,0.9,0,1,1,1,0.43106
3,4,0.1,1,-1,-1,1,0.41086
3,4,0.6,1,-1,-1,1,0.43823
3,4,0.1,0,2,2,2,0.48025
3,4,0.4,1,-2,-2,4,0.5946
3,4,0.6,0,1,1,1,0.40754
3,4,0.4,1,1,1,1,0.42587
3,4,0.1,1,-1,-1,1,0.40564
3,4,0.6,0,1,1,1,0.43885
3,4,0.1,1,-1,-1,1,0.40083
3,4,0.1,0,1,1,1,0.41061
3,4,0.1,1,-1,-1,1,0.42696
3,4,0.4,1,1,1,1,0.43019
