condition,coherence,time,invtime,stimulus,decision
2,0.6,1,6,0,1
2,0.6,2,5,1,1
2,0.6,3,4,1,1
2,0.6,4,3,1,1
2,0.6,5,2,1,1
2,0.6,6,1,1,1
2,0.4,1,6,1,0
2,0.4,2,5,0,0
2,0.4,3,4,1,0
2,0.4,4,3,0,0
2,0.4,5,2,0,0
2,0.4,6,1,0,0
2,0.4,1,5,1,0
2,0.4,2,4,0,0
2,0.4,3,3,0,0
2,0.4,4,2,0,0
2,0.4,5,1,0,0
2,0.6,1,5,1,1
2,0.6,2,4,0,1
2,0.6,3,3,1,1
2,0.6,4,2,1,1
2,0.6,5,1,1,1
2,0.6,1,7,0,1
2,0.6,2,6,1,1
2,0.6,3,5,0,1
2,0.6,4,4,0,1
2,0.6,5,3,1,1
2,0.6,6,2,1,1
2,0.6,7,1,1,1
2,0.4,1,8,1,1
2,0.4,2,7,1,1
2,0.4,3,6,0,1
2,0.4,4,5,1,1
2,0.4,5,4,1,1
2,0.4,6,3,0,1
2,0.4,7,2,1,1
2,0.4,8,1,1,1
2,0.4,1,9,0,0
2,0.4,2,8,0,0
2,0.4,3,7,0,0
2,0.4,4,6,1,0
2,0.4,5,5,0,0
2,0.4,6,4,0,0
2,0.4,7,3,0,0
2,0.4,8,2,1,0
2,0.4,9,1,1,0
2,0.4,1,7,0,0
2,0.4,2,6,1,0
2,0.4,3,5,0,0
2,0.4,4,4,0,0
2,0.4,5,3,1,0
2,0.4,6,2,0,0
2,0.4,7,1,1,0
2,0.4,1,8,1,1
2,0.4,2,7,1,1
2,0.4,3,6,0,1
2,0.4,4,5,0,1
2,0.4,5,4,0,1
2,0.4,6,3,1,1
2,0.4,7,2,1,1
2,0.4,8,1,1,1
2,0.4,1,6,1,0
2,0.4,2,5,0,0
2,0.4,3,4,0,0
2,0.4,4,3,1,0
2,0.4,5,2,0,0
2,0.4,6,1,0,0
2,0.4,1,5,1,1
2,0.4,2,4,0,1
2,0.4,3,3,1,1
2,0.4,4,2,1,1
2,0.4,5,1,0,1
2,0.6,1,8,0,1
2,0.6,2,7,1,1
2,0.6,3,6,1,1
2,0.6,4,5,0,1
2,0.6,5,4,1,1
2,0.6,6,3,1,1
2,0.6,7,2,1,1
2,0.6,8,1,1,1
2,0.4,1,8,0,0
2,0.4,2,7,1,0
2,0.4,3,6,1,0
2,0.4,4,5,0,0
2,0.4,5,4,0,0
2,0.4,6,3,1,0
2,0.4,7,2,0,0
2,0.4,8,1,0,0
2,0.4,1,8,0,1
2,0.4,2,7,0,1
2,0.4,3,6,0,1
2,0.4,4,5,1,1
2,0.4,5,4,1,1
2,0.4,6,3,1,1
2,0.4,7,2,0,1
2,0.4,8,1,1,1
2,0.4,1,7,0,0
2,0.4,2,6,0,0
2,0.4,3,5,0,0
2,0.4,4,4,1,0
2,0.4,5,3,1,0
2,0.4,6,2,0,0
2,0.4,7,1,1,0
2,0.6,1,14,0,1
2,0.6,2,13,0,1
2,0.6,3,12,0,1
2,0.6,4,11,0,1
2,0.6,5,10,1,1
2,0.6,6,9,1,1
2,0.6,7,8,1,1
2,0.6,8,7,0,1
2,0.6,9,6,1,1
2,0.6,10,5,0,1
2,0.6,11,4,1,1
2,0.6,12,3,1,1
2,0.6,13,2,1,1
2,0.6,14,1,1,1
2,0.4,1,6,0,0
2,0.4,2,5,0,0
2,0.4,3,4,0,0
2,0.4,4,3,0,0
2,0.4,5,2,0,0
2,0.4,6,1,1,0
2,0.4,1,9,0,1
2,0.4,2,8,1,1
2,0.4,3,7,1,1
2,0.4,4,6,1,1
2,0.4,5,5,0,1
2,0.4,6,4,0,1
2,0.4,7,3,1,1
2,0.4,8,2,1,1
2,0.4,9,1,1,1
2,0.4,1,9,0,0
2,0.4,2,8,1,0
2,0.4,3,7,0,0
2,0.4,4,6,0,0
2,0.4,5,5,1,0
2,0.4,6,4,1,0
2,0.4,7,3,1,0
2,0.4,8,2,0,0
2,0.4,9,1,0,0
2,0.6,1,6,1,1
2,0.6,2,5,1,1
2,0.6,3,4,1,1
2,0.6,4,3,0,1
2,0.6,5,2,1,1
2,0.6,6,1,1,1
2,0.6,1,10,1,1
2,0.6,2,9,1,1
2,0.6,3,8,1,1
2,0.6,4,7,0,1
2,0.6,5,6,0,1
2,0.6,6,5,0,1
2,0.6,7,4,1,1
2,0.6,8,3,0,1
2,0.6,9,2,1,1
2,0.6,10,1,1,1
2,0.6,1,5,1,1
2,0.6,2,4,0,1
2,0.6,3,3,0,1
2,0.6,4,2,1,1
2,0.6,5,1,1,1
2,0.6,1,5,1,0
2,0.6,2,4,0,0
2,0.6,3,3,0,0
2,0.6,4,2,1,0
2,0.6,5,1,0,0
2,0.4,1,27,0,0
2,0.4,2,26,1,0
2,0.4,3,25,1,0
2,0.4,4,24,0,0
2,0.4,5,23,0,0
2,0.4,6,22,0,0
2,0.4,7,21,0,0
2,0.4,8,20,0,0
2,0.4,9,19,0,0
2,0.4,10,18,1,0
2,0.4,11,17,0,0
2,0.4,12,16,1,0
2,0.4,13,15,0,0
2,0.4,14,14,0,0
2,0.4,15,13,1,0
2,0.4,16,12,0,0
2,0.4,17,11,1,0
2,0.4,18,10,1,0
2,0.4,19,9,0,0
2,0.4,20,8,0,0
2,0.4,21,7,0,0
2,0.4,22,6,1,0
2,0.4,23,5,1,0
2,0.4,24,4,0,0
2,0.4,25,3,0,0
2,0.4,26,2,0,0
2,0.4,27,1,0,0
3,0.4,1,6,0,0
3,0.4,2,5,1,0
3,0.4,3,4,0,0
3,0.4,4,3,1,0
3,0.4,5,2,0,0
3,0.4,6,1,0,0
3,0.6,1,5,1,1
3,0.6,2,4,0,1
3,0.6,3,3,0,1
3,0.6,4,2,1,1
3,0.6,5,1,1,1
3,0.4,1,5,0,0
3,0.4,2,4,0,0
3,0.4,3,3,0,0
3,0.4,4,2,1,0
3,0.4,5,1,0,0
3,0.4,1,5,1,1
3,0.4,2,4,1,1
3,0.4,3,3,1,1
3,0.4,4,2,1,1
3,0.4,5,1,1,1
3,0.4,1,7,0,1
3,0.4,2,6,0,1
3,0.4,3,5,1,1
3,0.4,4,4,0,1
3,0.4,5,3,0,1
3,0.4,6,2,1,1
3,0.4,7,1,1,1
3,0.6,1,6,1,1
3,0.6,2,5,1,1
3,0.6,3,4,1,1
3,0.6,4,3,0,1
3,0.6,5,2,1,1
3,0.6,6,1,0,1
3,0.6,1,11,0,1
3,0.6,2,10,1,1
3,0.6,3,9,1,1
3,0.6,4,8,1,1
3,0.6,5,7,1,1
3,0.6,6,6,0,1
3,0.6,7,5,1,1
3,0.6,8,4,0,1
3,0.6,9,3,0,1
3,0.6,10,2,1,1
3,0.6,11,1,0,1
3,0.4,1,9,0,1
3,0.4,2,8,1,1
3,0.4,3,7,0,1
3,0.4,4,6,0,1
3,0.4,5,5,1,1
3,0.4,6,4,0,1
3,0.4,7,3,1,1
3,0.4,8,2,1,1
3,0.4,9,1,0,1
3,0.4,1,10,1,0
3,0.4,2,9,1,0
3,0.4,3,8,0,0
3,0.4,4,7,0,0
3,0.4,5,6,0,0
3,0.4,6,5,0,0
3,0.4,7,4,0,0
3,0.4,8,3,1,0
3,0.4,9,2,0,0
3,0.4,10,1,0,0
3,0.9,1,5,1,1
3,0.9,2,4,0,1
3,0.9,3,3,1,1
3,0.9,4,2,1,1
3,0.9,5,1,1,1
3,0.1,1,5,0,0
3,0.1,2,4,0,0
3,0.1,3,3,1,0
3,0.1,4,2,0,0
3,0.1,5,1,0,0
3,0.6,1,5,1,0
3,0.6,2,4,0,0
3,0.6,3,3,1,0
3,0.6,4,2,1,0
3,0.6,5,1,1,0
