condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.1,1,-3,-3,3,0.48816
1,1,0.1,1,-3,-3,3,0.46359
1,1,0.9,0,2,2,2,0.41216
1,1,0.1,1,-2,-2,2,0.45762
1,1,0.9,0,2,2,2,0.43179
1,1,0.1,1,-3,-3,5,0.63303
1,1,0.9,0,2,2,2,0.43283
1,1,0.9,0,1,1,1,0.40261
1,1,0.9,0,1,1,1,0.4268
1,1,0.1,1,-2,-2,2,0.48664
1,1,0.9,0,1,1,1,0.42204
1,1,0.9,0,1,1,1,0.4497
1,1,0.1,1,-1,-1,1,0.44949
1,1,0.9,0,1,1,1,0.41807
1,1,0.9,0,3,3,5,0.6715
1,1,0.9,0,1,1,1,0.4257
1,1,0.1,0,1,1,1,0.42891
1,1,0.1,1,-2,-2,2,0.47314
1,1,0.9,0,2,2,2,0.47519
1,1,0.9,0,1,1,1,0.45284
1,1,0.1,1,-2,-2,2,0.50708
1,1,0.1,1,-2,-2,2,0.51036
1,1,0.1,0,1,1,1,0.40014
1,1,0.9,1,-1,-1,3,0.53787
1,1,0.9,0,2,2,2,0.49552
1,1,0.9,0,2,2,2,0.49318
1,1,0.1,1,-2,-2,2,0.48302
1,2,0.1,1,-3,-3,3,0.4725
1,2,0.1,1,-3,-3,3,0.53021
1,2,0.1,1,-1,-1,1,0.41779
1,2,0.1,1,-1,-1,1,0.38315
1,2,0.1,1,-1,-1,1,0.42735
1,2,0.9,0,1,1,1,0.43157
1,2,0.9,0,1,1,1,0.38474
1,2,0.9,0,1,1,1,0.39668
1,2,0.1,1,-1,-1,1,0.45044
1,2,0.9,0,1,1,1,0.45025
1,2,0.1,1,-1,-1,1,0.42564
1,2,0.9,0,1,1,1,0.45426
1,2,0.1,1,0,1,2,0.51537
1,2,0.9,1,-1,-1,1,0.42173
1,2,0.1,1,-4,-4,6,0.71303
1,2,0.9,0,1,1,1,0.44283
1,2,0.1,1,-2,-2,2,0.45927
1,2,0.1,1,-10,-10,12,1.1131
1,2,0.9,0,2,2,2,0.45855
1,2,0.9,0,1,1,1,0.44838
1,2,0.9,0,1,1,1,0.43254
1,2,0.1,1,-1,-1,1,0.44237
1,2,0.1,1,-1,-1,1,0.43342
1,2,0.9,0,2,2,2,0.48329
1,2,0.9,0,2,2,2,0.44307
1,3,0.1,1,-2,-2,2,0.44961
1,3,0.1,1,0,1,2,0.44942
1,3,0.1,1,0,1,2,0.45703
1,3,0.1,1,-1,-1,1,0.41559
1,3,0.1,1,-1,-1,1,0.42102
1,3,0.9,0,1,1,1,0.40079
1,3,0.9,1,-1,-1,1,0.43279
1,3,0.1,1,-1,-1,1,0.43479
1,3,0.1,1,-1,-1,1,0.42804
1,3,0.9,0,1,1,1,0.40781
1,3,0.9,0,1,1,1,0.40757
1,3,0.9,0,1,1,1,0.42395
1,3,0.1,1,-1,-1,1,0.43597
1,3,0.1,1,-2,-2,2,0.49363
1,3,0.1,1,-1,-1,1,0.45906
1,3,0.9,0,2,2,2,0.46546
1,3,0.9,0,1,1,1,0.42089
1,3,0.1,1,-1,-1,3,0.56862
1,3,0.1,1,-1,-1,3,0.55291
1,3,0.9,0,1,1,1,0.43491
1,3,0.9,0,1,1,1,0.42034
1,3,0.1,1,-1,-1,1,0.43451
1,3,0.1,1,-2,-2,2,0.45996
1,3,0.1,1,-1,-1,1,0.42534
1,3,0.1,1,-1,-1,1,0.40612
1,3,0.1,1,-2,-2,2,0.41371
1,3,0.1,1,-2,-2,2,0.42692
1,4,0.9,0,1,1,1,0.40621
1,4,0.1,1,-1,-1,1,0.43041
