trial,condition,coherence,time,evidence,action,rt
1,1,0.1,1,1,0,2
1,1,0.1,2,2,1,2
2,1,0.1,1,1,0,2
2,1,0.1,2,2,1,2
3,1,0.9,1,1,0,2
3,1,0.9,2,2,1,2
4,1,0.9,1,1,0,3
4,1,0.9,2,2,0,3
4,1,0.9,3,3,1,3
5,1,0.1,1,1,1,1
6,1,0.1,1,-1,0,3
6,1,0.1,2,0,0,3
6,1,0.1,3,1,1,3
7,1,0.9,1,1,0,2
7,1,0.9,2,2,1,2
8,1,0.1,1,1,0,2
8,1,0.1,2,2,1,2
9,1,0.1,1,1,0,2
9,1,0.1,2,2,1,2
10,1,0.9,1,1,0,2
10,1,0.9,2,2,1,2
11,1,0.1,1,1,0,2
11,1,0.1,2,0,1,2
12,1,0.1,1,1,0,2
12,1,0.1,2,2,1,2
13,1,0.1,1,1,0,2
13,1,0.1,2,2,1,2
14,1,0.1,1,1,0,2
14,1,0.1,2,2,1,2
15,1,0.1,1,1,1,1
16,1,0.9,1,1,1,1
17,1,0.9,1,1,1,1
18,1,0.1,1,1,1,1
19,1,0.1,1,1,1,1
20,1,0.9,1,1,1,1
21,1,0.1,1,1,0,2
21,1,0.1,2,2,1,2
22,1,0.1,1,1,1,1
23,1,0.9,1,1,1,1
24,1,0.9,1,1,1,1
25,1,0.9,1,1,1,1
26,1,0.1,1,1,0,2
26,1,0.1,2,0,1,2
27,1,0.9,1,1,0,2
27,1,0.9,2,2,1,2
28,1,0.9,1,1,0,5
28,1,0.9,2,2,0,5
28,1,0.9,3,1,0,5
28,1,0.9,4,2,0,5
28,1,0.9,5,3,1,5
29,1,0.1,1,1,0,2
29,1,0.1,2,2,1,2
30,1,0.9,1,1,0,6
30,1,0.9,2,0,0,6
30,1,0.9,3,-1,0,6
30,1,0.9,4,0,0,6
30,1,0.9,5,1,0,6
30,1,0.9,6,2,1,6
31,1,0.1,1,1,0,4
31,1,0.1,2,2,0,4
31,1,0.1,3,3,0,4
31,1,0.1,4,4,1,4
32,1,0.1,1,1,0,3
32,1,0.1,2,2,0,3
32,1,0.1,3,3,1,3
33,1,0.9,1,-1,0,4
33,1,0.9,2,0,0,4
33,1,0.9,3,1,0,4
33,1,0.9,4,2,1,4
34,1,0.9,1,1,1,1
35,1,0.9,1,-1,0,3
