condition,coherence,time,invtime,stimulus,decision
1,0.9,1,5,1,1
1,0.9,2,4,0,1
1,0.9,3,3,1,1
1,0.9,4,2,1,1
1,0.9,5,1,1,1
1,0.1,1,6,0,0
1,0.1,2,5,0,0
1,0.1,3,4,0,0
1,0.1,4,3,1,0
1,0.1,5,2,0,0
1,0.1,6,1,0,0
1,0.9,1,5,1,1
1,0.9,2,4,0,1
1,0.9,3,3,1,1
1,0.9,4,2,1,1
1,0.9,5,1,1,1
1,0.1,1,5,0,0
1,0.1,2,4,0,0
1,0.1,3,3,0,0
1,0.1,4,2,0,0
1,0.1,5,1,0,0
1,0.1,1,8,1,0
1,0.1,2,7,0,0
1,0.1,3,6,1,0
1,0.1,4,5,0,0
1,0.1,5,4,0,0
1,0.1,6,3,0,0
1,0.1,7,2,0,0
1,0.1,8,1,0,0
2,0.4,1,20,0,0
2,0.4,2,19,1,0
2,0.4,3,18,0,0
2,0.4,4,17,1,0
2,0.4,5,16,1,0
2,0.4,6,15,1,0
2,0.4,7,14,0,0
2,0.4,8,13,0,0
2,0.4,9,12,0,0
2,0.4,10,11,0,0
2,0.4,11,10,0,0
2,0.4,12,9,1,0
2,0.4,13,8,0,0
2,0.4,14,7,1,0
2,0.4,15,6,1,0
2,0.4,16,5,0,0
2,0.4,17,4,1,0
2,0.4,18,3,0,0
2,0.4,19,2,0,0
2,0.4,20,1,0,0
2,0.4,1,11,0,0
2,0.4,2,10,0,0
2,0.4,3,9,1,0
2,0.4,4,8,1,0
2,0.4,5,7,0,0
2,0.4,6,6,0,0
2,0.4,7,5,0,0
2,0.4,8,4,1,0
2,0.4,9,3,0,0
2,0.4,10,2,0,0
2,0.4,11,1,0,0
2,0.4,1,27,1,0
2,0.4,2,26,0,0
2,0.4,3,25,1,0
2,0.4,4,24,1,0
2,0.4,5,23,0,0
2,0.4,6,22,0,0
2,0.4,7,21,0,0
2,0.4,8,20,0,0
2,0.4,9,19,1,0
2,0.4,10,18,1,0
2,0.4,11,17,1,0
2,0.4,12,16,0,0
2,0.4,13,15,1,0
2,0.4,14,14,0,0
2,0.4,15,13,1,0
2,0.4,16,12,0,0
2,0.4,17,11,0,0
2,0.4,18,10,1,0
2,0.4,19,9,0,0
2,0.4,20,8,0,0
2,0.4,21,7,1,0
2,0.4,22,6,1,0
2,0.4,23,5,1,0
2,0.4,24,4,0,0
2,0.4,25,3,1,0
2,0.4,26,2,0,0
2,0.4,27,1,1,0
2,0.6,1,10,1,1
2,0.6,2,9,0,1
2,0.6,3,8,1,1
2,0.6,4,7,0,1
2,0.6,5,6,1,1
2,0.6,6,5,1,1
2,0.6,7,4,0,1
2,0.6,8,3,1,1
2,0.6,9,2,1,1
2,0.6,10,1,1,1
2,0.4,1,8,1,0
2,0.4,2,7,0,0
2,0.4,3,6,0,0
2,0.4,4,5,0,0
2,0.4,5,4,0,0
2,0.4,6,3,0,0
2,0.4,7,2,0,0
2,0.4,8,1,0,0
2,0.6,1,12,1,1
2,0.6,2,11,1,1
2,0.6,3,10,1,1
2,0.6,4,9,0,1
2,0.6,5,8,1,1
2,0.6,6,7,0,1
2,0.6,7,6,0,1
2,0.6,8,5,1,1
2,0.6,9,4,0,1
2,0.6,10,3,1,1
2,0.6,11,2,1,1
2,0.6,12,1,0,1
2,0.6,1,9,0,0
2,0.6,2,8,0,0
2,0.6,3,7,1,0
2,0.6,4,6,0,0
2,0.6,5,5,0,0
2,0.6,6,4,1,0
2,0.6,7,3,1,0
2,0.6,8,2,1,0
2,0.6,9,1,0,0
2,0.4,1,14,0,0
2,0.4,2,13,0,0
2,0.4,3,12,0,0
2,0.4,4,11,0,0
2,0.4,5,10,1,0
2,0.4,6,9,1,0
2,0.4,7,8,0,0
2,0.4,8,7,0,0
2,0.4,9,6,1,0
2,0.4,10,5,0,0
2,0.4,11,4,0,0
2,0.4,12,3,1,0
2,0.4,13,2,0,0
2,0.4,14,1,0,0
2,0.4,1,12,0,0
2,0.4,2,11,1,0
2,0.4,3,10,0,0
2,0.4,4,9,0,0
2,0.4,5,8,1,0
2,0.4,6,7,0,0
2,0.4,7,6,0,0
2,0.4,8,5,0,0
2,0.4,9,4,0,0
2,0.4,10,3,1,0
2,0.4,11,2,0,0
2,0.4,12,1,0,0
2,0.6,1,20,0,1
2,0.6,2,19,0,1
2,0.6,3,18,0,1
2,0.6,4,17,1,1
2,0.6,5,16,1,1
2,0.6,6,15,1,1
2,0.6,7,14,1,1
2,0.6,8,13,1,1
2,0.6,9,12,1,1
2,0.6,10,11,0,1
2,0.6,11,10,0,1
2,0.6,12,9,1,1
2,0.6,13,8,1,1
2,0.6,14,7,0,1
2,0.6,15,6,1,1
2,0.6,16,5,0,1
2,0.6,17,4,0,1
2,0.6,18,3,1,1
2,0.6,19,2,1,1
2,0.6,20,1,1,1
2,0.6,1,12,0,1
2,0.6,2,11,1,1
2,0.6,3,10,1,1
2,0.6,4,9,1,1
2,0.6,5,8,1,1
2,0.6,6,7,0,1
2,0.6,7,6,1,1
2,0.6,8,5,1,1
2,0.6,9,4,0,1
2,0.6,10,3,1,1
2,0.6,11,2,1,1
2,0.6,12,1,1,1
2,0.4,1,14,0,0
2,0.4,2,13,0,0
2,0.4,3,12,0,0
2,0.4,4,11,0,0
2,0.4,5,10,1,0
2,0.4,6,9,0,0
2,0.4,7,8,0,0
2,0.4,8,7,0,0
2,0.4,9,6,0,0
2,0.4,10,5,1,0
2,0.4,11,4,0,0
2,0.4,12,3,0,0
2,0.4,13,2,1,0
2,0.4,14,1,0,0
2,0.4,1,47,0,1
2,0.4,2,46,1,1
2,0.4,3,45,1,1
2,0.4,4,44,0,1
2,0.4,5,43,1,1
2,0.4,6,42,0,1
2,0.4,7,41,0,1
2,0.4,8,40,0,1
2,0.4,9,39,0,1
2,0.4,10,38,1,1
2,0.4,11,37,1,1
2,0.4,12,36,1,1
2,0.4,13,35,0,1
2,0.4,14,34,0,1
2,0.4,15,33,0,1
2,0.4,16,32,0,1
2,0.4,17,31,0,1
2,0.4,18,30,1,1
2,0.4,19,29,0,1
2,0.4,20,28,1,1
2,0.4,21,27,0,1
2,0.4,22,26,1,1
2,0.4,23,25,1,1
2,0.4,24,24,1,1
2,0.4,25,23,0,1
2,0.4,26,22,1,1
2,0.4,27,21,0,1
2,0.4,28,20,1,1
2,0.4,29,19,0,1
2,0.4,30,18,0,1
2,0.4,31,17,0,1
2,0.4,32,16,1,1
2,0.4,33,15,1,1
2,0.4,34,14,1,1
2,0.4,35,13,1,1
2,0.4,36,12,1,1
2,0.4,37,11,0,1
2,0.4,38,10,1,1
2,0.4,39,9,1,1
2,0.4,40,8,1,1
2,0.4,41,7,0,1
2,0.4,42,6,1,1
2,0.4,43,5,1,1
2,0.4,44,4,0,1
2,0.4,45,3,1,1
2,0.4,46,2,1,1
2,0.4,47,1,1,1
2,0.4,1,24,1,0
2,0.4,2,23,0,0
2,0.4,3,22,1,0
2,0.4,4,21,1,0
2,0.4,5,20,0,0
2,0.4,6,19,0,0
2,0.4,7,18,0,0
2,0.4,8,17,1,0
2,0.4,9,16,0,0
2,0.4,10,15,1,0
2,0.4,11,14,1,0
2,0.4,12,13,0,0
2,0.4,13,12,1,0
2,0.4,14,11,0,0
2,0.4,15,10,1,0
2,0.4,16,9,0,0
2,0.4,17,8,0,0
2,0.4,18,7,0,0
2,0.4,19,6,1,0
2,0.4,20,5,1,0
2,0.4,21,4,0,0
2,0.4,22,3,0,0
2,0.4,23,2,1,0
2,0.4,24,1,1,0
2,0.4,1,7,0,0
2,0.4,2,6,1,0
2,0.4,3,5,0,0
2,0.4,4,4,0,0
2,0.4,5,3,0,0
2,0.4,6,2,0,0
2,0.4,7,1,0,0
2,0.6,1,18,1,0
2,0.6,2,17,1,0
2,0.6,3,16,0,0
2,0.6,4,15,0,0
2,0.6,5,14,0,0
2,0.6,6,13,1,0
2,0.6,7,12,0,0
2,0.6,8,11,0,0
2,0.6,9,10,0,0
2,0.6,10,9,1,0
2,0.6,11,8,1,0
2,0.6,12,7,1,0
2,0.6,13,6,0,0
2,0.6,14,5,0,0
2,0.6,15,4,0,0
2,0.6,16,3,1,0
2,0.6,17,2,0,0
2,0.6,18,1,1,0
2,0.6,1,29,1,0
2,0.6,2,28,1,0
2,0.6,3,27,0,0
2,0.6,4,26,1,0
2,0.6,5,25,0,0
2,0.6,6,24,0,0
2,0.6,7,23,1,0
2,0.6,8,22,1,0
2,0.6,9,21,1,0
2,0.6,10,20,0,0
2,0.6,11,19,0,0
2,0.6,12,18,1,0
2,0.6,13,17,1,0
2,0.6,14,16,0,0
2,0.6,15,15,0,0
2,0.6,16,14,1,0
2,0.6,17,13,0,0
2,0.6,18,12,0,0
2,0.6,19,11,1,0
2,0.6,20,10,0,0
2,0.6,21,9,0,0
2,0.6,22,8,1,0
2,0.6,23,7,1,0
2,0.6,24,6,0,0
2,0.6,25,5,1,0
2,0.6,26,4,0,0
2,0.6,27,3,1,0
2,0.6,28,2,0,0
2,0.6,29,1,0,0
2,0.6,1,12,0,0
2,0.6,2,11,0,0
2,0.6,3,10,1,0
2,0.6,4,9,1,0
2,0.6,5,8,1,0
2,0.6,6,7,1,0
2,0.6,7,6,0,0
2,0.6,8,5,0,0
2,0.6,9,4,0,0
2,0.6,10,3,1,0
2,0.6,11,2,0,0
2,0.6,12,1,0,0
2,0.4,1,7,0,0
2,0.4,2,6,0,0
2,0.4,3,5,0,0
2,0.4,4,4,0,0
2,0.4,5,3,1,0
2,0.4,6,2,0,0
2,0.4,7,1,0,0
2,0.4,1,46,0,0
2,0.4,2,45,0,0
2,0.4,3,44,1,0
2,0.4,4,43,1,0
2,0.4,5,42,1,0
2,0.4,6,41,1,0
2,0.4,7,40,1,0
2,0.4,8,39,1,0
2,0.4,9,38,0,0
2,0.4,10,37,0,0
2,0.4,11,36,0,0
2,0.4,12,35,0,0
2,0.4,13,34,0,0
2,0.4,14,33,1,0
2,0.4,15,32,0,0
2,0.4,16,31,0,0
2,0.4,17,30,1,0
2,0.4,18,29,1,0
2,0.4,19,28,1,0
2,0.4,20,27,0,0
2,0.4,21,26,1,0
2,0.4,22,25,0,0
2,0.4,23,24,1,0
2,0.4,24,23,0,0
2,0.4,25,22,0,0
2,0.4,26,21,0,0
2,0.4,27,20,1,0
2,0.4,28,19,0,0
2,0.4,29,18,1,0
2,0.4,30,17,1,0
2,0.4,31,16,0,0
2,0.4,32,15,0,0
2,0.4,33,14,0,0
2,0.4,34,13,1,0
2,0.4,35,12,0,0
2,0.4,36,11,1,0
2,0.4,37,10,1,0
2,0.4,38,9,0,0
2,0.4,39,8,0,0
2,0.4,40,7,1,0
2,0.4,41,6,0,0
2,0.4,42,5,0,0
2,0.4,43,4,1,0
2,0.4,44,3,0,0
2,0.4,45,2,0,0
2,0.4,46,1,0,0
2,0.4,1,16,0,0
2,0.4,2,15,0,0
2,0.4,3,14,1,0
2,0.4,4,13,1,0
2,0.4,5,12,1,0
2,0.4,6,11,0,0
2,0.4,7,10,0,0
2,0.4,8,9,1,0
2,0.4,9,8,0,0
2,0.4,10,7,0,0
2,0.4,11,6,1,0
2,0.4,12,5,1,0
2,0.4,13,4,0,0
2,0.4,14,3,1,0
2,0.4,15,2,0,0
2,0.4,16,1,0,0
2,0.6,1,7,1,1
2,0.6,2,6,1,1
2,0.6,3,5,1,1
2,0.6,4,4,1,1
2,0.6,5,3,0,1
2,0.6,6,2,1,1
2,0.6,7,1,1,1
2,0.6,1,6,1,1
2,0.6,2,5,1,1
2,0.6,3,4,0,1
2,0.6,4,3,0,1
2,0.6,5,2,1,1
2,0.6,6,1,1,1
2,0.6,1,27,1,1
2,0.6,2,26,0,1
2,0.6,3,25,1,1
2,0.6,4,24,0,1
2,0.6,5,23,0,1
2,0.6,6,22,1,1
2,0.6,7,21,0,1
2,0.6,8,20,1,1
2,0.6,9,19,1,1
2,0.6,10,18,1,1
2,0.6,11,17,1,1
2,0.6,12,16,0,1
2,0.6,13,15,0,1
2,0.6,14,14,0,1
2,0.6,15,13,1,1
2,0.6,16,12,1,1
2,0.6,17,11,1,1
2,0.6,18,10,0,1
2,0.6,19,9,1,1
2,0.6,20,8,1,1
2,0.6,21,7,1,1
2,0.6,22,6,1,1
2,0.6,23,5,0,1
2,0.6,24,4,0,1
2,0.6,25,3,1,1
2,0.6,26,2,1,1
2,0.6,27,1,0,1
2,0.6,1,18,0,1
2,0.6,2,17,0,1
2,0.6,3,16,1,1
2,0.6,4,15,1,1
2,0.6,5,14,1,1
2,0.6,6,13,1,1
2,0.6,7,12,1,1
2,0.6,8,11,1,1
2,0.6,9,10,0,1
2,0.6,10,9,0,1
2,0.6,11,8,0,1
