trial,condition,coherence,time,evidence,action,rt
1,1,0.9,1,1,1,1
2,1,0.9,1,1,1,1
3,1,0.1,1,1,0,3
3,1,0.1,2,-0,0,3
3,1,0.1,3,1,1,3
4,1,0.1,1,1,0,3
4,1,0.1,2,2,0,3
4,1,0.1,3,1,1,3
5,1,0.9,1,1,1,1
6,1,0.9,1,1,1,1
7,1,0.9,1,1,0,4
7,1,0.9,2,0,0,4
7,1,0.9,3,1,0,4
7,1,0.9,4,2,1,4
8,1,0.9,1,1,1,1
9,1,0.1,1,1,0,2
9,1,0.1,2,-0,1,2
10,1,0.9,1,1,0,2
10,1,0.9,2,2,1,2
11,1,0.9,1,1,1,1
12,1,0.1,1,-1,0,2
12,1,0.1,2,-0,1,2
13,1,0.9,1,-1,0,3
13,1,0.9,2,-0,0,3
13,1,0.9,3,-1,1,3
14,1,0.1,1,1,1,1
15,1,0.9,1,1,1,1
16,1,0.9,1,1,1,1
17,1,0.9,1,1,1,1
18,1,0.1,1,1,1,1
19,1,0.1,1,1,1,1
20,1,0.9,1,1,1,1
21,1,0.9,1,1,1,1
22,1,0.1,1,1,1,1
23,1,0.1,1,1,1,1
24,1,0.1,1,1,1,1
25,1,0.9,1,1,1,1
26,1,0.1,1,1,1,1
27,1,0.9,1,1,1,1
28,1,0.1,1,1,1,1
29,1,0.1,1,1,1,1
30,1,0.1,1,-1,1,1
31,1,0.9,1,1,0,5
31,1,0.9,2,0,0,5
31,1,0.9,3,1,0,5
31,1,0.9,4,2,0,5
31,1,0.9,5,3,1,5
32,1,0.9,1,1,0,4
32,1,0.9,2,0,0,4
32,1,0.9,3,1,0,4
32,1,0.9,4,2,1,4
33,1,0.1,1,-1,0,2
33,1,0.1,2,-0,1,2
34,1,0.1,1,1,1,1
35,1,0.9,1,1,0,2
35,1,0.9,2,0,1,2
36,1,0.9,1,1,1,1
37,1,0.1,1,1,1,1
38,1,0.1,1,-1,1,1
39,1,0.9,1,1,0,2
39,1,0.9,2,2,1,2
40,1,0.1,1,1,1,1
41,1,0.9,1,1,1,1
42,1,0.1,1,1,1,1
43,1,0.9,1,1,0,4
43,1,0.9,2,0,0,4
43,1,0.9,3,1,0,4
43,1,0.9,4,2,1,4
44,1,0.1,1,-1,0,5
44,1,0.1,2,-0,0,5
44,1,0.1,3,1,0,5
44,1,0.1,4,2,0,5
44,1,0.1,5,1,1,5
45,1,0.1,1,-1,0,4
45,1,0.1,2,-0,0,4
45,1,0.1,3,1,0,4
45,1,0.1,4,-0,1,4
46,1,0.1,1,1,1,1
47,1,0.9,1,1,1,1
48,1,0.9,1,1,1,1
49,1,0.1,1,1,1,1
50,1,0.9,1,1,0,2
50,1,0.9,2,2,1,2
51,1,0.9,1,1,1,1
52,1,0.9,1,1,1,1
53,1,0.9,1,1,0,2
53,1,0.9,2,2,1,2
54,1,0.1,1,1,1,1
55,1,0.1,1,-1,0,4
55,1,0.1,2,-0,0,4
55,1,0.1,3,1,0,4
55,1,0.1,4,2,1,4
56,1,0.9,1,1,1,1
57,1,0.1,1,1,1,1
58,1,0.1,1,-1,1,1
59,1,0.9,1,1,1,1
60,1,0.9,1,1,0,2
60,1,0.9,2,2,1,2
61,1,0.1,1,1,1,1
62,1,0.1,1,1,0,2
62,1,0.1,2,2,1,2
63,1,0.1,1,1,1,1
64,1,0.9,1,1,0,2
64,1,0.9,2,2,1,2
65,1,0.1,1,1,1,1
66,1,0.1,1,1,1,1
67,1,0.9,1,1,0,2
67,1,0.9,2,2,1,2
1,2,0.6,1,-1,0,3
1,2,0.6,2,0,0,3
1,2,0.6,3,1,1,3
2,2,0.4,1,1,0,5
2,2,0.4,2,2,0,5
2,2,0.4,3,1,0,5
2,2,0.4,4,2,0,5
2,2,0.4,5,1,1,5
3,2,0.6,1,1,0,3
3,2,0.6,2,-0,0,3
3,2,0.6,3,-1,1,3
4,2,0.6,1,-1,0,3
4,2,0.6,2,0,0,3
4,2,0.6,3,1,1,3
5,2,0.6,1,1,1,1
6,2,0.4,1,1,0,2
6,2,0.4,2,0,1,2
7,2,0.6,1,-1,0,46
7,2,0.6,2,0,0,46
7,2,0.6,3,1,0,46
7,2,0.6,4,2,0,46
7,2,0.6,5,1,0,46
7,2,0.6,6,0,0,46
7,2,0.6,7,-1,0,46
7,2,0.6,8,0,0,46
7,2,0.6,9,1,0,46
7,2,0.6,10,0,0,46
7,2,0.6,11,1,0,46
7,2,0.6,12,0,0,46
7,2,0.6,13,1,0,46
7,2,0.6,14,2,0,46
7,2,0.6,15,1,0,46
7,2,0.6,16,0,0,46
7,2,0.6,17,1,0,46
7,2,0.6,18,0,0,46
7,2,0.6,19,1,0,46
7,2,0.6,20,2,0,46
7,2,0.6,21,1,0,46
7,2,0.6,22,0,0,46
7,2,0.6,23,-1,0,46
7,2,0.6,24,-2,0,46
7,2,0.6,25,-1,0,46
7,2,0.6,26,0,0,46
7,2,0.6,27,1,0,46
7,2,0.6,28,2,0,46
7,2,0.6,29,3,0,46
7,2,0.6,30,4,0,46
7,2,0.6,31,5,0,46
7,2,0.6,32,6,0,46
7,2,0.6,33,5,0,46
7,2,0.6,34,4,0,46
7,2,0.6,35,3,0,46
7,2,0.6,36,4,0,46
7,2,0.6,37,5,0,46
7,2,0.6,38,4,0,46
7,2,0.6,39,3,0,46
7,2,0.6,40,2,0,46
7,2,0.6,41,1,0,46
7,2,0.6,42,0,0,46
7,2,0.6,43,1,0,46
7,2,0.6,44,0,0,46
7,2,0.6,45,1,0,46
7,2,0.6,46,2,1,46
8,2,0.4,1,1,0,23
8,2,0.4,2,0,0,23
8,2,0.4,3,1,0,23
8,2,0.4,4,2,0,23
8,2,0.4,5,1,0,23
8,2,0.4,6,0,0,23
8,2,0.4,7,1,0,23
8,2,0.4,8,0,0,23
8,2,0.4,9,1,0,23
8,2,0.4,10,2,0,23
8,2,0.4,11,3,0,23
8,2,0.4,12,2,0,23
8,2,0.4,13,1,0,23
8,2,0.4,14,0,0,23
8,2,0.4,15,-1,0,23
8,2,0.4,16,0,0,23
8,2,0.4,17,1,0,23
8,2,0.4,18,0,0,23
8,2,0.4,19,1,0,23
8,2,0.4,20,0,0,23
8,2,0.4,21,-1,0,23
8,2,0.4,22,-2,0,23
8,2,0.4,23,-1,1,23
9,2,0.6,1,-1,0,6
9,2,0.6,2,-2,0,6
9,2,0.6,3,-1,0,6
9,2,0.6,4,-0,0,6
9,2,0.6,5,-1,0,6
9,2,0.6,6,-0,1,6
