trial,condition,coherence,time,evidence,action,rt
1,1,0.1,1,1,0,3
1,1,0.1,2,2,0,3
1,1,0.1,3,3,1,3
2,1,0.9,1,-1,0,6
2,1,0.9,2,0,0,6
2,1,0.9,3,1,0,6
2,1,0.9,4,2,0,6
2,1,0.9,5,3,0,6
2,1,0.9,6,4,1,6
3,1,0.9,1,1,0,2
3,1,0.9,2,2,1,2
4,1,0.1,1,1,1,1
5,1,0.1,1,1,0,5
5,1,0.1,2,2,0,5
5,1,0.1,3,3,0,5
5,1,0.1,4,4,0,5
5,1,0.1,5,3,1,5
6,1,0.1,1,1,0,2
6,1,0.1,2,2,1,2
7,1,0.1,1,1,0,2
7,1,0.1,2,2,1,2
8,1,0.1,1,1,0,2
8,1,0.1,2,2,1,2
9,1,0.1,1,1,1,1
10,1,0.1,1,1,1,1
11,1,0.1,1,1,1,1
12,1,0.1,1,1,0,5
12,1,0.1,2,-0,0,5
12,1,0.1,3,1,0,5
12,1,0.1,4,2,0,5
12,1,0.1,5,3,1,5
13,1,0.9,1,1,0,5
13,1,0.9,2,0,0,5
13,1,0.9,3,1,0,5
13,1,0.9,4,2,0,5
13,1,0.9,5,3,1,5
14,1,0.9,1,1,0,3
14,1,0.9,2,2,0,3
14,1,0.9,3,3,1,3
15,1,0.1,1,1,1,1
16,1,0.1,1,1,1,1
17,1,0.1,1,1,1,1
18,1,0.1,1,1,1,1
19,1,0.9,1,1,1,1
20,1,0.9,1,1,0,2
20,1,0.9,2,2,1,2
21,1,0.9,1,1,0,2
21,1,0.9,2,2,1,2
22,1,0.9,1,-1,0,7
22,1,0.9,2,0,0,7
22,1,0.9,3,1,0,7
22,1,0.9,4,2,0,7
22,1,0.9,5,3,0,7
22,1,0.9,6,4,0,7
22,1,0.9,7,5,1,7
23,1,0.1,1,1,1,1
24,1,0.9,1,1,1,1
25,1,0.1,1,1,0,2
25,1,0.1,2,2,1,2
26,1,0.1,1,1,0,2
26,1,0.1,2,2,1,2
27,1,0.9,1,1,1,1
28,1,0.1,1,1,1,1
29,1,0.1,1,-1,0,4
29,1,0.1,2,-0,0,4
29,1,0.1,3,1,0,4
29,1,0.1,4,2,1,4
30,1,0.1,1,1,0,2
30,1,0.1,2,2,1,2
31,1,0.9,1,1,1,1
32,1,0.1,1,1,1,1
33,1,0.9,1,-1,0,3
33,1,0.9,2,0,0,3
33,1,0.9,3,1,1,3
34,1,0.9,1,1,1,1
35,1,0.1,1,1,1,1
36,1,0.1,1,1,1,1
37,1,0.1,1,1,0,2
37,1,0.1,2,2,1,2
38,1,0.9,1,1,1,1
39,1,0.1,1,1,1,1
40,1,0.9,1,1,1,1
41,1,0.1,1,-1,0,3
41,1,0.1,2,-0,0,3
41,1,0.1,3,1,1,3
42,1,0.9,1,1,1,1
43,1,0.1,1,1,1,1
44,1,0.9,1,1,1,1
45,1,0.9,1,1,0,2
45,1,0.9,2,2,1,2
46,1,0.9,1,1,0,2
46,1,0.9,2,2,1,2
47,1,0.9,1,1,1,1
48,1,0.9,1,1,1,1
