condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.9,0,2,2,2,0.42571
1,1,0.9,0,1,1,1,0.3686
1,1,0.9,0,3,3,3,0.49039
1,1,0.9,0,3,3,3,0.49804
1,1,0.1,1,-2,-2,4,0.56016
1,1,0.1,1,-1,-1,3,0.49783
1,1,0.1,1,1,1,1,0.43203
1,1,0.9,0,3,3,3,0.49751
1,1,0.1,1,-1,-1,7,0.75982
1,1,0.9,0,3,3,3,0.51284
1,1,0.1,1,-2,-2,2,0.51226
1,1,0.9,0,1,1,1,0.43426
1,1,0.9,0,3,3,3,0.51633
1,1,0.9,0,1,1,1,0.3956
1,1,0.1,1,-3,-3,3,0.52547
1,1,0.1,0,-1,-1,1,0.42188
1,1,0.1,1,-3,-3,3,0.52957
1,1,0.1,1,-1,-1,1,0.43279
1,1,0.1,1,-2,-2,4,0.58714
1,1,0.9,0,3,3,3,0.52703
1,2,0.9,0,1,1,1,0.40583
1,2,0.1,1,-3,-3,3,0.51793
1,2,0.1,1,-3,-3,3,0.5112
1,2,0.1,1,-3,-3,3,0.49766
1,2,0.9,0,3,3,3,0.48751
1,2,0.9,0,5,5,5,0.61531
1,2,0.1,1,-4,-4,4,0.58866
1,2,0.9,0,1,1,1,0.42505
1,2,0.9,0,1,1,1,0.39603
1,2,0.1,1,-3,-3,3,0.52594
1,2,0.1,1,-2,-2,2,0.46209
1,2,0.9,0,2,3,4,0.5752
1,2,0.1,1,-2,-2,2,0.50946
1,2,0.1,0,1,1,1,0.40925
1,2,0.1,1,-4,-4,4,0.61702
1,2,0.9,0,3,3,5,0.66265
1,2,0.9,0,2,2,2,0.46687
1,2,0.1,1,-1,-1,1,0.40665
1,2,0.1,1,-2,-2,2,0.46991
1,2,0.9,0,1,1,3,0.57862
1,2,0.9,0,10,10,10,0.94355
1,2,0.1,1,-3,-3,5,0.63575
1,2,0.1,1,-9,-9,17,1.3733
1,2,0.1,1,-2,-2,2,0.45968
1,3,0.9,0,3,3,3,0.52411
1,3,0.1,1,-4,-4,6,0.69976
1,3,0.1,1,-2,-2,4,0.53748
1,3,0.1,1,-4,-4,4,0.56741
1,3,0.9,0,4,4,6,0.65522
1,3,0.1,1,-4,-4,4,0.54174
1,3,0.1,1,-3,-3,3,0.50501
1,3,0.9,0,2,2,2,0.48486
1,3,0.9,0,2,2,2,0.50035
1,3,0.1,1,-2,-2,2,0.48238
1,3,0.9,0,1,1,1,0.43439
1,3,0.1,1,-3,-4,5,0.64441
1,3,0.1,1,-7,-7,7,0.78015
1,3,0.1,1,-2,-3,4,0.61792
1,3,0.9,0,1,1,1,0.43211
1,3,0.9,0,0,1,2,0.51321
1,3,0.1,0,2,2,2,0.49967
1,3,0.9,0,2,2,2,0.51295
1,3,0.9,0,3,3,5,0.65079
1,3,0.9,0,1,2,3,0.5363
1,3,0.1,1,-2,-3,4,0.59065
1,3,0.1,1,-3,-3,3,0.51272
1,3,0.9,0,6,6,6,0.70621
1,3,0.9,0,1,1,1,0.39817
1,3,0.1,1,-4,-4,4,0.54369
1,3,0.9,0,3,3,3,0.54021
1,4,0.1,1,-3,-3,5,0.5886
1,4,0.9,0,3,3,3,0.5285
1,4,0.9,0,3,3,3,0.4947
1,4,0.9,0,2,2,2,0.43573
1,4,0.9,0,1,1,1,0.3977
