trial,condition,coherence,time,evidence,action,rt
1,1,0.9,1,1,1,1
2,1,0.9,1,1,1,1
3,1,0.1,1,1,0,2
3,1,0.1,2,2,1,2
4,1,0.1,1,-1,1,1
5,1,0.1,1,1,0,3
5,1,0.1,2,2,0,3
5,1,0.1,3,3,1,3
6,1,0.1,1,-1,1,1
7,1,0.9,1,-1,1,1
8,1,0.9,1,1,1,1
9,1,0.1,1,1,1,1
10,1,0.1,1,1,0,2
10,1,0.1,2,2,1,2
11,1,0.9,1,1,1,1
12,1,0.1,1,1,1,1
13,1,0.9,1,-1,1,1
14,1,0.9,1,1,1,1
15,1,0.1,1,1,1,1
16,1,0.1,1,-1,1,1
17,1,0.9,1,1,0,2
17,1,0.9,2,2,1,2
18,1,0.9,1,1,1,1
19,1,0.1,1,1,0,2
19,1,0.1,2,2,1,2
20,1,0.1,1,1,1,1
21,1,0.1,1,1,0,3
21,1,0.1,2,2,0,3
21,1,0.1,3,3,1,3
22,1,0.1,1,1,1,1
23,1,0.9,1,1,0,3
23,1,0.9,2,2,0,3
23,1,0.9,3,3,1,3
24,1,0.9,1,1,1,1
25,1,0.9,1,1,0,2
25,1,0.9,2,2,1,2
26,1,0.1,1,-1,0,3
26,1,0.1,2,-0,0,3
26,1,0.1,3,1,1,3
27,1,0.9,1,1,0,2
27,1,0.9,2,2,1,2
28,1,0.1,1,1,0,2
28,1,0.1,2,2,1,2
29,1,0.9,1,1,0,2
29,1,0.9,2,2,1,2
30,1,0.1,1,-1,0,3
30,1,0.1,2,-0,0,3
30,1,0.1,3,1,1,3
31,1,0.9,1,1,0,2
31,1,0.9,2,0,1,2
32,1,0.9,1,1,1,1
33,1,0.9,1,1,1,1
34,1,0.1,1,1,0,2
34,1,0.1,2,2,1,2
35,1,0.1,1,1,0,2
35,1,0.1,2,2,1,2
36,1,0.1,1,1,0,2
36,1,0.1,2,0,1,2
37,1,0.9,1,-1,0,3
37,1,0.9,2,0,0,3
37,1,0.9,3,1,1,3
38,1,0.1,1,1,0,2
38,1,0.1,2,2,1,2
39,1,0.1,1,1,1,1
40,1,0.9,1,1,0,2
40,1,0.9,2,2,1,2
41,1,0.1,1,1,1,1
42,1,0.9,1,1,1,1
43,1,0.9,1,1,0,2
43,1,0.9,2,2,1,2
44,1,0.9,1,1,1,1
45,1,0.9,1,1,1,1
46,1,0.9,1,1,1,1
47,1,0.1,1,1,1,1
48,1,0.9,1,1,0,2
48,1,0.9,2,2,1,2
49,1,0.9,1,-1,1,1
50,1,0.9,1,1,1,1
51,1,0.1,1,1,1,1
52,1,0.9,1,1,0,2
52,1,0.9,2,2,1,2
53,1,0.1,1,1,1,1
54,1,0.9,1,1,1,1
55,1,0.9,1,1,1,1
56,1,0.1,1,1,1,1
57,1,0.9,1,1,0,2
57,1,0.9,2,2,1,2
58,1,0.1,1,1,1,1
59,1,0.9,1,1,1,1
60,1,0.1,1,1,1,1
61,1,0.9,1,1,1,1
62,1,0.1,1,1,0,2
62,1,0.1,2,2,1,2
63,1,0.1,1,-1,1,1
64,1,0.9,1,1,1,1
65,1,0.1,1,1,0,4
65,1,0.1,2,2,0,4
65,1,0.1,3,1,0,4
65,1,0.1,4,2,1,4
66,1,0.9,1,1,1,1
67,1,0.1,1,-1,0,2
67,1,0.1,2,-0,1,2
68,1,0.9,1,1,0,2
68,1,0.9,2,2,1,2
69,1,0.1,1,-1,0,2
69,1,0.1,2,-2,1,2
70,1,0.1,1,1,1,1
71,1,0.9,1,1,0,3
71,1,0.9,2,2,0,3
71,1,0.9,3,3,1,3
72,1,0.9,1,1,1,1
1,2,0.6,1,-1,0,6
1,2,0.6,2,0,0,6
1,2,0.6,3,1,0,6
1,2,0.6,4,2,0,6
1,2,0.6,5,3,0,6
1,2,0.6,6,4,1,6
2,2,0.6,1,1,0,2
2,2,0.6,2,2,1,2
3,2,0.6,1,1,0,2
3,2,0.6,2,2,1,2
4,2,0.6,1,-1,0,2
4,2,0.6,2,0,1,2
5,2,0.6,1,1,0,3
5,2,0.6,2,0,0,3
5,2,0.6,3,1,1,3
6,2,0.4,1,-1,0,6
6,2,0.4,2,-0,0,6
6,2,0.4,3,-1,0,6
6,2,0.4,4,-0,0,6
6,2,0.4,5,1,0,6
6,2,0.4,6,2,1,6
7,2,0.4,1,-1,0,5
7,2,0.4,2,-0,0,5
7,2,0.4,3,1,0,5
7,2,0.4,4,2,0,5
7,2,0.4,5,3,1,5
8,2,0.4,1,1,0,3
8,2,0.4,2,-0,0,3
8,2,0.4,3,1,1,3
9,2,0.6,1,1,0,5
9,2,0.6,2,0,0,5
9,2,0.6,3,1,0,5
9,2,0.6,4,2,0,5
9,2,0.6,5,3,1,5
10,2,0.4,1,1,0,3
10,2,0.4,2,-0,0,3
10,2,0.4,3,1,1,3
11,2,0.4,1,1,0,4
11,2,0.4,2,2,0,4
11,2,0.4,3,1,0,4
11,2,0.4,4,0,1,4
12,2,0.6,1,1,0,2
12,2,0.6,2,-0,1,2
13,2,0.6,1,-1,0,7
13,2,0.6,2,0,0,7
13,2,0.6,3,-1,0,7
13,2,0.6,4,-2,0,7
13,2,0.6,5,-1,0,7
13,2,0.6,6,0,0,7
13,2,0.6,7,1,1,7
14,2,0.4,1,1,0,8
14,2,0.4,2,2,0,8
14,2,0.4,3,1,0,8
14,2,0.4,4,2,0,8
14,2,0.4,5,3,0,8
14,2,0.4,6,2,0,8
14,2,0.4,7,3,0,8
14,2,0.4,8,4,1,8
15,2,0.6,1,1,0,3
15,2,0.6,2,-0,0,3
15,2,0.6,3,-1,1,3
16,2,0.4,1,1,0,4
16,2,0.4,2,2,0,4
16,2,0.4,3,3,0,4
16,2,0.4,4,2,1,4
17,2,0.4,1,1,0,9
17,2,0.4,2,2,0,9
17,2,0.4,3,3,0,9
17,2,0.4,4,2,0,9
17,2,0.4,5,3,0,9
17,2,0.4,6,4,0,9
17,2,0.4,7,5,0,9
17,2,0.4,8,4,0,9
17,2,0.4,9,3,1,9
18,2,0.4,1,1,0,4
18,2,0.4,2,0,0,4
18,2,0.4,3,1,0,4
18,2,0.4,4,2,1,4
19,2,0.4,1,1,0,3
19,2,0.4,2,2,0,3
19,2,0.4,3,3,1,3
20,2,0.4,1,1,0,4
20,2,0.4,2,2,0,4
20,2,0.4,3,1,0,4
20,2,0.4,4,2,1,4
21,2,0.4,1,-1,0,3
21,2,0.4,2,-0,0,3
21,2,0.4,3,-1,1,3
22,2,0.6,1,1,0,4
