condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.9,0,1,1,1,0.37007
1,1,0.1,1,-1,-1,1,0.38541
1,1,0.9,0,1,1,1,0.38955
1,1,0.9,0,1,1,1,0.40935
1,1,0.9,0,1,1,1,0.3769
1,1,0.9,0,1,1,1,0.38324
1,1,0.9,0,1,1,1,0.39055
1,1,0.9,0,1,1,3,0.49821
1,1,0.9,0,1,1,1,0.39242
1,1,0.1,1,-1,-1,1,0.42561
1,1,0.1,1,-1,-1,1,0.40536
1,1,0.1,1,-1,-1,1,0.41394
1,1,0.1,1,-1,-1,1,0.40567
1,1,0.9,0,1,1,1,0.44806
1,1,0.1,1,-1,-1,1,0.402
1,1,0.9,0,2,2,2,0.46525
1,2,0.1,1,-2,-2,6,0.63449
1,2,0.9,0,2,2,4,0.55662
1,2,0.9,0,2,2,4,0.54994
1,2,0.9,0,2,2,2,0.44194
1,2,0.9,0,1,1,1,0.40171
1,2,0.1,1,-1,-1,1,0.41711
1,2,0.1,1,-1,-1,1,0.42349
1,2,0.9,0,1,1,1,0.38667
1,2,0.9,0,1,1,1,0.4465
1,2,0.1,1,-1,-1,1,0.43069
1,2,0.9,0,1,1,1,0.42705
1,2,0.9,0,1,1,1,0.4547
1,2,0.1,0,0,1,2,0.46795
1,2,0.1,1,-1,-1,1,0.41651
1,2,0.1,1,-2,-2,6,0.7178
1,2,0.1,1,0,1,2,0.48765
1,2,0.9,0,1,1,1,0.40743
1,2,0.9,0,2,2,4,0.60742
1,2,0.9,0,2,2,2,0.48725
1,2,0.9,0,1,1,1,0.42265
1,2,0.9,0,1,1,1,0.42102
1,2,0.9,0,1,1,1,0.41642
1,2,0.1,1,-2,-2,2,0.45404
1,2,0.1,1,-2,-2,2,0.47608
1,2,0.1,1,-1,-2,3,0.51818
1,2,0.9,0,1,1,3,0.51146
1,3,0.1,1,-2,-2,2,0.44887
1,3,0.1,1,-1,-1,1,0.40864
1,3,0.9,0,1,1,1,0.40625
1,3,0.1,0,-1,-1,3,0.50588
1,3,0.1,1,-1,-1,1,0.40564
1,3,0.1,1,-1,-1,1,0.41324
1,3,0.1,1,-1,-1,1,0.41183
1,3,0.9,0,1,1,1,0.42501
1,3,0.9,0,0,1,2,0.48487
1,3,0.1,0,1,1,1,0.42127
1,3,0.1,1,-1,-1,1,0.40885
1,3,0.1,1,-1,-1,1,0.43206
1,3,0.9,0,1,1,1,0.4226
1,3,0.1,1,-1,-1,1,0.41802
1,3,0.1,1,-1,-1,1,0.4156
1,3,0.9,0,1,1,1,0.41417
1,3,0.1,1,-1,-1,1,0.40713
1,3,0.1,1,-1,-1,1,0.43914
1,3,0.9,0,1,1,3,0.51341
1,3,0.9,0,2,2,2,0.48327
1,3,0.1,1,-1,-1,1,0.41865
1,3,0.1,1,-1,-1,1,0.42406
1,3,0.9,1,0,1,2,0.42827
1,3,0.1,1,-3,-3,5,0.59164
1,4,0.9,0,1,1,1,0.41875
1,4,0.9,0,1,1,1,0.39291
1,4,0.1,1,-2,-2,2,0.44273
1,4,0.1,1,-1,-1,1,0.3859
1,4,0.1,1,-1,-1,1,0.40766
1,4,0.1,1,-1,-1,1,0.40743
1,4,0.9,0,1,1,1,0.41797
1,4,0.1,0,1,1,1,0.40313
1,4,0.1,1,-1,-1,1,0.41071
1,4,0.9,0,1,1,1,0.44053
1,4,0.9,0,1,1,1,0.41227
1,4,0.9,0,2,2,2,0.49776
1,4,0.1,1,-1,-1,1,0.41631
1,4,0.9,0,0,1,2,0.46177
1,4,0.9,1,2,2,2,0.46599
1,4,0.9,0,1,1,1,0.40578
