condition,block,coherence,decision,evidence,high_evidence,time,rt
1,1,0.9,0,1,1,1,0.37017
1,1,0.1,1,-2,-2,2,0.39435
1,1,0.1,1,-4,-4,4,0.46758
1,1,0.9,0,2,2,2,0.39171
1,1,0.9,1,-1,-1,3,0.44931
1,1,0.1,0,1,2,3,0.43354
1,1,0.1,1,-6,-6,10,0.7793
1,1,0.9,0,4,4,4,0.47351
1,1,0.1,1,-3,-3,3,0.45897
1,1,0.9,0,3,3,3,0.43315
1,1,0.9,0,3,3,7,0.71446
1,1,0.9,0,2,2,2,0.45987
1,1,0.1,1,-3,-3,3,0.50633
1,1,0.9,0,3,3,3,0.50961
1,1,0.9,0,3,3,3,0.50606
1,1,0.1,1,-2,-2,2,0.42146
1,1,0.9,0,2,2,2,0.42565
1,1,0.1,1,-2,-2,2,0.42107
1,1,0.1,1,-3,-3,3,0.47311
1,1,0.1,1,-4,-4,4,0.5308
1,1,0.1,1,-1,-1,1,0.39495
1,1,0.1,1,-3,-3,5,0.62053
1,1,0.9,0,1,1,1,0.38592
1,1,0.9,0,2,2,2,0.42228
1,1,0.9,0,3,3,11,0.946
1,1,0.1,1,-5,-5,5,0.59816
1,2,0.9,0,3,3,3,0.46097
1,2,0.9,0,5,5,7,0.6644
1,2,0.9,0,8,8,10,0.82799
1,2,0.9,0,6,6,6,0.63235
1,2,0.1,1,-3,-3,3,0.45782
1,2,0.9,0,5,5,7,0.69565
1,2,0.9,0,5,5,9,0.757
1,2,0.1,1,-5,-5,5,0.59131
1,2,0.1,1,-4,-4,6,0.64133
1,2,0.1,1,-3,-3,5,0.62472
1,2,0.9,0,2,2,2,0.45236
1,2,0.1,1,-2,-2,2,0.45877
1,2,0.1,1,-2,-2,2,0.45639
1,2,0.9,0,4,4,6,0.65421
1,2,0.1,1,-3,-3,3,0.46745
1,2,0.1,1,-2,-2,2,0.45609
1,2,0.9,0,2,2,2,0.45368
1,2,0.9,0,2,2,2,0.44349
1,2,0.1,1,-3,-3,3,0.49116
1,2,0.1,1,-3,-3,3,0.46539
1,2,0.1,1,-3,-3,3,0.46864
1,2,0.1,1,-8,-8,12,1.0412
1,2,0.9,0,4,4,4,0.54455
1,2,0.1,1,-4,-4,4,0.51661
1,2,0.9,0,2,2,2,0.43764
1,2,0.9,0,5,5,7,0.65547
1,3,0.1,1,-2,-2,2,0.40057
1,3,0.9,0,1,1,1,0.36032
1,3,0.9,0,4,4,4,0.51458
1,3,0.1,1,-9,-9,15,1.1241
1,3,0.1,1,-5,-5,7,0.69974
